Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:2:0,46047.24703,0,0,0,2,0,51 25 (51.0:102.0)[false-City Cargo Bike]:2 18 (2.0:97.0)[false-Van]:4 18 (4.0:23.0)[false-Van-30]:12 2 (12.0:26.0)[false-Van]:39 6 (39.0:31.0)[false-Van]:5 17 (5.0:18.0)[false-Van]:48 15 (48.0:30.0)[false-City Cargo Bike]:59 10 (59.0:15.0)[false-City Cargo Bike]:47 2 (47.0:12.0)[false-Van-30]:8 12 (8.0:71.0)[false-Van]:56 24 (56.0:61.0)[false-City Cargo Bike]:3 11 (3.0:19.0)[false-Van]:9 6 (9.0:10.0)[false-Van]:13 5 (13.0:8.0)[false-Van]:20 21 (20.0:16.0)[false-Van-30]:50 22 (50.0:17.0)[false-Van-30]:10 21 (10.0:27.0)[false-Van]:14 12 (14.0:63.0)[false-Van]:15 23 (15.0:16.0)[false-Van]:16 23 (16.0:30.0)[false-Van]:17 19 (17.0:26.0)[false-City Cargo Bike]:18 18 (18.0:20.0)[false-Van]:36 4 (36.0:10.0)[false-Van]:32 6 (32.0:26.0)[false-Van]:21 7 (21.0:79.0)[false-Van]:22 19 (22.0:18.0)[false-Van]:58 21 (58.0:29.0)[false-City Cargo Bike]:23 18 (23.0:27.0)[false-Van]:27 21 (27.0:11.0)[false-Van-30]:30 20 (30.0:69.0)[false-Van]:62 9 (62.0:29.0)[false-Van]:25 6 (25.0:19.0)[false-Van]:7 6 (7.0:9.0)[false-City Cargo Bike]:24 7 (24.0:34.0)[false-Van]:26 12 (26.0:12.0)[false-Van-30]:60 24 (60.0:14.0)[false-City Cargo Bike]:38 4 (38.0:53.0)[false-City Cargo Bike]:53 5 (53.0:17.0)[false-Van]:28 6 (28.0:101.0)[false-Van]:33 20 (33.0:65.0)[false-Van]:29 21 (29.0:69.0)[false-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:35 23 (35.0:21.0)[false-Van]:31 18 (31.0:15.0)[false-Van]:37 21 (37.0:81.0)[false-Van]:19 8 (19.0:99.0)[false-Van]:46 48 (46.0:81.0)[false-City Cargo Bike]:40 9 (40.0:21.0)[false-Van]:42 5 (42.0:15.0)[false-City Cargo Bike]:41 21 (41.0:24.0)[false-City Cargo Bike]:61 3 (61.0:63.0)[false-Van]:43 20 (43.0:28.0)[false-City Cargo Bike]:45 16 (45.0:30.0)[false-Van]:44 11 (44.0:19.0)[false-City Cargo Bike]:11 14 (11.0:46.0)[false-Van]:6 21 (6.0:60.0)[false-City Cargo Bike]:52 23 (52.0:16.0)[false-Van]:55 11 (55.0:11.0)[false-Van]:57 20 (57.0:16.0)[false-City Cargo Bike]:63 5 (63.0:19.0)[false-Van]:54 24 (54.0:32.0)[false-City Cargo Bike]:49 15 (49.0:66.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:51::R:Van:2:4:12:39:5:48:59:47:8::R:City Cargo Bike:56::R:Van:3:9:13:20:50:10:14::R:Van:15:16:17:18:36:32:21::R:Van:22:58:23:27:30::R:Van:62:25:7:24:26:60:38:53:28:33::R:City Cargo Bike:29::R:Van:34:35:31:37:19::R:City Cargo Bike:46::R:Van:40:42:41:61:43:45:44:11::R:City Cargo Bike:6::R:Van:52:55:57:63:54:49:,46047.24703,14,119437.9204,403893.087,1260,402633.087,13656.79337,NaN,6514.404629,1926.41807,57,0,0,43,92,0,0,8,52,0,0,48,85,0,0,15,CrossOver:simple
0:0:0:2:1,77179.41089,0,0,0,2,1,35 23 (35.0:21.0)[true-Van]:40 9 (40.0:21.0)[false-Van-30]:61 3 (61.0:63.0)[false-City Cargo Bike]:56 24 (56.0:61.0)[false-City Cargo Bike]:5 17 (5.0:18.0)[false-Van]:3 11 (3.0:19.0)[false-Van]:4 18 (4.0:23.0)[false-City Cargo Bike]:29 21 (29.0:69.0)[false-City Cargo Bike]:6 21 (6.0:60.0)[true-City Cargo Bike]:51 25 (51.0:102.0)[false-City Cargo Bike]:47 2 (47.0:12.0)[false-City Cargo Bike]:9 6 (9.0:10.0)[false-Van]:12 2 (12.0:26.0)[false-Van]:10 21 (10.0:27.0)[false-Van]:17 19 (17.0:26.0)[false-Van]:41 21 (41.0:24.0)[false-City Cargo Bike]:13 5 (13.0:8.0)[false-City Cargo Bike]:48 15 (48.0:30.0)[false-City Cargo Bike]:14 12 (14.0:63.0)[false-Van]:15 23 (15.0:16.0)[true-Van]:16 23 (16.0:30.0)[false-Van]:18 18 (18.0:20.0)[false-Van]:19 8 (19.0:99.0)[false-Van]:20 21 (20.0:16.0)[false-City Cargo Bike]:21 7 (21.0:79.0)[false-Van]:22 19 (22.0:18.0)[false-Van]:23 18 (23.0:27.0)[false-Van-30]:7 6 (7.0:9.0)[false-Van]:39 6 (39.0:31.0)[false-City Cargo Bike]:24 7 (24.0:34.0)[false-Van]:52 23 (52.0:16.0)[false-City Cargo Bike]:2 18 (2.0:97.0)[false-Van]:31 18 (31.0:15.0)[true-City Cargo Bike]:54 24 (54.0:32.0)[true-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:62 9 (62.0:29.0)[false-City Cargo Bike]:42 5 (42.0:15.0)[false-City Cargo Bike]:60 24 (60.0:14.0)[false-City Cargo Bike]:25 6 (25.0:19.0)[false-City Cargo Bike]:26 12 (26.0:12.0)[false-Van]:36 4 (36.0:10.0)[false-City Cargo Bike]:30 20 (30.0:69.0)[false-City Cargo Bike]:37 21 (37.0:81.0)[false-City Cargo Bike]:46 48 (46.0:81.0)[false-City Cargo Bike]:27 21 (27.0:11.0)[false-City Cargo Bike]:32 6 (32.0:26.0)[false-Van]:58 21 (58.0:29.0)[false-City Cargo Bike]:44 11 (44.0:19.0)[false-City Cargo Bike]:43 20 (43.0:28.0)[false-Van-30]:45 16 (45.0:30.0)[false-City Cargo Bike]:57 20 (57.0:16.0)[false-City Cargo Bike]:38 4 (38.0:53.0)[false-Van]:11 14 (11.0:46.0)[false-Van]:28 6 (28.0:101.0)[false-City Cargo Bike]:49 15 (49.0:66.0)[false-Van]:53 5 (53.0:17.0)[false-City Cargo Bike]:59 10 (59.0:15.0)[false-City Cargo Bike]:55 11 (55.0:11.0)[false-City Cargo Bike]:50 22 (50.0:17.0)[false-Van]:63 5 (63.0:19.0)[false-Van]:8 12 (8.0:71.0)[false-Van-30]:33 20 (33.0:65.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:35:40:61:56:5:3::R:City Cargo Bike:4::R:City Cargo Bike:29::R:City Cargo Bike:6::R:City Cargo Bike:51::R:City Cargo Bike:47:9:12::R:Van:10:17:41:13:48:14::R:Van:15:16:18:19:20:21::R:Van:22:23:7:39:24:52:2::R:City Cargo Bike:31::R:City Cargo Bike:54::R:Van:34:62:42:60:25:26:36:30::R:City Cargo Bike:37::R:City Cargo Bike:46::R:City Cargo Bike:27::R:Van:32:58:44:43:45:57:38::R:Van:11:28:49:53:59:55:50:63:8::R:City Cargo Bike:33:,77179.41089,19,107347.3174,434971.847,1510,433461.847,10803.12374,NaN,7015.674951,1731.408345,42,0,0,58,79,0,0,21,28,0,0,72,73,0,0,27,NNSwap:simple
0:0:0:2:2,-1,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:3,-1,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:4,-1,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:0,67463.40102,0,0,0,3,0,16 23 (16.0:30.0)[false-City Cargo Bike]:35 23 (35.0:21.0)[true-City Cargo Bike]:3 11 (3.0:19.0)[false-Van]:40 9 (40.0:21.0)[false-Van-30]:56 24 (56.0:61.0)[false-City Cargo Bike]:4 18 (4.0:23.0)[false-Van-30]:5 17 (5.0:18.0)[false-Van]:6 21 (6.0:60.0)[false-Van]:46 48 (46.0:81.0)[false-City Cargo Bike]:9 6 (9.0:10.0)[false-Van]:10 21 (10.0:27.0)[false-City Cargo Bike]:17 19 (17.0:26.0)[false-Van]:41 21 (41.0:24.0)[false-City Cargo Bike]:13 5 (13.0:8.0)[false-City Cargo Bike]:48 15 (48.0:30.0)[false-City Cargo Bike]:14 12 (14.0:63.0)[false-Van]:15 23 (15.0:16.0)[false-Van]:27 21 (27.0:11.0)[false-City Cargo Bike]:18 18 (18.0:20.0)[false-Van]:19 8 (19.0:99.0)[false-Van]:20 21 (20.0:16.0)[false-Van-30]:21 7 (21.0:79.0)[false-Van]:51 25 (51.0:102.0)[false-City Cargo Bike]:22 19 (22.0:18.0)[false-Van]:23 18 (23.0:27.0)[false-Van-30]:24 7 (24.0:34.0)[false-Van]:7 6 (7.0:9.0)[false-City Cargo Bike]:61 3 (61.0:63.0)[false-City Cargo Bike]:39 6 (39.0:31.0)[false-Van]:52 23 (52.0:16.0)[false-City Cargo Bike]:2 18 (2.0:97.0)[false-Van]:31 18 (31.0:15.0)[true-City Cargo Bike]:54 24 (54.0:32.0)[true-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:62 9 (62.0:29.0)[false-City Cargo Bike]:42 5 (42.0:15.0)[false-City Cargo Bike]:60 24 (60.0:14.0)[false-City Cargo Bike]:25 6 (25.0:19.0)[false-City Cargo Bike]:26 12 (26.0:12.0)[false-Van]:36 4 (36.0:10.0)[false-City Cargo Bike]:30 20 (30.0:69.0)[false-City Cargo Bike]:29 21 (29.0:69.0)[false-City Cargo Bike]:37 21 (37.0:81.0)[false-City Cargo Bike]:32 6 (32.0:26.0)[false-Van]:58 21 (58.0:29.0)[false-City Cargo Bike]:44 11 (44.0:19.0)[false-City Cargo Bike]:43 20 (43.0:28.0)[false-Van-30]:57 20 (57.0:16.0)[false-City Cargo Bike]:12 2 (12.0:26.0)[false-Van]:38 4 (38.0:53.0)[false-Van]:11 14 (11.0:46.0)[false-City Cargo Bike]:28 6 (28.0:101.0)[false-City Cargo Bike]:49 15 (49.0:66.0)[false-Van]:53 5 (53.0:17.0)[false-City Cargo Bike]:59 10 (59.0:15.0)[false-City Cargo Bike]:55 11 (55.0:11.0)[false-City Cargo Bike]:47 2 (47.0:12.0)[false-City Cargo Bike]:50 22 (50.0:17.0)[false-Van]:63 5 (63.0:19.0)[false-Van]:45 16 (45.0:30.0)[false-City Cargo Bike]:8 12 (8.0:71.0)[false-Van-30]:33 20 (33.0:65.0)[true-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:16::R:City Cargo Bike:35::R:Van:3:40:56:4:5:6::R:City Cargo Bike:46::R:Van:9:10:17:41:13:48:14::R:Van:15:27:18:19:20:21::R:City Cargo Bike:51::R:Van:22:23:24:7:61:39:52:2::R:City Cargo Bike:31::R:City Cargo Bike:54::R:Van:34:62:42:60:25:26:36:30::R:City Cargo Bike:29::R:City Cargo Bike:37::R:Van:32:58:44:43:57:12:38:11::R:City Cargo Bike:28::R:Van:49:53:59:55:47:50:63:45:8::R:City Cargo Bike:33:,67463.40102,18,77988.28643,339086.3468,1390,337696.3468,11043.30428,NaN,5469.134625,1257.875588,39,0,0,61,84,0,0,16,23,0,0,77,75,0,0,25,DelRoute:CargoBike:simple
0:0:0:3:1,77179.41089,0,0,0,3,1,35 23 (35.0:21.0)[false-Van]:40 9 (40.0:21.0)[false-Van-30]:61 3 (61.0:63.0)[false-City Cargo Bike]:56 24 (56.0:61.0)[false-City Cargo Bike]:5 17 (5.0:18.0)[false-Van]:3 11 (3.0:19.0)[false-Van]:4 18 (4.0:23.0)[false-City Cargo Bike]:29 21 (29.0:69.0)[false-City Cargo Bike]:6 21 (6.0:60.0)[true-City Cargo Bike]:51 25 (51.0:102.0)[false-City Cargo Bike]:47 2 (47.0:12.0)[false-City Cargo Bike]:9 6 (9.0:10.0)[false-Van]:12 2 (12.0:26.0)[false-Van]:10 21 (10.0:27.0)[false-Van]:17 19 (17.0:26.0)[false-Van]:41 21 (41.0:24.0)[false-City Cargo Bike]:13 5 (13.0:8.0)[false-City Cargo Bike]:48 15 (48.0:30.0)[false-City Cargo Bike]:14 12 (14.0:63.0)[false-Van]:15 23 (15.0:16.0)[true-Van]:16 23 (16.0:30.0)[false-Van]:18 18 (18.0:20.0)[false-Van]:19 8 (19.0:99.0)[false-Van]:20 21 (20.0:16.0)[false-City Cargo Bike]:21 7 (21.0:79.0)[false-Van]:22 19 (22.0:18.0)[false-Van]:23 18 (23.0:27.0)[false-Van-30]:7 6 (7.0:9.0)[false-Van]:39 6 (39.0:31.0)[false-City Cargo Bike]:24 7 (24.0:34.0)[false-Van]:52 23 (52.0:16.0)[false-City Cargo Bike]:2 18 (2.0:97.0)[false-Van]:31 18 (31.0:15.0)[true-City Cargo Bike]:54 24 (54.0:32.0)[true-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:62 9 (62.0:29.0)[false-City Cargo Bike]:42 5 (42.0:15.0)[false-City Cargo Bike]:60 24 (60.0:14.0)[false-City Cargo Bike]:25 6 (25.0:19.0)[false-City Cargo Bike]:26 12 (26.0:12.0)[false-Van]:36 4 (36.0:10.0)[false-City Cargo Bike]:30 20 (30.0:69.0)[false-City Cargo Bike]:37 21 (37.0:81.0)[false-City Cargo Bike]:46 48 (46.0:81.0)[false-City Cargo Bike]:27 21 (27.0:11.0)[false-City Cargo Bike]:32 6 (32.0:26.0)[false-Van]:58 21 (58.0:29.0)[false-City Cargo Bike]:44 11 (44.0:19.0)[false-City Cargo Bike]:43 20 (43.0:28.0)[false-Van-30]:45 16 (45.0:30.0)[false-City Cargo Bike]:57 20 (57.0:16.0)[false-City Cargo Bike]:38 4 (38.0:53.0)[false-Van]:11 14 (11.0:46.0)[false-Van]:28 6 (28.0:101.0)[false-City Cargo Bike]:49 15 (49.0:66.0)[false-Van]:53 5 (53.0:17.0)[false-City Cargo Bike]:59 10 (59.0:15.0)[false-City Cargo Bike]:55 11 (55.0:11.0)[false-City Cargo Bike]:50 22 (50.0:17.0)[false-Van]:63 5 (63.0:19.0)[false-Van]:8 12 (8.0:71.0)[false-Van-30]:33 20 (33.0:65.0)[false-City Cargo Bike]:,SOL:R:Van:35:40:61:56:5:3::R:City Cargo Bike:4::R:City Cargo Bike:29::R:City Cargo Bike:6::R:City Cargo Bike:51::R:City Cargo Bike:47:9:12::R:Van:10:17:41:13:48:14::R:Van:15:16:18:19:20:21::R:Van:22:23:7:39:24:52:2::R:City Cargo Bike:31::R:City Cargo Bike:54::R:Van:34:62:42:60:25:26:36:30::R:City Cargo Bike:37::R:City Cargo Bike:46::R:City Cargo Bike:27::R:Van:32:58:44:43:45:57:38::R:Van:11:28:49:53:59:55:50:63:8::R:City Cargo Bike:33:,77179.41089,18,107347.3174,434851.847,1390,433461.847,10803.12374,1985.713856,7013.739467,1731.408345,39,0,0,61,79,0,0,21,28,0,0,72,73,0,0,27,DelRoute:LargeVan:simple
0:0:0:3:2,-1,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:3,-1,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:4,-1,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:0,-1,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:1,-1,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:2,-1,0,0,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:3,-1,0,0,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:4,-1,0,0,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:0,-1,0,0,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:1,-1,0,0,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:2,-1,0,0,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:3,-1,0,0,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:4,-1,0,0,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:0,-1,0,0,1,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:1,-1,0,0,1,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:2,-1,0,0,1,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
