Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:2:0,18459.20177,0,0,0,2,0,4 19 (4.0:40.0)[false-City Cargo Bike]:11 22 (11.0:42.0)[false-City Cargo Bike]:5 22 (5.0:88.0)[true-Van]:10 20 (10.0:11.0)[false-Van]:8 2 (8.0:0.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-City Cargo Bike]:7 11 (7.0:82.0)[false-City Cargo Bike]:29 7 (29.0:44.0)[false-City Cargo Bike]:12 2 (12.0:90.0)[true-Van]:38 25 (38.0:4.0)[false-City Cargo Bike]:14 11 (14.0:9.0)[false-City Cargo Bike]:15 22 (15.0:4.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-City Cargo Bike]:17 3 (17.0:90.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[true-Van]:23 7 (23.0:79.0)[false-City Cargo Bike]:25 16 (25.0:0.0)[false-City Cargo Bike]:27 4 (27.0:91.0)[false-City Cargo Bike]:26 14 (26.0:89.0)[false-City Cargo Bike]:3 19 (3.0:2.0)[false-City Cargo Bike]:20 16 (20.0:96.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:28 14 (28.0:3.0)[true-Van]:32 7 (32.0:42.0)[false-City Cargo Bike]:30 20 (30.0:89.0)[false-City Cargo Bike]:31 14 (31.0:40.0)[false-City Cargo Bike]:33 9 (33.0:0.0)[false-City Cargo Bike]:34 7 (34.0:97.0)[false-City Cargo Bike]:35 5 (35.0:1.0)[false-City Cargo Bike]:36 10 (36.0:45.0)[false-City Cargo Bike]:21 2 (21.0:48.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:45 19 (45.0:5.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:42 3 (42.0:75.0)[false-Van]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:City Cargo Bike:11::R:Van:5:10:8:9:7:29::R:Van:12:38:14:15:16:17:19:2::R:Van:22:23:25:27:26:3:20:13:24::R:Van:28:32:30:31:33:34:35:36:21::R:City Cargo Bike:6::R:Van:45:37:39:43:42:44:40:41:18:,18459.20177,9,64666.92012,205852.3959,800,205052.3959,16152.89325,NaN,4678.463542,1469.70273,56,0,0,44,93,0,0,7,70,0,0,30,87,0,0,13,RndSwap:simple
0:0:0:2:1,23495.83707,0,0,0,2,1,3 19 (3.0:2.0)[false-Van]:26 14 (26.0:89.0)[false-City Cargo Bike]:41 9 (41.0:92.0)[false-Van-30]:10 20 (10.0:11.0)[false-Van]:7 11 (7.0:82.0)[false-City Cargo Bike]:23 7 (23.0:79.0)[false-City Cargo Bike]:4 19 (4.0:40.0)[false-City Cargo Bike]:34 7 (34.0:97.0)[true-Van]:5 22 (5.0:88.0)[false-Van]:32 7 (32.0:42.0)[false-City Cargo Bike]:29 7 (29.0:44.0)[false-Van]:6 20 (6.0:74.0)[true-City Cargo Bike]:2 1 (2.0:34.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[false-Van-30]:9 5 (9.0:84.0)[false-City Cargo Bike]:11 22 (11.0:42.0)[false-City Cargo Bike]:12 2 (12.0:90.0)[false-Van]:38 25 (38.0:4.0)[false-City Cargo Bike]:14 11 (14.0:9.0)[false-City Cargo Bike]:15 22 (15.0:4.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-City Cargo Bike]:17 3 (17.0:90.0)[false-City Cargo Bike]:20 16 (20.0:96.0)[false-Van]:18 1 (18.0:41.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:8 2 (8.0:0.0)[false-City Cargo Bike]:27 4 (27.0:91.0)[false-Van]:21 2 (21.0:48.0)[false-City Cargo Bike]:45 19 (45.0:5.0)[false-Van]:22 13 (22.0:87.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:28 14 (28.0:3.0)[false-Van]:42 3 (42.0:75.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:25 16 (25.0:0.0)[false-Van-30]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:24 8 (24.0:39.0)[false-Van]:,SOL:R:Van:3:26:41:10:7:23:4::R:Van:34:5:32:29::R:City Cargo Bike:6::R:City Cargo Bike:2:13:9::R:City Cargo Bike:11::R:Van:12:38:14:15:16:17:20:18::R:City Cargo Bike:19:8:27:21::R:Van:45:22:37:33:35:30:31::R:Van:28:42:43:25:44:40:39:36:24:,23495.83707,9,68087.40432,224818.9254,800,224018.9254,13254.54336,1490.15096,5109.521031,1547.441007,56,0,0,44,80,0,0,20,58,0,0,42,88,0,0,12,NNSwap:simple
0:0:0:2:2,-1,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:3,-1,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:4,-1,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:0,23864.40998,0,0,0,3,0,4 19 (4.0:40.0)[false-City Cargo Bike]:5 22 (5.0:88.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:10 20 (10.0:11.0)[false-City Cargo Bike]:11 22 (11.0:42.0)[false-City Cargo Bike]:12 2 (12.0:90.0)[true-Van]:8 2 (8.0:0.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-City Cargo Bike]:38 25 (38.0:4.0)[false-City Cargo Bike]:14 11 (14.0:9.0)[false-City Cargo Bike]:15 22 (15.0:4.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-City Cargo Bike]:17 3 (17.0:90.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[true-Van]:23 7 (23.0:79.0)[false-City Cargo Bike]:25 16 (25.0:0.0)[false-City Cargo Bike]:27 4 (27.0:91.0)[false-City Cargo Bike]:26 14 (26.0:89.0)[false-City Cargo Bike]:3 19 (3.0:2.0)[false-City Cargo Bike]:20 16 (20.0:96.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:28 14 (28.0:3.0)[true-Van]:29 7 (29.0:44.0)[false-City Cargo Bike]:32 7 (32.0:42.0)[false-City Cargo Bike]:30 20 (30.0:89.0)[false-City Cargo Bike]:31 14 (31.0:40.0)[false-City Cargo Bike]:33 9 (33.0:0.0)[false-City Cargo Bike]:34 7 (34.0:97.0)[false-City Cargo Bike]:35 5 (35.0:1.0)[false-City Cargo Bike]:36 10 (36.0:45.0)[false-City Cargo Bike]:21 2 (21.0:48.0)[false-City Cargo Bike]:45 19 (45.0:5.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:7 11 (7.0:82.0)[false-City Cargo Bike]:43 8 (43.0:78.0)[false-City Cargo Bike]:42 3 (42.0:75.0)[false-Van]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:10::R:City Cargo Bike:11::R:Van:12:8:9:38:14:15:16:17:19:2::R:Van:22:23:25:27:26:3:20:13:24::R:Van:28:29:32:30:31:33:34:35:36:21::R:Van:45:37:39:7:43:42:44:40:41:18:,23864.40998,10,48379.55093,174295.6524,780,173515.6524,18681.57602,NaN,3961.264827,1099.535248,40,0,0,60,89,0,0,11,41,0,0,59,79,0,0,21,SwapDelTo:CargoBike:simple
0:0:0:3:1,28071.18171,0,0,0,3,1,3 19 (3.0:2.0)[false-City Cargo Bike]:4 19 (4.0:40.0)[false-City Cargo Bike]:5 22 (5.0:88.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:7 11 (7.0:82.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-Van]:13 2 (13.0:85.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[false-Van]:10 20 (10.0:11.0)[false-Van]:14 11 (14.0:9.0)[false-Van]:16 19 (16.0:3.0)[false-Van]:15 22 (15.0:4.0)[false-Van]:11 22 (11.0:42.0)[false-Van]:45 19 (45.0:5.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:8 2 (8.0:0.0)[false-Van]:23 7 (23.0:79.0)[false-Van]:17 3 (17.0:90.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:21 2 (21.0:48.0)[false-Van]:34 7 (34.0:97.0)[false-Van]:27 4 (27.0:91.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:38 25 (38.0:4.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:24 8 (24.0:39.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:28 14 (28.0:3.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:42 3 (42.0:75.0)[false-Van]:32 7 (32.0:42.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:19:9:13:2::R:Van:10:14:16:15:11::R:Van:45:20:22:33:8:23:17:37:25:21::R:Van:34:27:26:39:36:38:35:12:30:24::R:Van:31:28:29:42:32:43:44:40:41:18:,28071.18171,11,46038.95998,176673.6594,830,175843.6594,17210.58375,NaN,4015.31044,1046.339999,36,0,0,64,80,0,0,20,33,0,0,67,79,0,0,21,CrossOver:simple
0:0:0:3:2,-1,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:3,-1,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:4,-1,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:0,-1,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:1,-1,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:2,-1,0,0,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:3,-1,0,0,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:4,-1,0,0,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:0,-1,0,0,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:1,-1,0,0,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:2,-1,0,0,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:3,-1,0,0,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:4,-1,0,0,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:0,-1,0,0,1,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:1,-1,0,0,1,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:2,-1,0,0,1,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:3,-1,0,0,1,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:1:4,-1,0,0,1,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:2:0,32837.10822,0,0,1,2,0,3 19 (3.0:2.0)[true-Van-30]:4 19 (4.0:40.0)[false-Van-30]:5 22 (5.0:88.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:7 11 (7.0:82.0)[false-City Cargo Bike]:8 2 (8.0:0.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-City Cargo Bike]:10 20 (10.0:11.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:22 13 (22.0:87.0)[false-Van-30]:11 22 (11.0:42.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[true-Van]:38 25 (38.0:4.0)[false-Van]:14 11 (14.0:9.0)[false-Van]:15 22 (15.0:4.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-Van-30]:17 3 (17.0:90.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:27 4 (27.0:91.0)[false-City Cargo Bike]:23 7 (23.0:79.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[false-Van-30]:34 7 (34.0:97.0)[false-Van]:28 14 (28.0:3.0)[false-City Cargo Bike]:33 9 (33.0:0.0)[false-City Cargo Bike]:35 5 (35.0:1.0)[false-Van-30]:45 19 (45.0:5.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-Van]:21 2 (21.0:48.0)[true-City Cargo Bike]:37 13 (37.0:36.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:39 1 (39.0:42.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:42 3 (42.0:75.0)[true-City Cargo Bike]:32 7 (32.0:42.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:Van-30::R:Van-30:3:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:8:9::R:Van:10:26:22:11::R:Van:13:38:14:15:16:17:19:27:23:2::R:Van:34:28:33:35:45:36:20:24::R:City Cargo Bike:21::R:Van:37:25:39:40:12:30:29::R:City Cargo Bike:42:32::R:Van:31:43:44:41:18:,32837.10822,13,67384.44757,245788.1135,1060,244728.1135,15993.13935,NaN,5586.09349,1531.464718,54,0,0,46,82,0,0,18,42,0,0,58,85,0,0,15,SwapDelTo:LargeVan:simple
0:0:1:2:1,32837.10822,0,0,1,2,1,3 19 (3.0:2.0)[true-Van-30]:4 19 (4.0:40.0)[false-Van-30]:5 22 (5.0:88.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:7 11 (7.0:82.0)[false-City Cargo Bike]:19 2 (19.0:10.0)[false-City Cargo Bike]:8 2 (8.0:0.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-City Cargo Bike]:10 20 (10.0:11.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:22 13 (22.0:87.0)[false-Van-30]:11 22 (11.0:42.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[true-Van]:38 25 (38.0:4.0)[false-Van]:14 11 (14.0:9.0)[false-Van]:15 22 (15.0:4.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-Van-30]:17 3 (17.0:90.0)[false-City Cargo Bike]:27 4 (27.0:91.0)[false-City Cargo Bike]:23 7 (23.0:79.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[false-Van-30]:34 7 (34.0:97.0)[false-Van]:28 14 (28.0:3.0)[false-City Cargo Bike]:33 9 (33.0:0.0)[false-City Cargo Bike]:35 5 (35.0:1.0)[false-Van-30]:45 19 (45.0:5.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-Van]:21 2 (21.0:48.0)[true-City Cargo Bike]:37 13 (37.0:36.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:39 1 (39.0:42.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:42 3 (42.0:75.0)[true-City Cargo Bike]:32 7 (32.0:42.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:Van-30::R:Van-30:3:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:19:8:9::R:Van:10:26:22:11::R:Van:13:38:14:15:16:17:27:23:2::R:Van:34:28:33:35:45:36:20:24::R:City Cargo Bike:21::R:Van:37:25:39:40:12:30:29::R:City Cargo Bike:42:32::R:Van:31:43:44:41:18:,32837.10822,13,67384.44757,245788.1135,1060,244728.1135,10835.44494,NaN,5586.09349,1531.464718,54,0,0,46,80,0,0,20,42,0,0,58,85,0,0,15,RndSwap:simple
0:0:1:2:2,-1,0,0,1,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:2:3,-1,0,0,1,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
