Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,29938.39559300475,0,0,2,0,4 22 (4.0:25.0)[true-Van]:15 7 (15.0:23.0)[true-Van]:32 10 (32.0:13.0)[false-Van]:36 7 (36.0:5.0)[false-Van]:30 22 (30.0:13.0)[false-Van]:34 9 (34.0:45.0)[false-City Cargo Bike]:5 24 (5.0:63.0)[false-Van]:20 23 (20.0:49.0)[true-Walker]:13 16 (13.0:1.0)[true-City Cargo Bike]:29 5 (29.0:9.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[true-Van]:38 10 (38.0:7.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[true-Van]:11 12 (11.0:79.0)[false-Van]:23 11 (23.0:93.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-Van]:7 19 (7.0:69.0)[false-Van]:8 6 (8.0:57.0)[false-Van]:31 9 (31.0:43.0)[true-Walker]:10 6 (10.0:1.0)[true-Van]:9 6 (9.0:53.0)[false-Van]:25 22 (25.0:31.0)[true-City Cargo Bike]:14 72 (14.0:41.0)[false-Walker]:17 23 (17.0:85.0)[false-Van]:18 4 (18.0:93.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-Van]:24 1 (24.0:87.0)[false-Van]:16 16 (16.0:37.0)[false-Walker]:21 7 (21.0:55.0)[true-Van]:22 11 (22.0:83.0)[false-Van]:33 11 (33.0:71.0)[false-Van]:37 15 (37.0:81.0)[false-Van]:35 3 (35.0:93.0)[false-Van]:3 16 (3.0:41.0)[false-Van]:,SOL:R:Van::R:Van:4::R:Van:15:32:36:30:34:5::R:Walker:20::R:City Cargo Bike:13::R:City Cargo Bike:29::R:Van:39:38:26:12:6::R:Van:27:11:23:28:2:7:8::R:Walker:31::R:Van:10:9::R:City Cargo Bike:25::R:Walker:14::R:Van:17:18:19:24:16::R:Van:21:22:33:37:35:3:,29938.39559300475,14.0,55430.538701838974,205256.1918107908,1260.0,203996.1918107908,5318.600106129468,NaN,5401.478731862916,1458.6983868904993,57.0,21.0,0.0,21.0,84.0,8.0,0.0,8.0,37.0,24.0,0.0,39.0,72.0,20.0,0.0,8.0
0:0:2:1,58633.82142527748,0,0,2,1,18 4 (18.0:93.0)[false-Van]:2 18 (2.0:79.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-Van]:32 10 (32.0:13.0)[true-City Cargo Bike]:10 6 (10.0:1.0)[false-Van]:29 5 (29.0:9.0)[false-Van]:15 7 (15.0:23.0)[false-Walker]:13 16 (13.0:1.0)[false-City Cargo Bike]:3 16 (3.0:41.0)[false-Van]:38 10 (38.0:7.0)[true-Van]:5 24 (5.0:63.0)[false-Van]:4 22 (4.0:25.0)[false-Van]:31 9 (31.0:43.0)[true-City Cargo Bike]:11 12 (11.0:79.0)[false-Van]:19 22 (19.0:85.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[false-City Cargo Bike]:25 22 (25.0:31.0)[false-Walker]:20 23 (20.0:49.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-Van]:6 3 (6.0:33.0)[false-Van]:34 9 (34.0:45.0)[true-Van]:9 6 (9.0:53.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[true-Van]:22 11 (22.0:83.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Van]:17 23 (17.0:85.0)[false-Walker]:16 16 (16.0:37.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:7 19 (7.0:69.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[true-City Cargo Bike]:35 3 (35.0:93.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-Van]:39 2 (39.0:7.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:8 6 (8.0:57.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:,SOL:R:Van:18:2:12::R:City Cargo Bike:32::R:Van:10:29:15:13:3::R:Van:38:5:4::R:City Cargo Bike:31::R:Van:11:19:37:25:20::R:City Cargo Bike:27::R:Van:36:6::R:Van:34:9::R:Van:21:22:24:17:16::R:Walker:14::R:City Cargo Bike:7::R:City Cargo Bike:26::R:City Cargo Bike:23::R:City Cargo Bike:35:28::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:8::R:City Cargo Bike:33:,58633.82142527748,19.0,55714.424291918156,263565.14600954216,1440.0,262125.14600954214,5398.873130608369,1696.603719201554,6935.924894987952,1466.1690603136358,37.0,5.0,0.0,58.0,66.0,3.0,0.0,32.0,19.0,2.0,0.0,79.0,61.0,14.0,0.0,25.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,53852.645980895744,0,0,3,0,4 22 (4.0:25.0)[true-Van]:38 10 (38.0:7.0)[true-Van]:27 15 (27.0:41.0)[false-Van]:39 2 (39.0:7.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[true-Van]:32 10 (32.0:13.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-Van]:22 11 (22.0:83.0)[false-Van]:25 22 (25.0:31.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[true-Walker]:5 24 (5.0:63.0)[true-Walker]:31 9 (31.0:43.0)[true-City Cargo Bike]:20 23 (20.0:49.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[false-City Cargo Bike]:7 19 (7.0:69.0)[false-City Cargo Bike]:34 9 (34.0:45.0)[true-City Cargo Bike]:8 6 (8.0:57.0)[false-City Cargo Bike]:29 5 (29.0:9.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-City Cargo Bike]:11 12 (11.0:79.0)[false-Van]:10 6 (10.0:1.0)[false-City Cargo Bike]:14 72 (14.0:41.0)[false-Walker]:23 11 (23.0:93.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[false-Van]:28 7 (28.0:83.0)[false-City Cargo Bike]:17 23 (17.0:85.0)[false-Van]:18 4 (18.0:93.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-Van]:24 1 (24.0:87.0)[false-Van]:16 16 (16.0:37.0)[false-Walker]:21 7 (21.0:55.0)[true-Van]:30 22 (30.0:13.0)[false-Van]:9 6 (9.0:53.0)[false-Van]:33 11 (33.0:71.0)[true-Van]:35 3 (35.0:93.0)[false-Van]:3 16 (3.0:41.0)[false-Van]:,SOL:R:Van::R:Van:4::R:Van:38:27:39:6::R:Van:15:32:36:22:25::R:Walker:2::R:Walker:5::R:City Cargo Bike:31::R:City Cargo Bike:20::R:City Cargo Bike:13::R:City Cargo Bike:7::R:City Cargo Bike:34::R:City Cargo Bike:8::R:City Cargo Bike:29::R:City Cargo Bike:26::R:City Cargo Bike:12::R:Van:11:10:14::R:City Cargo Bike:23::R:Van:37:28:17:18:19:24:16::R:Van:21:30:9::R:Van:33:35:3:,53852.645980895744,20.0,52549.472123531574,245893.91948297358,1560.0,244333.91948297358,6063.360037078128,NaN,6470.892617972989,1382.8808453560941,40.0,10.0,0.0,50.0,68.0,5.0,0.0,26.0,20.0,13.0,0.0,67.0,67.0,8.0,0.0,25.0
0:0:3:1,58633.82142527748,0,0,3,1,18 4 (18.0:93.0)[true-Van]:2 18 (2.0:79.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-Van]:32 10 (32.0:13.0)[true-City Cargo Bike]:10 6 (10.0:1.0)[false-Van]:29 5 (29.0:9.0)[false-Van]:15 7 (15.0:23.0)[false-Walker]:13 16 (13.0:1.0)[false-City Cargo Bike]:3 16 (3.0:41.0)[false-Van]:38 10 (38.0:7.0)[true-Van]:5 24 (5.0:63.0)[false-Van]:4 22 (4.0:25.0)[false-Van]:31 9 (31.0:43.0)[true-City Cargo Bike]:11 12 (11.0:79.0)[false-Van]:19 22 (19.0:85.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[false-City Cargo Bike]:25 22 (25.0:31.0)[false-Walker]:20 23 (20.0:49.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-Van]:6 3 (6.0:33.0)[false-Van]:34 9 (34.0:45.0)[true-Van]:9 6 (9.0:53.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[true-Van]:22 11 (22.0:83.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Van]:17 23 (17.0:85.0)[false-Walker]:16 16 (16.0:37.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:7 19 (7.0:69.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[true-City Cargo Bike]:35 3 (35.0:93.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-Van]:39 2 (39.0:7.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:8 6 (8.0:57.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:18:2:12::R:City Cargo Bike:32::R:Van:10:29:15:13:3::R:Van:38:5:4::R:City Cargo Bike:31::R:Van:11:19:37:25:20::R:City Cargo Bike:27::R:Van:36:6::R:Van:34:9::R:Van:21:22:24:17:16::R:Walker:14::R:City Cargo Bike:7::R:City Cargo Bike:26::R:City Cargo Bike:23::R:City Cargo Bike:35:28::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:8::R:City Cargo Bike:33:,58633.82142527748,20.0,55714.424291918156,263685.14600954216,1560.0,262125.14600954214,5398.873130608369,NaN,6939.082789724794,1466.1690603136358,40.0,5.0,0.0,55.0,66.0,3.0,0.0,32.0,19.0,2.0,0.0,79.0,61.0,14.0,0.0,25.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:1,85679.03045666366,0,0,4,1,38 10 (38.0:7.0)[true-Van]:2 18 (2.0:79.0)[false-Van]:5 24 (5.0:63.0)[false-Van]:8 6 (8.0:57.0)[false-Van]:20 23 (20.0:49.0)[true-Walker]:37 15 (37.0:81.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-City Cargo Bike]:18 4 (18.0:93.0)[true-Van]:36 7 (36.0:5.0)[false-Van]:25 22 (25.0:31.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[true-City Cargo Bike]:34 9 (34.0:45.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[true-Van]:7 19 (7.0:69.0)[false-Van]:9 6 (9.0:53.0)[false-Van]:33 11 (33.0:71.0)[true-Van]:11 12 (11.0:79.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-City Cargo Bike]:16 16 (16.0:37.0)[false-Van]:14 72 (14.0:41.0)[true-Van]:35 3 (35.0:93.0)[true-Van]:3 16 (3.0:41.0)[false-Van]:26 16 (26.0:19.0)[true-City Cargo Bike]:22 11 (22.0:83.0)[true-Walker]:19 22 (19.0:85.0)[false-City Cargo Bike]:17 23 (17.0:85.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Walker]:21 7 (21.0:55.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-Van]:29 5 (29.0:9.0)[true-City Cargo Bike]:31 9 (31.0:43.0)[true-City Cargo Bike]:4 22 (4.0:25.0)[false-Walker]:10 6 (10.0:1.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:38:2:5:8::R:Walker:20::R:City Cargo Bike:37::R:City Cargo Bike:15::R:City Cargo Bike:32::R:Van:18:36:25::R:City Cargo Bike:13::R:City Cargo Bike:34::R:Van:12:7:9::R:Van:33:11:23:28:16::R:Van:14::R:Van:35:3::R:City Cargo Bike:26::R:Walker:22::R:City Cargo Bike:19::R:City Cargo Bike:17::R:City Cargo Bike:27::R:Walker:24::R:City Cargo Bike:21:39::R:Van:6::R:City Cargo Bike:29::R:City Cargo Bike:31::R:Walker:4::R:City Cargo Bike:10::R:City Cargo Bike:30:,85679.03045666366,26.0,55300.826635752666,317000.2101662843,1860.0,315140.2101662843,5874.954806162578,NaN,8342.110793849586,1455.2849114671753,31.0,15.0,0.0,54.0,50.0,11.0,0.0,39.0,13.0,18.0,0.0,70.0,54.0,11.0,0.0,35.0
0:0:4:2,-1.0,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:0,7705.488594068461,0,1,0,0,38 10 (38.0:7.0)[false-Van]:2 18 (2.0:79.0)[false-Van]:5 24 (5.0:63.0)[false-Van]:7 19 (7.0:69.0)[false-Van]:8 6 (8.0:57.0)[false-Van]:4 22 (4.0:25.0)[false-Van]:31 9 (31.0:43.0)[false-Van]:10 6 (10.0:1.0)[false-Van]:13 16 (13.0:1.0)[false-Van]:11 12 (11.0:79.0)[false-Van]:25 22 (25.0:31.0)[false-Van]:29 5 (29.0:9.0)[false-Van]:6 3 (6.0:33.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:17 23 (17.0:85.0)[false-Van]:15 7 (15.0:23.0)[false-Van]:18 4 (18.0:93.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-Van]:24 1 (24.0:87.0)[false-Van]:20 23 (20.0:49.0)[false-Van]:16 16 (16.0:37.0)[false-Walker]:21 7 (21.0:55.0)[false-Van]:26 16 (26.0:19.0)[false-Van]:22 11 (22.0:83.0)[false-Van]:28 7 (28.0:83.0)[false-Van]:23 11 (23.0:93.0)[false-Van]:27 15 (27.0:41.0)[false-Van]:39 2 (39.0:7.0)[false-Van]:30 22 (30.0:13.0)[false-Van]:9 6 (9.0:53.0)[false-Van]:33 11 (33.0:71.0)[false-Van]:37 15 (37.0:81.0)[false-Van]:12 18 (12.0:59.0)[false-Van]:36 7 (36.0:5.0)[false-Van]:32 10 (32.0:13.0)[false-Van]:34 9 (34.0:45.0)[false-Van]:35 3 (35.0:93.0)[false-Van]:3 16 (3.0:41.0)[false-Van]:,SOL:R:Van:38:2:5:7:8:4::R:Van:31:10:13:11:25:29:6::R:Walker:14::R:Van:17:15:18:19:24:20:16::R:Van:21:26:22:28:23:27:39:30:9::R:Van:33:37:12:36:32:34:35:3:,7705.488594068461,6.0,31214.488966578192,97218.64850124021,650.0,96568.64850124021,10023.646472204386,1258.3348888579458,2558.3854868747426,821.4339201731103,83.0,17.0,0.0,0.0,97.0,3.0,0.0,0.0,81.0,19.0,0.0,0.0,86.0,14.0,0.0,0.0
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
