Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,69121.25048669367,0,0,2,0,44 21 (44.0:93.0)[true-Van]:24 6 (24.0:95.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[true-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[true-Van]:11 24 (11.0:83.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[true-Walker]:31 9 (31.0:64.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[true-Van]:3 12 (3.0:79.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-Van]:42 4 (42.0:36.0)[true-Van]:47 25 (47.0:56.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-Van]:29 10 (29.0:48.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-Van]:36 23 (36.0:53.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-Van]:39 22 (39.0:58.0)[true-Walker]:41 8 (41.0:70.0)[false-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-Van]:49 19 (49.0:78.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-Van]:52 5 (52.0:44.0)[false-Van]:53 13 (53.0:18.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:44:24:20:16:27:18::R:City Cargo Bike:2::R:City Cargo Bike:43::R:City Cargo Bike:7::R:City Cargo Bike:15::R:City Cargo Bike:19:5::R:City Cargo Bike:12::R:City Cargo Bike:4::R:City Cargo Bike:6::R:City Cargo Bike:33:8::R:City Cargo Bike:48::R:Van:9:11:38:30:13:32:25::R:City Cargo Bike:14::R:City Cargo Bike:17::R:City Cargo Bike:23:26::R:City Cargo Bike:22::R:Walker:21::R:City Cargo Bike:31:40::R:Van:34:3:10::R:Van:42:47:37:29:45:36:28::R:Walker:39::R:Van:41:46:51:49:50:52:53:35:,69121.25048669367,23.0,74132.38331829381,332556.6976009512,1570.0,330986.6976009512,6029.545542531429,NaN,6395.3211077106,1425.6227561210349,26.0,9.0,0.0,65.0,60.0,4.0,0.0,37.0,21.0,11.0,0.0,67.0,58.0,5.0,0.0,36.0
0:0:2:1,95933.42778355464,0,0,2,1,19 6 (19.0:62.0)[true-City Cargo Bike]:40 1 (40.0:12.0)[false-Walker]:3 12 (3.0:79.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[true-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[true-Van]:9 26 (9.0:54.0)[true-Van]:24 6 (24.0:95.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[true-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[true-City Cargo Bike]:39 22 (39.0:58.0)[true-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[true-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-Van]:53 13 (53.0:18.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-Van]:38 18 (38.0:77.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[true-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[true-Van]:36 23 (36.0:53.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-Van]:50 3 (50.0:88.0)[false-Van]:51 3 (51.0:95.0)[false-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:19:40::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:47::R:City Cargo Bike:5:2::R:City Cargo Bike:22::R:City Cargo Bike:18::R:City Cargo Bike:6::R:Van:7::R:Van:9:24:27:11:12::R:City Cargo Bike:34::R:City Cargo Bike:21::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:39::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:23:25::R:City Cargo Bike:8:10::R:City Cargo Bike:13::R:City Cargo Bike:37:33::R:Van:52:53:43:38:29:28:32::R:City Cargo Bike:20:30::R:Van:48:35:41:26::R:Van:42:36:44:50:51:31:49:46:45:,95933.42778355464,26.0,76177.95586240725,391579.54080936813,1650.0,389929.54080936813,6067.434283475126,NaN,7530.375784795541,1464.9606896616779,19.0,0.0,0.0,81.0,50.0,0.0,0.0,50.0,16.0,0.0,0.0,84.0,55.0,0.0,0.0,45.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:1,111927.67471459009,0,0,3,1,44 21 (44.0:93.0)[true-Van]:24 6 (24.0:95.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[true-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[true-City Cargo Bike]:45 2 (45.0:68.0)[false-Van]:6 17 (6.0:3.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[true-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[true-Van]:31 9 (31.0:64.0)[false-Van]:28 18 (28.0:50.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[true-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-Van]:39 22 (39.0:58.0)[false-Van]:26 1 (26.0:18.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[true-Van]:43 26 (43.0:85.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-Van]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-Van]:51 3 (51.0:95.0)[false-Van]:52 5 (52.0:44.0)[false-Van]:53 13 (53.0:18.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:44:24:20:16:10::R:City Cargo Bike:2::R:City Cargo Bike:18::R:City Cargo Bike:19:5::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:37:45::R:City Cargo Bike:6::R:City Cargo Bike:48::R:City Cargo Bike:23::R:City Cargo Bike:11::R:City Cargo Bike:8::R:City Cargo Bike:47::R:City Cargo Bike:29::R:City Cargo Bike:13::R:City Cargo Bike:17::R:City Cargo Bike:12::R:City Cargo Bike:9::R:City Cargo Bike:27::R:City Cargo Bike:40::R:City Cargo Bike:15::R:City Cargo Bike:14::R:City Cargo Bike:21::R:Van:22:31:28::R:City Cargo Bike:25::R:City Cargo Bike:33:30::R:City Cargo Bike:32::R:Van:34:35:36:7::R:Van:38:39:26::R:Van:41:43:46:49:50:51:52:53:42:,111927.67471459009,31.0,70915.37084008894,410205.3136134115,1970.0,408235.3136134115,6060.125160836618,NaN,7888.563723334837,1363.757131540172,19.0,0.0,0.0,81.0,46.0,0.0,0.0,54.0,13.0,0.0,0.0,87.0,47.0,0.0,0.0,53.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
