Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:2:0,31692.95288,0,0,2,0,2 12 (2.0:3.0)[true-Van]:3 5 (3.0:71.0)[false-Walker]:4 8 (4.0:1.0)[true-Van]:5 12 (5.0:11.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-Van]:36 13 (36.0:21.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:10 23 (10.0:55.0)[false-Van]:6 18 (6.0:87.0)[false-Van]:7 12 (7.0:37.0)[true-Van]:34 2 (34.0:33.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:9 19 (9.0:35.0)[true-Van]:23 20 (23.0:95.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:8 11 (8.0:87.0)[false-City Cargo Bike]:11 8 (11.0:41.0)[true-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[true-Van]:35 24 (35.0:37.0)[false-Walker]:33 3 (33.0:89.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-Van]:26 12 (26.0:27.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-Van]:38 14 (38.0:61.0)[false-Van]:15 17 (15.0:75.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3::R:Van:4:5:24:36:32:10::R:Van:6::R:Van:7:34:27:14::R:Van:9:23:37:8::R:City Cargo Bike:11::R:City Cargo Bike:12::R:Van:25:35:33:22:19:18::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:13:20:29::R:City Cargo Bike:16::R:Van:30:26:17:31:38:15:,31692.95288,14,58273.6035,216157.2749,1260,214897.2749,6172.630174,NaN,5842.08851,1574.962257,57,0,0,43,78,0,0,22,37,0,0,63,80,0,0,20,RndSwap:simple
0:0:2:1,66938.39144,0,0,2,1,2 12 (2.0:3.0)[true-Van]:11 8 (11.0:41.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-Walker]:4 8 (4.0:1.0)[true-Van]:5 12 (5.0:11.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-Van]:15 17 (15.0:75.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[true-Van]:8 11 (8.0:87.0)[false-City Cargo Bike]:7 12 (7.0:37.0)[true-City Cargo Bike]:10 23 (10.0:55.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-Van]:31 25 (31.0:33.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[true-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[true-Van]:34 2 (34.0:33.0)[false-Van]:36 13 (36.0:21.0)[false-Van]:22 9 (22.0:45.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-Van]:9 19 (9.0:35.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[true-Van]:37 14 (37.0:67.0)[false-Van]:,SOL:R:Van::R:Van:2:11:6:3::R:Van:4:5:27:24:38:15::R:Van:26:8::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:12::R:City Cargo Bike:13:17::R:City Cargo Bike:31::R:City Cargo Bike:16::R:City Cargo Bike:14::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:32::R:Van:33:34:36:22:20:9::R:Van:35:37:,66938.39144,22,60117.2905,291701.7382,1520,290181.7382,6250.822465,NaN,7883.830762,1624.791635,27,0,0,73,54,0,0,46,18,0,0,82,50,0,0,50,CrossOver:simple
0:0:2:2,-1,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:2:3,-1,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:2:4,-1,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:0,57227.85512,0,0,3,0,2 12 (2.0:3.0)[true-Van]:3 5 (3.0:71.0)[false-Walker]:4 8 (4.0:1.0)[true-Van]:5 12 (5.0:11.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-Van]:36 13 (36.0:21.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:10 23 (10.0:55.0)[false-Van]:6 18 (6.0:87.0)[false-Van]:7 12 (7.0:37.0)[true-Van]:34 2 (34.0:33.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:9 19 (9.0:35.0)[true-Van]:37 14 (37.0:67.0)[false-Van]:8 11 (8.0:87.0)[false-City Cargo Bike]:11 8 (11.0:41.0)[true-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-Walker]:29 4 (29.0:59.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-Van]:26 12 (26.0:27.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-Van]:38 14 (38.0:61.0)[false-Van]:15 17 (15.0:75.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3::R:Van:4:5:24:36:32:10::R:Van:6::R:Van:7:34:27:14::R:Van:9:37:8::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:25::R:Walker:35::R:City Cargo Bike:29::R:City Cargo Bike:16::R:City Cargo Bike:33::R:City Cargo Bike:22::R:City Cargo Bike:19::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:13:20::R:Van:30:26:17:31:38:15::R:City Cargo Bike:23:,57227.85512,21,48267.25966,241490.5853,1540,239950.5853,6172.630174,NaN,6526.772577,1304.520531,33,5,0,62,59,3,0,38,17,9,0,74,60,5,0,35,RndSwap:simple
0:0:3:1,67366.79451,0,0,3,1,2 12 (2.0:3.0)[true-Van]:22 9 (22.0:45.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-Van]:4 8 (4.0:1.0)[true-Van]:5 12 (5.0:11.0)[false-Van]:6 18 (6.0:87.0)[false-Van]:13 1 (13.0:11.0)[true-Van]:9 19 (9.0:35.0)[false-Van]:34 2 (34.0:33.0)[false-Van]:11 8 (11.0:41.0)[false-Van]:10 23 (10.0:55.0)[false-Van]:8 11 (8.0:87.0)[true-Van]:21 26 (21.0:89.0)[true-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[true-Walker]:17 9 (17.0:15.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[true-Van]:38 14 (38.0:61.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[true-Van]:20 5 (20.0:45.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:22:3::R:Van:4:5:6::R:Van:13:9:34:11:10::R:Van:8::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:15::R:City Cargo Bike:24::R:City Cargo Bike:7::R:City Cargo Bike:25::R:City Cargo Bike:23::R:City Cargo Bike:16::R:City Cargo Bike:12::R:Walker:18::R:City Cargo Bike:17::R:City Cargo Bike:30::R:City Cargo Bike:35::R:City Cargo Bike:27::R:Van:29:38:14::R:Van:32:20:19:26:36:31:33:37:,67366.79451,21,59859.76801,291908.9858,1540,290368.9858,5941.222382,NaN,7889.432049,1617.831568,33,5,0,62,62,3,0,35,18,3,0,79,52,3,0,46,RndSwap:simple
0:0:3:2,-1,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:3,-1,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:4,-1,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,142878.0147,0,0,4,0,2 12 (2.0:3.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-City Cargo Bike]:4 8 (4.0:1.0)[false-City Cargo Bike]:5 12 (5.0:11.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:10 23 (10.0:55.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-City Cargo Bike]:8 11 (8.0:87.0)[false-City Cargo Bike]:9 19 (9.0:35.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-Walker]:11 8 (11.0:41.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[true-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:34 2 (34.0:33.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:29::R:City Cargo Bike:19::R:City Cargo Bike:25::R:City Cargo Bike:38::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:13:17::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:32::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:34::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:37:,142878.0147,37,0,287606.0294,1850,285756.0294,3780.843382,NaN,7773.13593,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,init
0:0:4:1,93061.17314,0,0,4,1,2 12 (2.0:3.0)[true-Van]:3 5 (3.0:71.0)[false-Van]:4 8 (4.0:1.0)[true-Van]:5 12 (5.0:11.0)[false-Van]:6 18 (6.0:87.0)[false-Van]:13 1 (13.0:11.0)[true-Van]:9 19 (9.0:35.0)[false-Van]:34 2 (34.0:33.0)[false-Van]:11 8 (11.0:41.0)[false-Van]:32 7 (32.0:61.0)[true-Van]:10 23 (10.0:55.0)[false-Van]:8 11 (8.0:87.0)[true-Van]:21 26 (21.0:89.0)[true-Van]:28 12 (28.0:93.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[true-Walker]:19 19 (19.0:47.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3::R:Van:4:5:6::R:Van:13:9:34:11::R:Van:32:10::R:Van:8::R:Van:21:28:35:23:14::R:City Cargo Bike:15::R:City Cargo Bike:24::R:City Cargo Bike:17::R:City Cargo Bike:7::R:City Cargo Bike:25::R:City Cargo Bike:16::R:City Cargo Bike:12::R:Walker:18::R:City Cargo Bike:19::R:City Cargo Bike:30::R:City Cargo Bike:27::R:City Cargo Bike:22::R:City Cargo Bike:29::R:City Cargo Bike:38::R:City Cargo Bike:20::R:City Cargo Bike:26::R:City Cargo Bike:36::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:37:,93061.17314,27,56246.50693,334203.2643,1840,332363.2643,5778.300883,NaN,9032.520657,1520.175863,26,4,0,70,46,3,0,51,12,2,0,86,44,3,0,53,RndSwap:simple
0:0:4:2,-1,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:3,-1,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
