Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:2:0,33752.69821,0,0,2,0,27 2 (27.0:17.0)[true-Van]:15 9 (15.0:67.0)[false-Walker]:22 10 (22.0:68.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[true-City Cargo Bike]:29 15 (29.0:58.0)[true-Walker]:23 19 (23.0:47.0)[true-City Cargo Bike]:7 18 (7.0:42.0)[true-City Cargo Bike]:21 8 (21.0:23.0)[false-Van]:8 19 (8.0:8.0)[false-Van]:14 23 (14.0:7.0)[false-Van]:9 10 (9.0:7.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-Van]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-Walker]:4 14 (4.0:77.0)[false-Walker]:2 5 (2.0:77.0)[false-Walker]:11 20 (11.0:48.0)[false-Van]:18 24 (18.0:73.0)[true-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[true-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-Walker]:,SOL:R:Van::R:Van:27:15:22:20:16:6::R:City Cargo Bike:3::R:Walker:29::R:City Cargo Bike:23::R:City Cargo Bike:7::R:Van:21:8:14:9:33:26:5::R:Van:10:30:32:17:4:2:11::R:City Cargo Bike:18::R:City Cargo Bike:12::R:City Cargo Bike:24::R:City Cargo Bike:19::R:City Cargo Bike:31::R:City Cargo Bike:28::R:City Cargo Bike:13::R:Walker:25:,33752.69821,16,18662.34834,117107.5021,1080,116027.5021,4983.193142,NaN,3659.609441,583.1983857,25,13,0,63,63,6,0,31,11,19,0,70,56,6,0,38,RndSwap:simple
0:0:2:1,38158.20214,0,0,2,1,10 18 (10.0:82.0)[true-Van]:22 10 (22.0:68.0)[false-Walker]:18 24 (18.0:73.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Van]:7 18 (7.0:42.0)[false-Van]:25 13 (25.0:32.0)[true-City Cargo Bike]:14 23 (14.0:7.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[true-Van]:21 8 (21.0:23.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:8 19 (8.0:8.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:32 24 (32.0:68.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[true-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:10:22:18:3:7::R:City Cargo Bike:25::R:City Cargo Bike:14::R:City Cargo Bike:4::R:City Cargo Bike:23::R:City Cargo Bike:6::R:Van:5:21:28:26:8:9:13::R:City Cargo Bike:11::R:Van:2:32:30:17:15:19:16::R:City Cargo Bike:24::R:City Cargo Bike:29::R:City Cargo Bike:20::R:City Cargo Bike:12::R:City Cargo Bike:33:27::R:City Cargo Bike:31:,38158.20214,16,20836.61479,131571.6027,1080,130491.6027,4671.518456,NaN,4111.612586,651.1442121,25,0,0,75,59,0,0,41,11,0,0,89,62,0,0,38,AddRoute:CargoBike:simple
0:0:2:2,62351.13823,0,0,2,2,27 2 (27.0:17.0)[false-Van]:3 23 (3.0:28.0)[false-Van]:29 15 (29.0:58.0)[true-Walker]:4 14 (4.0:77.0)[false-Walker]:23 19 (23.0:47.0)[true-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:8 19 (8.0:8.0)[false-Van]:21 8 (21.0:23.0)[false-Van]:14 23 (14.0:7.0)[false-Van]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:12 5 (12.0:53.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[true-Walker]:19 13 (19.0:59.0)[true-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van:27:3::R:Walker:29::R:Walker:4::R:City Cargo Bike:23::R:Van:7:8:21:14:26:5::R:City Cargo Bike:6::R:City Cargo Bike:2::R:City Cargo Bike:15::R:City Cargo Bike:9::R:Van:10:30:32:11:12:13::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:Walker:28::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:33::R:City Cargo Bike:31:,62351.13823,21,20716.55076,179825.3084,1260,178565.3084,4829.137739,1763.375754,5619.540888,647.3922111,14,14,0,71,44,9,0,47,7,17,0,77,46,12,0,43,AddRoute:CargoBike:simple
0:0:2:3,-1,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:2:4,-1,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:0,-1,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:1,45429.92794,0,0,3,1,27 2 (27.0:17.0)[true-Van]:33 3 (33.0:7.0)[false-Van]:13 9 (13.0:39.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[true-Walker]:20 14 (20.0:58.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[true-City Cargo Bike]:29 15 (29.0:58.0)[true-Walker]:23 19 (23.0:47.0)[true-City Cargo Bike]:7 18 (7.0:42.0)[true-City Cargo Bike]:8 19 (8.0:8.0)[false-Van]:21 8 (21.0:23.0)[false-Van]:14 23 (14.0:7.0)[false-Van]:9 10 (9.0:7.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-Walker]:4 14 (4.0:77.0)[false-Walker]:2 5 (2.0:77.0)[false-Walker]:11 20 (11.0:48.0)[false-Van]:18 24 (18.0:73.0)[true-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[true-City Cargo Bike]:28 23 (28.0:38.0)[true-Walker]:16 18 (16.0:54.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[true-Walker]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:27:33:13::R:Walker:15::R:City Cargo Bike:20::R:City Cargo Bike:6::R:City Cargo Bike:3::R:Walker:29::R:City Cargo Bike:23::R:City Cargo Bike:7::R:Van:8:21:14:9:26:5::R:Van:10:30:32:17:4:2:11::R:City Cargo Bike:18::R:City Cargo Bike:24::R:City Cargo Bike:22::R:City Cargo Bike:12::R:City Cargo Bike:19::R:Walker:28::R:City Cargo Bike:16::R:Walker:25::R:City Cargo Bike:31:,45429.92794,20,19330.70073,142399.6778,1280,141119.6778,4983.193142,NaN,4449.98993,604.0843977,20,20,0,60,50,13,0,38,9,28,0,64,45,13,0,42,RndSwap:simple
0:0:3:2,62351.13823,0,0,3,2,27 2 (27.0:17.0)[true-Van]:3 23 (3.0:28.0)[false-Van]:29 15 (29.0:58.0)[true-Walker]:4 14 (4.0:77.0)[false-Walker]:23 19 (23.0:47.0)[true-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:8 19 (8.0:8.0)[false-Van]:21 8 (21.0:23.0)[false-Van]:14 23 (14.0:7.0)[false-Van]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:12 5 (12.0:53.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[true-Walker]:19 13 (19.0:59.0)[true-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[true-Walker]:33 3 (33.0:7.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:27:3::R:Walker:29::R:Walker:4::R:City Cargo Bike:23::R:Van:7:8:21:14:26:5::R:City Cargo Bike:6::R:City Cargo Bike:2::R:City Cargo Bike:15::R:City Cargo Bike:9::R:Van:10:30:32:11:12:13::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:Walker:28::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:24::R:Walker:25::R:City Cargo Bike:33::R:City Cargo Bike:31:,62351.13823,22,20716.55076,179945.3084,1380,178565.3084,4829.137739,NaN,5623.290888,647.3922111,18,18,0,64,44,13,0,44,7,21,0,72,46,15,0,40,AddRoute:CargoBike:simple
0:0:3:3,-1,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:4,-1,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,-1,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:1,63565.3801,0,0,4,1,14 23 (14.0:7.0)[true-Van]:27 2 (27.0:17.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-Van]:3 23 (3.0:28.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[true-Walker]:5 13 (5.0:32.0)[true-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[true-Van]:15 9 (15.0:67.0)[true-Van]:2 5 (2.0:77.0)[false-Van]:10 18 (10.0:82.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-City Cargo Bike]:8 19 (8.0:8.0)[true-Walker]:9 10 (9.0:7.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[true-Walker]:24 14 (24.0:52.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-Walker]:16 18 (16.0:54.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:14:27:33:3::R:Walker:4::R:City Cargo Bike:5::R:City Cargo Bike:29::R:Van:6::R:Van:15:2:10:30:32:7::R:Walker:8::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:18::R:City Cargo Bike:28::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:13::R:Walker:21::R:City Cargo Bike:24::R:City Cargo Bike:22::R:City Cargo Bike:23::R:Walker:25::R:City Cargo Bike:16::R:City Cargo Bike:12::R:City Cargo Bike:17::R:City Cargo Bike:26::R:City Cargo Bike:31:,63565.3801,25,17403.4169,173909.6441,1530,172379.6441,4489.025782,NaN,5434.676379,543.8567781,16,16,0,68,34,13,0,53,5,21,0,73,32,12,0,56,RndSwap:simple
0:0:4:2,66943.01302,0,0,4,2,14 23 (14.0:7.0)[true-Van]:3 23 (3.0:28.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[true-Walker]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[true-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[true-Van]:15 9 (15.0:67.0)[true-Van]:2 5 (2.0:77.0)[false-Van]:10 18 (10.0:82.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-City Cargo Bike]:8 19 (8.0:8.0)[true-Walker]:9 10 (9.0:7.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[true-Walker]:24 14 (24.0:52.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-Walker]:16 18 (16.0:54.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:14:3::R:Walker:4::R:City Cargo Bike:26::R:City Cargo Bike:5::R:City Cargo Bike:29::R:Van:6::R:Van:15:2:10:30:32:7::R:Walker:8::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:28::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:13::R:Walker:21::R:City Cargo Bike:24::R:City Cargo Bike:22::R:City Cargo Bike:23::R:Walker:25::R:City Cargo Bike:16::R:City Cargo Bike:12:27:33::R:City Cargo Bike:31:,66943.01302,25,17403.4169,180664.91,1530,179134.91,4489.025782,NaN,5645.778437,543.8567781,16,16,0,68,28,13,0,59,5,20,0,74,30,12,0,57,RndSwap:simple
