Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:2:0,24382.30091,0,0,2,0,2 5 (2.0:43.0)[true-Van]:3 24 (3.0:79.0)[false-Van]:8 15 (8.0:81.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Van]:39 7 (39.0:45.0)[false-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:7 23 (7.0:31.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-Walker]:17 6 (17.0:75.0)[false-Van]:14 3 (14.0:15.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:26 10 (26.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-Van]:15 24 (15.0:7.0)[false-Walker]:28 20 (28.0:57.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:16 14 (16.0:53.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-Van]:19 13 (19.0:25.0)[false-Walker]:9 3 (9.0:27.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[true-Van]:5 20 (5.0:13.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[true-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-Van]:29 24 (29.0:21.0)[true-Van]:37 19 (37.0:41.0)[false-Van]:34 7 (34.0:19.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-Van]:31 1 (31.0:3.0)[false-Walker]:,SOL:R:Van::R:Van:2:3:8:4:39:24:12::R:City Cargo Bike:7::R:City Cargo Bike:30:22::R:Van:17:14::R:Van:25:6:26:20:15::R:Van:28:33:36:38:16:21:13::R:Walker:19::R:City Cargo Bike:9::R:Van:27:5::R:Van:11:23:18:32:10::R:Van:29:37:34:35:31:,24382.30091,12,72618.8174,238733.5271,1160,237573.5271,6465.2931,NaN,6282.461239,1911.021511,67,8,0,25,87,3,0,11,60,11,0,30,90,3,0,7,CrossOver:simple
0:0:2:1,72629.44842,0,0,2,1,29 24 (29.0:21.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-Van]:30 6 (30.0:55.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:25 22 (25.0:75.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:11 16 (11.0:69.0)[false-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:14 3 (14.0:15.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-Van]:17 6 (17.0:75.0)[false-Van]:38 4 (38.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:29::R:Van:19:30:4:3:2:5::R:Van:7:25:10:26::R:Van:22:6:11:24:12:13:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:18:21::R:City Cargo Bike:9:39::R:City Cargo Bike:32:20::R:City Cargo Bike:27::R:City Cargo Bike:8::R:City Cargo Bike:31::R:City Cargo Bike:37::R:City Cargo Bike:28::R:City Cargo Bike:33::R:Van:34:35:23:36:17:38:,72629.44842,17,74194.00259,339293.3036,1130,338163.3036,6583.537168,NaN,8928.771147,1952.473752,24,0,0,76,61,0,0,39,20,0,0,80,65,0,0,35,RndSwap:simple
0:0:2:2,-1,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:2:3,-1,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:2:4,-1,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:0,49215.53498,0,0,3,0,14 3 (14.0:15.0)[true-Van]:2 5 (2.0:43.0)[true-Van]:3 24 (3.0:79.0)[false-Van]:4 3 (4.0:93.0)[false-Van]:6 26 (6.0:67.0)[false-Van]:5 20 (5.0:13.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-Walker]:10 20 (10.0:27.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-Walker]:11 16 (11.0:69.0)[false-Van]:15 24 (15.0:7.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[true-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-Van]:16 14 (16.0:53.0)[true-Van]:25 22 (25.0:75.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-Van]:18 6 (18.0:47.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:28 20 (28.0:57.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:37 19 (37.0:41.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:,SOL:R:Van::R:Van:14::R:Van:2:3:4:6:5::R:City Cargo Bike:7::R:City Cargo Bike:9::R:City Cargo Bike:19::R:Walker:29::R:City Cargo Bike:10::R:Walker:22::R:Van:11:15::R:Van:17:24:13::R:Van:16:25:23:8:27:18:32:21::R:City Cargo Bike:39::R:City Cargo Bike:20::R:City Cargo Bike:30::R:City Cargo Bike:26::R:City Cargo Bike:31:12::R:Van:28:33:36:38:35:37:34:,49215.53498,18,72456.56908,288208.1496,1390,286818.1496,6579.517372,NaN,7584.424989,1906.751818,39,11,0,50,68,5,0,26,29,12,0,59,74,6,0,20,RndSwap:simple
0:0:3:1,72632.59762,0,0,3,1,19 13 (19.0:25.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-Walker]:25 22 (25.0:75.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:11 16 (11.0:69.0)[false-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-Van]:5 20 (5.0:13.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[true-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[true-Van]:15 24 (15.0:7.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[true-Van]:23 20 (23.0:93.0)[false-Van]:12 9 (12.0:31.0)[false-Van]:20 5 (20.0:1.0)[true-Van]:18 6 (18.0:47.0)[true-Van]:4 3 (4.0:93.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:29 24 (29.0:21.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:19::R:City Cargo Bike:37::R:City Cargo Bike:30:32::R:City Cargo Bike:26::R:City Cargo Bike:2::R:City Cargo Bike:10::R:Walker:22::R:City Cargo Bike:25::R:Van:6:35:11:24:13::R:City Cargo Bike:5::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:21:31::R:City Cargo Bike:39::R:City Cargo Bike:8::R:City Cargo Bike:9::R:Van:27:15::R:Van:34:23:12::R:Van:20::R:Van:18:4:3:7::R:Van:28:17:33:36:38:29:,72632.59762,22,74303.78062,339975.0249,1520,338455.0249,6376.002947,NaN,8946.71118,1955.362648,27,5,0,68,55,3,0,42,20,3,0,76,65,1,0,34,RndSwap:simple
0:0:3:2,-1,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:3,-1,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:3:4,-1,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,168026.6939,0,0,4,0,2 5 (2.0:43.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20:21::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:32:30:31::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35:38::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:39:,168026.6939,34,0,337753.3877,1700,336053.3877,5597.63943,2388.43271,8888.247046,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,init
0:0:4:1,94427.70483,0,0,4,1,22 3 (22.0:1.0)[true-Van]:14 3 (14.0:15.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:19 13 (19.0:25.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-Van]:4 3 (4.0:93.0)[true-Van]:3 24 (3.0:79.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:39 7 (39.0:45.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[true-Van]:11 16 (11.0:69.0)[true-Van]:25 22 (25.0:75.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:15 24 (15.0:7.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:29 24 (29.0:21.0)[false-Walker]:,SOL:R:Van::R:Van:22:14::R:Van:6:17:19:32:20::R:Van:4:3:5::R:Van:7:39:2:9::R:Van:10::R:Van:11:25:24:12:13::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:18:21::R:City Cargo Bike:30:31::R:City Cargo Bike:8::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:37::R:City Cargo Bike:23::R:City Cargo Bike:28::R:City Cargo Bike:35::R:City Cargo Bike:34::R:City Cargo Bike:33::R:City Cargo Bike:36::R:Van:38:29:,94427.70483,22,73347.02512,381217.675,1660,379557.675,6311.09996,NaN,10032.04408,1930.184871,36,0,0,64,58,0,0,42,16,0,0,84,58,0,0,42,CrossOver:simple
0:0:4:2,-1,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:3,-1,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
