Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,70201.66361354971,0,0,2,0,4 16 (4.0:15.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-Walker]:6 12 (6.0:55.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Walker]:10 13 (10.0:65.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[true-Walker]:30 22 (30.0:33.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:21 13 (21.0:93.0)[false-Van]:33 14 (33.0:67.0)[false-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Walker]:44 21 (44.0:7.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:4:29:25:32:3::R:Van:7:37:5:13:6::R:Van:2:8:39:38:43:11:10::R:Walker:14::R:City Cargo Bike:30::R:City Cargo Bike:9::R:City Cargo Bike:20::R:Van:16:41:17:26:18:19:15::R:Van:24:21:33:31:23::R:City Cargo Bike:36::R:City Cargo Bike:35::R:City Cargo Bike:45::R:City Cargo Bike:42::R:City Cargo Bike:12::R:City Cargo Bike:22::R:Walker:27::R:City Cargo Bike:44::R:City Cargo Bike:40::R:City Cargo Bike:28::R:City Cargo Bike:34:,70201.66361354971,21.0,41255.03858836235,249136.42755684146,1470.0,247666.42755684146,4955.738588821676,NaN,5662.191535382761,937.6145133718717,29.0,10.0,0.0,62.0,66.0,5.0,0.0,30.0,12.0,8.0,0.0,81.0,65.0,4.0,0.0,32.0
0:0:2:1,87028.13825355523,0,0,2,1,2 14 (2.0:95.0)[true-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:6 12 (6.0:55.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[true-City Cargo Bike]:41 10 (41.0:93.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-Van]:16 21 (16.0:85.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:23 26 (23.0:63.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-Van]:24 17 (24.0:93.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:27 16 (27.0:47.0)[false-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[true-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3:5:25:6::R:City Cargo Bike:13::R:City Cargo Bike:7::R:City Cargo Bike:30::R:City Cargo Bike:4::R:City Cargo Bike:29::R:Van:41:43:19:16:8:9:11::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:15::R:City Cargo Bike:36::R:Van:31:23:33:24:21:14::R:City Cargo Bike:20::R:Walker:22::R:Van:27:34:40:26:39:38:18::R:City Cargo Bike:17::R:City Cargo Bike:45::R:City Cargo Bike:42::R:City Cargo Bike:37::R:City Cargo Bike:35::R:City Cargo Bike:32::R:City Cargo Bike:44::R:City Cargo Bike:28:,87028.13825355523,24.0,41532.08506552721,283589.6976774812,1550.0,282039.6976774812,4993.4131165427,NaN,6445.2204017609365,943.9110242165275,21.0,4.0,0.0,75.0,57.0,2.0,0.0,41.0,10.0,3.0,0.0,87.0,56.0,0.0,0.0,43.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,115497.1338685429,0,0,3,0,4 16 (4.0:15.0)[true-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-Walker]:6 12 (6.0:55.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[true-Walker]:14 7 (14.0:75.0)[false-Walker]:9 1 (9.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[true-Walker]:41 10 (41.0:93.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:21 13 (21.0:93.0)[false-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Walker]:31 20 (31.0:63.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:City Cargo Bike:12::R:City Cargo Bike:30::R:City Cargo Bike:29::R:City Cargo Bike:25::R:Van:7:37:5:13:6::R:Van:2:8:39:38:43:10::R:Walker:11::R:Walker:14::R:City Cargo Bike:9::R:City Cargo Bike:20::R:Walker:16::R:City Cargo Bike:41::R:City Cargo Bike:17::R:City Cargo Bike:26::R:City Cargo Bike:18::R:City Cargo Bike:19::R:Van:15:24:21:3::R:Walker:33::R:City Cargo Bike:31::R:City Cargo Bike:44::R:City Cargo Bike:40::R:City Cargo Bike:45::R:City Cargo Bike:22:42::R:City Cargo Bike:36::R:City Cargo Bike:23::R:City Cargo Bike:32::R:City Cargo Bike:28::R:City Cargo Bike:35::R:City Cargo Bike:27::R:City Cargo Bike:34:,115497.1338685429,32.0,18771.575339023977,281610.3636185482,1810.0,279800.3636185482,4580.150549155405,NaN,6400.235536785186,426.6267122505449,9.0,13.0,0.0,78.0,34.0,9.0,0.0,57.0,3.0,9.0,0.0,88.0,28.0,10.0,0.0,62.0
0:0:3:1,94869.12804276447,0,0,3,1,4 16 (4.0:15.0)[true-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:3 1 (3.0:45.0)[true-Walker]:5 23 (5.0:39.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-Van]:27 16 (27.0:47.0)[false-Walker]:13 18 (13.0:39.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Van]:16 21 (16.0:85.0)[false-Walker]:17 8 (17.0:89.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Walker]:23 26 (23.0:63.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[true-Walker]:28 20 (28.0:29.0)[false-Walker]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Van]:45 24 (45.0:35.0)[false-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:,SOL:R:Van::R:Van:4:12:6::R:Walker:3::R:City Cargo Bike:5::R:City Cargo Bike:7:22::R:Van:2:8:10::R:Van:11:38:39:35:27:13:15::R:Walker:16::R:City Cargo Bike:17:9::R:City Cargo Bike:43::R:City Cargo Bike:41::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:37::R:Walker:26::R:City Cargo Bike:23::R:City Cargo Bike:14::R:City Cargo Bike:19::R:City Cargo Bike:24::R:City Cargo Bike:21::R:City Cargo Bike:40::R:City Cargo Bike:32::R:City Cargo Bike:34::R:City Cargo Bike:33::R:City Cargo Bike:31::R:Walker:25::R:Walker:28::R:City Cargo Bike:29::R:Van:30:45:42:44:36:,94869.12804276447,29.0,39584.85503285167,294458.87917094334,1800.0,292658.87917094334,4539.33825617252,NaN,6692.247253885076,899.6557962011743,17.0,17.0,0.0,66.0,41.0,11.0,0.0,48.0,8.0,18.0,0.0,74.0,41.0,11.0,0.0,47.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
