Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,31608.478191253136,0,0,2,0,9 20 (9.0:34.0)[true-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:2 1 (2.0:29.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:7 18 (7.0:62.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:12 16 (12.0:40.0)[true-Van]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:35 19 (35.0:51.0)[false-Walker]:32 21 (32.0:47.0)[false-Walker]:27 20 (27.0:41.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-Walker]:11 19 (11.0:42.0)[true-Van]:29 3 (29.0:1.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:36 66 (36.0:83.0)[true-City Cargo Bike]:19 8 (19.0:66.0)[false-Van]:15 13 (15.0:75.0)[true-City Cargo Bike]:28 8 (28.0:100.0)[true-Walker]:31 26 (31.0:57.0)[true-Van]:33 21 (33.0:68.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9:23:34:2:4:7::R:Van:37:24:5::R:Van:12:6:3:22:21:8::R:Van:10:13:35:32:27:25::R:Van:11:29:17::R:City Cargo Bike:36::R:Van:19::R:City Cargo Bike:15::R:Walker:28::R:Van:31:33:16:18:20:26::R:City Cargo Bike:30::R:City Cargo Bike:14:,31608.478191253136,13.0,80354.57208634386,273348.8438070003,1210.0,272138.8438070003,6400.148010452809,NaN,7593.023439083342,2232.071446842885,62.0,8.0,0.0,31.0,86.0,3.0,0.0,11.0,51.0,11.0,0.0,39.0,77.0,1.0,0.0,22.0
0:0:2:1,84093.91959364426,0,0,2,1,17 17 (17.0:87.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:9 20 (9.0:34.0)[true-Van]:2 1 (2.0:29.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:6 7 (6.0:13.0)[true-Van]:3 23 (3.0:4.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[true-Walker]:8 12 (8.0:84.0)[true-Walker]:4 23 (4.0:25.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:37 21 (37.0:84.0)[true-Van]:29 3 (29.0:1.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-Walker]:26 4 (26.0:82.0)[false-City Cargo Bike]:,SOL:R:Van:17:35:22:23:34:12::R:Van:9:2:5::R:Van:6:3:18::R:Walker:7::R:Walker:8::R:City Cargo Bike:4::R:City Cargo Bike:14::R:City Cargo Bike:20::R:City Cargo Bike:25::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:33::R:City Cargo Bike:31::R:City Cargo Bike:11::R:City Cargo Bike:27::R:City Cargo Bike:21:13::R:City Cargo Bike:10::R:Van:24:16:15::R:Van:37:29:32:19::R:Walker:36::R:City Cargo Bike:26:,84093.91959364426,21.0,81400.82478855734,381229.9836375376,1400.0,379829.9836375376,6110.658585134996,2053.965339213793,10589.721767709378,2261.1340219043705,24.0,14.0,0.0,62.0,53.0,8.0,0.0,39.0,19.0,9.0,0.0,72.0,45.0,17.0,0.0,38.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,55928.59022288585,0,0,3,0,9 20 (9.0:34.0)[true-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:2 1 (2.0:29.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:7 18 (7.0:62.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:12 16 (12.0:40.0)[true-Van]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:26 4 (26.0:82.0)[true-City Cargo Bike]:25 18 (25.0:94.0)[false-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-Walker]:36 66 (36.0:83.0)[false-Walker]:20 10 (20.0:46.0)[true-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-Walker]:27 20 (27.0:41.0)[true-Van]:29 3 (29.0:1.0)[false-Van]:19 8 (19.0:66.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[true-City Cargo Bike]:32 21 (32.0:47.0)[false-Walker]:16 19 (16.0:61.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-Van]:30 18 (30.0:96.0)[false-Van]:28 8 (28.0:100.0)[true-Walker]:31 26 (31.0:57.0)[false-Walker]:,SOL:R:Van::R:Van:9:23:34:2:4:7::R:Van:37:24:5::R:Van:12:6:3:22:21:8::R:Van:10:13:17::R:City Cargo Bike:26::R:Van:25:11:15::R:Walker:36::R:City Cargo Bike:20::R:City Cargo Bike:18::R:Walker:14::R:Van:27:29:19::R:City Cargo Bike:35::R:Walker:32::R:City Cargo Bike:16::R:Van:33:30::R:Walker:28::R:Walker:31:,55928.59022288585,18.0,79092.47269917649,318957.60946363065,1460.0,317497.60946363065,6400.148010452809,NaN,8859.933596211962,2197.0131305326804,44.0,28.0,0.0,28.0,72.0,14.0,0.0,14.0,28.0,36.0,0.0,36.0,63.0,26.0,0.0,12.0
0:0:3:1,83813.15699203491,0,0,3,1,6 7 (6.0:13.0)[true-Van]:14 26 (14.0:63.0)[false-Walker]:28 8 (28.0:100.0)[true-City Cargo Bike]:30 18 (30.0:96.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[true-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[true-Van]:9 20 (9.0:34.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-Van]:13 2 (13.0:25.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-Walker]:17 17 (17.0:87.0)[false-Van]:8 12 (8.0:84.0)[true-Walker]:18 14 (18.0:54.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-Walker]:32 21 (32.0:47.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:26 4 (26.0:82.0)[false-Van]:33 21 (33.0:68.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:6:14::R:City Cargo Bike:28::R:Van:30:11:25::R:City Cargo Bike:3::R:City Cargo Bike:2::R:Van:4:9:10:13:12:15::R:Walker:16::R:Van:17::R:Walker:8::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:7::R:City Cargo Bike:21::R:City Cargo Bike:24::R:Walker:5::R:Van:32:36:26::R:City Cargo Bike:33::R:City Cargo Bike:31::R:City Cargo Bike:35::R:Van:27:22:23:34:29:37:,83813.15699203491,22.0,81477.92249031758,381058.9124588955,1590.0,379468.9124588955,6087.80889825825,NaN,10584.969790524874,2263.275624731044,32.0,14.0,0.0,55.0,58.0,8.0,0.0,33.0,19.0,7.0,0.0,73.0,65.0,6.0,0.0,28.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,130487.69678338914,0,0,4,0,33 21 (33.0:68.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-Walker]:7 18 (7.0:62.0)[true-Van]:9 20 (9.0:34.0)[true-City Cargo Bike]:13 2 (13.0:25.0)[false-Van]:10 19 (10.0:19.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[true-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:33::R:City Cargo Bike:18::R:City Cargo Bike:14::R:City Cargo Bike:5::R:Walker:19::R:Van:7::R:City Cargo Bike:9::R:Van:13:10:6:3:31:8::R:City Cargo Bike:21::R:City Cargo Bike:4::R:City Cargo Bike:37::R:City Cargo Bike:11::R:City Cargo Bike:2::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:12::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:32::R:Van:34:35:36::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:29:,130487.69678338914,30.0,37293.59863788383,359648.7500252762,1710.0,357938.7500252762,6527.549507274363,NaN,9990.243056257672,1035.933295496773,10.0,3.0,0.0,87.0,28.0,3.0,0.0,69.0,6.0,2.0,0.0,92.0,35.0,1.0,0.0,64.0
0:0:4:1,105562.38314092027,0,0,4,1,28 8 (28.0:100.0)[true-Van]:6 7 (6.0:13.0)[false-Van]:13 2 (13.0:25.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[true-Van]:14 26 (14.0:63.0)[true-Van]:5 5 (5.0:67.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:35 19 (35.0:51.0)[false-Van]:19 8 (19.0:66.0)[false-Walker]:7 18 (7.0:62.0)[true-Walker]:3 23 (3.0:4.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-Walker]:18 14 (18.0:54.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-Walker]:33 21 (33.0:68.0)[false-Walker]:21 5 (21.0:47.0)[true-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-Van]:,SOL:R:Van::R:Van:28:6:13:11::R:Van:8::R:Van:14:5::R:Van:9:22:29:24:23:34:35:19::R:Walker:7::R:City Cargo Bike:3::R:City Cargo Bike:10::R:City Cargo Bike:31::R:Walker:16::R:City Cargo Bike:18::R:City Cargo Bike:27::R:City Cargo Bike:17::R:City Cargo Bike:15::R:City Cargo Bike:25::R:City Cargo Bike:30::R:Walker:37::R:Walker:33::R:City Cargo Bike:21::R:City Cargo Bike:20::R:City Cargo Bike:12::R:City Cargo Bike:32::R:City Cargo Bike:2::R:City Cargo Bike:4::R:City Cargo Bike:26::R:Van:36:,105562.38314092027,26.0,74081.22699450226,405455.95646754635,1720.0,403735.95646754635,6379.11345772083,NaN,11262.665457431844,2057.811860958396,23.0,15.0,0.0,62.0,44.0,11.0,0.0,44.0,14.0,13.0,0.0,73.0,43.0,14.0,0.0,44.0
0:0:4:2,-1.0,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:0,12277.318622146799,0,1,0,0,6 7 (6.0:13.0)[true-Van]:3 23 (3.0:4.0)[false-Van]:13 2 (13.0:25.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Walker]:12 16 (12.0:40.0)[false-Van]:9 20 (9.0:34.0)[false-Van]:21 5 (21.0:47.0)[false-Van]:10 19 (10.0:19.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-Walker]:15 13 (15.0:75.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:19 8 (19.0:66.0)[false-Van]:26 4 (26.0:82.0)[false-Van]:20 10 (20.0:46.0)[true-Van]:24 9 (24.0:1.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:27 20 (27.0:41.0)[true-Van]:29 3 (29.0:1.0)[false-Van]:30 18 (30.0:96.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-Van]:7 18 (7.0:62.0)[false-Van]:28 8 (28.0:100.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-Van]:37 21 (37.0:84.0)[false-Walker]:5 5 (5.0:67.0)[false-Walker]:,SOL:R:Van::R:Van:6:3:13:2:11:4:8::R:Van:12:9:21:10:14:15::R:Van:36:16:19:26::R:Van:20:24:22:23:34:25:17::R:Van:27:29:30:18:31:7::R:Van:28:35:32:33:37:5:,12277.318622146799,7.0,61386.593110734,184999.77933220196,840.0,184159.77933220196,9013.03754172724,NaN,5138.882759227832,1705.1831419648333,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
