Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:1,119158.26879335288,0,0,2,1,3 12 (3.0:10.0)[true-Van]:38 15 (38.0:21.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-Van]:10 20 (10.0:90.0)[true-Van]:2 3 (2.0:94.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-Van]:22 22 (22.0:41.0)[false-Walker]:14 17 (14.0:65.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-City Cargo Bike]:30 7 (30.0:58.0)[false-Van]:41 3 (41.0:49.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-Van]:49 12 (49.0:75.0)[false-Van]:51 5 (51.0:74.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:47 10 (47.0:10.0)[false-Walker]:52 18 (52.0:1.0)[false-Walker]:54 11 (54.0:46.0)[false-Van]:,SOL:R:Van::R:Van:3:38:4:8:15:9::R:Van:10:2:7:11:12:13:6::R:Walker:22::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:18::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:19::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:44::R:City Cargo Bike:40::R:City Cargo Bike:25::R:City Cargo Bike:29::R:Van:30:41:31:32:35:34:17:5::R:City Cargo Bike:24::R:City Cargo Bike:36::R:City Cargo Bike:42::R:City Cargo Bike:39::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:21::R:City Cargo Bike:48:37::R:Van:49:51:53:50:55:47:52:54:,119158.26879335288,29.0,45810.19676317716,359223.04917096643,1800.0,357423.04917096643,6155.621348006631,NaN,6652.27868835123,848.3369770958734,17.0,3.0,0.0,79.0,54.0,2.0,0.0,44.0,8.0,2.0,0.0,90.0,44.0,3.0,0.0,53.0
0:0:2:2,149726.21635407748,0,0,2,2,4 25 (4.0:16.0)[false-Van]:3 12 (3.0:10.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-Van]:9 10 (9.0:42.0)[false-Van]:10 20 (10.0:90.0)[true-Van]:2 3 (2.0:94.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-Van]:22 22 (22.0:41.0)[false-Walker]:14 17 (14.0:65.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-Van]:51 5 (51.0:74.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:47 10 (47.0:10.0)[false-Walker]:52 18 (52.0:1.0)[false-Walker]:54 11 (54.0:46.0)[false-Van]:,SOL:R:Van:4:3:38:41:5:8:9::R:Van:10:2:7:13:6:22::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:12::R:City Cargo Bike:18::R:City Cargo Bike:15::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:19::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:21::R:City Cargo Bike:44::R:City Cargo Bike:25::R:City Cargo Bike:24::R:City Cargo Bike:29::R:City Cargo Bike:11::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:35::R:City Cargo Bike:34::R:City Cargo Bike:17:37::R:City Cargo Bike:40::R:City Cargo Bike:36::R:City Cargo Bike:42::R:City Cargo Bike:39::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:48::R:Van:49:51:53:50:55:47:52:54:,149726.21635407748,35.0,47370.2827191402,424575.1677779195,1960.0,422615.1677779195,6155.621348006631,2061.8590739856477,7862.503106998509,877.2274577618556,9.0,0.0,0.0,91.0,39.0,0.0,0.0,61.0,6.0,0.0,0.0,94.0,33.0,0.0,0.0,67.0
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:1,131503.2352381782,0,0,3,1,6 11 (6.0:41.0)[true-Van]:2 3 (2.0:94.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-Van]:18 7 (18.0:14.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[true-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[true-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[true-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-Walker]:47 10 (47.0:10.0)[true-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[true-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[true-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:51 5 (51.0:74.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-Van]:35 24 (35.0:15.0)[false-Van]:32 15 (32.0:9.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-Van]:44 10 (44.0:84.0)[false-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-Van]:54 11 (54.0:46.0)[false-Walker]:55 12 (55.0:74.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:6::R:Van:2:10:7:3:18:16::R:City Cargo Bike:12::R:City Cargo Bike:5:17::R:City Cargo Bike:20::R:City Cargo Bike:8::R:City Cargo Bike:11::R:City Cargo Bike:9::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:4::R:City Cargo Bike:15::R:City Cargo Bike:42::R:City Cargo Bike:26::R:City Cargo Bike:23::R:Walker:43::R:City Cargo Bike:47::R:City Cargo Bike:25::R:City Cargo Bike:24::R:City Cargo Bike:38::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:21::R:City Cargo Bike:30::R:City Cargo Bike:19::R:City Cargo Bike:52::R:City Cargo Bike:36::R:City Cargo Bike:29::R:Van:49:51:48:34:35:32:37:33::R:City Cargo Bike:31::R:City Cargo Bike:53:41::R:Van:44:40:45:54:55:39:22::R:City Cargo Bike:46::R:City Cargo Bike:50:,131503.2352381782,35.0,46333.390205493015,385573.28501063824,2100.0,383473.28501063824,6287.547379790834,NaN,7140.246018715523,858.025744546167,14.0,3.0,0.0,83.0,41.0,2.0,0.0,57.0,7.0,4.0,0.0,89.0,36.0,2.0,0.0,62.0
0:0:3:2,149726.21635407748,0,0,3,2,3 12 (3.0:10.0)[true-Van]:38 15 (38.0:21.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-Van]:4 25 (4.0:16.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-Van]:10 20 (10.0:90.0)[true-Van]:2 3 (2.0:94.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-Van]:22 22 (22.0:41.0)[false-Walker]:14 17 (14.0:65.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-Van]:51 5 (51.0:74.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:47 10 (47.0:10.0)[false-Walker]:52 18 (52.0:1.0)[false-Walker]:54 11 (54.0:46.0)[false-Van]:,SOL:R:Van::R:Van:3:38:41:5:8:4:9::R:Van:10:2:7:13:6:22::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:12::R:City Cargo Bike:18::R:City Cargo Bike:15::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:19::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:21::R:City Cargo Bike:44::R:City Cargo Bike:25::R:City Cargo Bike:24::R:City Cargo Bike:29::R:City Cargo Bike:11::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:35::R:City Cargo Bike:34::R:City Cargo Bike:17:37::R:City Cargo Bike:40::R:City Cargo Bike:36::R:City Cargo Bike:42::R:City Cargo Bike:39::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:48::R:Van:49:51:53:50:55:47:52:54:,149726.21635407748,36.0,47370.2827191402,424695.1677779195,2080.0,422615.1677779195,6236.913001188652,NaN,7864.7253292207315,877.2274577618556,11.0,0.0,0.0,89.0,39.0,0.0,0.0,61.0,6.0,0.0,0.0,94.0,33.0,0.0,0.0,67.0
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:2,182030.5841883844,0,0,4,2,3 12 (3.0:10.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-Van]:5 4 (5.0:25.0)[true-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[true-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-Walker]:24 19 (24.0:84.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-Van]:48 7 (48.0:69.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[false-Van]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:4::R:Van:8::R:City Cargo Bike:5::R:City Cargo Bike:10::R:City Cargo Bike:2::R:City Cargo Bike:7::R:City Cargo Bike:11::R:City Cargo Bike:13::R:City Cargo Bike:35::R:City Cargo Bike:22::R:City Cargo Bike:6::R:City Cargo Bike:27::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:18::R:City Cargo Bike:9::R:City Cargo Bike:19::R:City Cargo Bike:12::R:City Cargo Bike:29::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:26::R:Walker:28::R:City Cargo Bike:24::R:City Cargo Bike:39::R:City Cargo Bike:44::R:City Cargo Bike:40::R:City Cargo Bike:30:41::R:City Cargo Bike:32::R:City Cargo Bike:34::R:City Cargo Bike:36::R:City Cargo Bike:37:17::R:City Cargo Bike:31::R:City Cargo Bike:47::R:City Cargo Bike:38::R:City Cargo Bike:21::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:46::R:Van:52:48:49:51:55:53:50:54:,182030.5841883844,46.0,42625.258652274235,477326.8408726819,2440.0,474886.8408726819,5870.162601338938,NaN,8839.385942086701,789.3566417087821,4.0,2.0,0.0,93.0,17.0,2.0,0.0,81.0,5.0,2.0,0.0,93.0,14.0,2.0,0.0,84.0
