Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,28804.765994671274,0,0,2,0,7 23 (7.0:96.0)[true-Van]:3 18 (3.0:96.0)[false-Walker]:6 8 (6.0:66.0)[false-Van]:2 16 (2.0:59.0)[false-Van]:4 1 (4.0:47.0)[true-City Cargo Bike]:36 20 (36.0:18.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-Walker]:8 7 (8.0:37.0)[false-Van]:16 5 (16.0:36.0)[true-Walker]:9 27 (9.0:68.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-Van]:25 2 (25.0:72.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[true-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[true-Van]:32 6 (32.0:8.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:33 19 (33.0:12.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:26 9 (26.0:37.0)[false-Walker]:,SOL:R:Van::R:Van:7:3:6:2::R:City Cargo Bike:4::R:Van:36:37:13:34:8::R:Walker:16::R:City Cargo Bike:9::R:Van:14:12:20:21:24:10:11:15:17::R:City Cargo Bike:31::R:City Cargo Bike:19::R:Van:23:25:18:5::R:City Cargo Bike:22::R:City Cargo Bike:29:27::R:Van:28:32:30:33:35:26:,28804.765994671274,13.0,46246.086639284986,178919.35725148354,1070.0,177849.35725148354,5707.9433950119055,NaN,4969.982145874543,1284.6135177579163,46.0,8.0,0.0,46.0,78.0,3.0,0.0,19.0,32.0,6.0,0.0,62.0,79.0,1.0,0.0,20.0
0:0:2:1,50116.2655371591,0,0,2,1,19 4 (19.0:10.0)[true-Van]:2 16 (2.0:59.0)[false-Van]:12 6 (12.0:93.0)[true-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:6 8 (6.0:66.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-Van]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Walker]:25 2 (25.0:72.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:31 23 (31.0:25.0)[true-City Cargo Bike]:27 2 (27.0:16.0)[false-Van]:29 1 (29.0:11.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:37 20 (37.0:22.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Van::R:Van:19:2::R:City Cargo Bike:12::R:City Cargo Bike:3::R:Van:7:8::R:City Cargo Bike:33::R:City Cargo Bike:20::R:City Cargo Bike:28::R:City Cargo Bike:5::R:Van:21:6:9:11:10:13:15:14:16::R:City Cargo Bike:18::R:City Cargo Bike:22::R:Van:4:23:24:25:32:26::R:City Cargo Bike:31::R:Van:27:29:30:34:35:36:37:17:,50116.2655371591,15.0,47635.2733064038,225254.24167096807,1170.0,224084.24167096807,5828.232506851809,NaN,6257.062268638002,1323.2020362889943,40.0,0.0,0.0,60.0,75.0,0.0,0.0,25.0,19.0,0.0,0.0,81.0,65.0,0.0,0.0,35.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,45280.84376091023,0,0,3,0,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:37 20 (37.0:22.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[true-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:12:3:7:8::R:Van:6:4::R:City Cargo Bike:33::R:Van:21:20:15:28:24:5::R:Van:10:37:16::R:Van:9:11:13:18:23:34:17::R:City Cargo Bike:22::R:City Cargo Bike:25:19::R:City Cargo Bike:30:29::R:City Cargo Bike:32:27::R:City Cargo Bike:31::R:City Cargo Bike:26::R:City Cargo Bike:35::R:City Cargo Bike:14::R:City Cargo Bike:36:,45280.84376091023,17.0,46017.087798653425,211546.11579831937,1340.0,210206.11579831937,5682.09850687615,NaN,5876.28099439776,1278.252438851484,41.0,0.0,0.0,59.0,64.0,0.0,0.0,36.0,20.0,0.0,0.0,80.0,65.0,0.0,0.0,35.0
0:0:3:1,52131.51984799844,0,0,3,1,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:15 2 (15.0:78.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:37 20 (37.0:22.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[true-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:12:3:7:8::R:Van:6:4::R:City Cargo Bike:33::R:Van:21:15:28:24:5::R:Van:10:37:16::R:Van:9:11:13:18:23:34:17::R:City Cargo Bike:22::R:City Cargo Bike:25:19::R:City Cargo Bike:30:29::R:City Cargo Bike:32:27::R:City Cargo Bike:31::R:City Cargo Bike:26::R:City Cargo Bike:35::R:City Cargo Bike:14::R:City Cargo Bike:20::R:City Cargo Bike:36:,52131.51984799844,18.0,46017.087798653425,225297.4679724958,1390.0,223907.4679724958,5448.9994208593125,NaN,6258.262999235994,1278.252438851484,39.0,0.0,0.0,61.0,61.0,0.0,0.0,39.0,18.0,0.0,0.0,82.0,59.0,0.0,0.0,41.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:1,72119.97318272042,0,0,4,1,2 16 (2.0:59.0)[true-Van]:12 6 (12.0:93.0)[true-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:16 5 (16.0:36.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[true-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:12:3:7:8::R:Van:6:4::R:City Cargo Bike:33::R:City Cargo Bike:21::R:City Cargo Bike:20::R:City Cargo Bike:15:29::R:City Cargo Bike:28::R:Van:24:5::R:Van:10:16::R:Van:9:11:13:18:23:34:17::R:City Cargo Bike:22::R:City Cargo Bike:26::R:City Cargo Bike:25:19::R:City Cargo Bike:31::R:City Cargo Bike:30::R:City Cargo Bike:32:27::R:City Cargo Bike:35::R:City Cargo Bike:14::R:City Cargo Bike:36::R:City Cargo Bike:37:,72119.97318272042,22.0,46017.087798653425,265474.37464193976,1590.0,263884.37464193976,5827.98776338959,NaN,7374.288184498327,1278.252438851484,32.0,0.0,0.0,68.0,50.0,0.0,0.0,50.0,13.0,0.0,0.0,87.0,49.0,0.0,0.0,51.0
0:0:4:2,126065.17658066019,0,0,4,2,2 16 (2.0:59.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Van]:25 2 (25.0:72.0)[true-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:28::R:City Cargo Bike:5::R:City Cargo Bike:6:10::R:City Cargo Bike:7::R:City Cargo Bike:8:15::R:City Cargo Bike:9::R:City Cargo Bike:11:12::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:16:4:27:29::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:23::R:Van:24::R:Van:25::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:26::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:37:,126065.17658066019,30.0,47649.971527116635,377660.27913182357,1640.0,376020.27913182357,4093.5759297961836,1889.1751752488883,10490.563309217321,1323.6103201976844,7.0,0.0,0.0,93.0,6.0,0.0,0.0,94.0,8.0,0.0,0.0,92.0,1.0,0.0,0.0,99.0
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
