Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,36027.916555342206,0,0,2,0,5 12 (5.0:11.0)[true-Van]:2 12 (2.0:3.0)[false-Van]:4 8 (4.0:1.0)[false-Van]:7 12 (7.0:37.0)[false-Van]:9 19 (9.0:35.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-Van]:10 23 (10.0:55.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[true-Van]:35 24 (35.0:37.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:38 14 (38.0:61.0)[false-Van]:8 11 (8.0:87.0)[false-City Cargo Bike]:11 8 (11.0:41.0)[true-City Cargo Bike]:12 25 (12.0:93.0)[false-Van]:16 13 (16.0:97.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-Van]:26 12 (26.0:27.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-Van]:21 26 (21.0:89.0)[true-Walker]:29 4 (29.0:59.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[true-City Cargo Bike]:33 3 (33.0:89.0)[true-Walker]:28 12 (28.0:93.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[true-Van]:31 25 (31.0:33.0)[false-Van]:34 2 (34.0:33.0)[false-Van]:27 13 (27.0:17.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:5:2:4:7:9:6::R:Van:23:10::R:Van:24:35:25:37:38:8::R:City Cargo Bike:11::R:Van:12:16:17:13:26:20:19::R:City Cargo Bike:15::R:Van:18::R:Walker:21::R:City Cargo Bike:29::R:City Cargo Bike:22::R:City Cargo Bike:14::R:Walker:33::R:City Cargo Bike:28::R:Van:30:31:34:27:36:32:3:,36027.916555342206,15.0,57492.59891157379,222776.59028077626,1240.0,221536.59028077626,5923.254479351499,NaN,6020.988926507466,1553.8540246371294,47.0,13.0,0.0,40.0,78.0,5.0,0.0,16.0,32.0,20.0,0.0,48.0,83.0,6.0,0.0,11.0
0:0:2:1,67117.09460023175,0,0,2,1,10 23 (10.0:55.0)[true-Van]:3 5 (3.0:71.0)[false-Van]:5 12 (5.0:11.0)[true-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-Van]:9 19 (9.0:35.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:8 11 (8.0:87.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:11 8 (11.0:41.0)[true-City Cargo Bike]:32 7 (32.0:61.0)[true-Van]:20 5 (20.0:45.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:34 2 (34.0:33.0)[true-Walker]:26 12 (26.0:27.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-Van]:24 21 (24.0:19.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-Van]:2 12 (2.0:3.0)[false-City Cargo Bike]:4 8 (4.0:1.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-Van]:38 14 (38.0:61.0)[true-City Cargo Bike]:,SOL:R:Van::R:Van:10:3::R:City Cargo Bike:5::R:City Cargo Bike:7::R:Van:15:9:29:25:37:8:6:14::R:City Cargo Bike:18::R:City Cargo Bike:12::R:City Cargo Bike:16::R:City Cargo Bike:21::R:City Cargo Bike:19::R:City Cargo Bike:11::R:Van:32:20:22:23:28:33:30:31::R:Walker:34::R:City Cargo Bike:26::R:City Cargo Bike:17::R:City Cargo Bike:27::R:Van:36:24:13:2:4:35::R:City Cargo Bike:38:,67117.09460023175,18.0,59899.12899915218,291221.92459825915,1250.0,289971.92459825915,5902.731832499551,NaN,7870.862826979977,1618.8953783554643,28.0,6.0,0.0,67.0,65.0,3.0,0.0,32.0,18.0,8.0,0.0,74.0,63.0,0.0,0.0,37.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,59147.2529843254,0,0,3,0,10 23 (10.0:55.0)[true-Van]:5 12 (5.0:11.0)[true-Van]:27 13 (27.0:17.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[true-Walker]:12 25 (12.0:93.0)[false-City Cargo Bike]:4 8 (4.0:1.0)[true-Van]:2 12 (2.0:3.0)[false-Walker]:13 1 (13.0:11.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-Van]:14 5 (14.0:75.0)[false-Van]:15 17 (15.0:75.0)[true-Walker]:6 18 (6.0:87.0)[false-Walker]:8 11 (8.0:87.0)[true-Van]:7 12 (7.0:37.0)[true-Walker]:19 19 (19.0:47.0)[true-City Cargo Bike]:11 8 (11.0:41.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[true-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[true-Van]:21 26 (21.0:89.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-Van]:34 2 (34.0:33.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[true-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:38 14 (38.0:61.0)[false-Van]:30 19 (30.0:35.0)[false-Van]:35 24 (35.0:37.0)[false-City Cargo Bike]:9 19 (9.0:35.0)[false-Van]:29 4 (29.0:59.0)[false-Walker]:,SOL:R:Van::R:Van:10::R:Van:5:27:36:24:25::R:Walker:26::R:City Cargo Bike:12::R:Van:4:2:13:17:14::R:Walker:15::R:Walker:6::R:Van:8::R:Walker:7::R:City Cargo Bike:19::R:City Cargo Bike:11::R:City Cargo Bike:33::R:City Cargo Bike:22::R:City Cargo Bike:20::R:City Cargo Bike:23::R:City Cargo Bike:31::R:Van:28:21:16:34:3::R:City Cargo Bike:18::R:City Cargo Bike:32::R:Van:37:38:30:35:9:29:,59147.2529843254,21.0,59285.553544165006,273976.9451834798,1540.0,272436.9451834798,5902.803224849796,NaN,7404.782302256211,1602.3122579504056,33.0,19.0,0.0,48.0,62.0,11.0,0.0,27.0,20.0,21.0,0.0,59.0,60.0,12.0,0.0,28.0
0:0:3:1,67658.17007784889,0,0,3,1,10 23 (10.0:55.0)[true-Van]:5 12 (5.0:11.0)[true-Van]:9 19 (9.0:35.0)[false-Van]:24 21 (24.0:19.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[true-Walker]:12 25 (12.0:93.0)[false-City Cargo Bike]:4 8 (4.0:1.0)[true-Van]:2 12 (2.0:3.0)[false-Walker]:13 1 (13.0:11.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-Van]:14 5 (14.0:75.0)[false-Van]:15 17 (15.0:75.0)[false-Walker]:8 11 (8.0:87.0)[true-Van]:19 19 (19.0:47.0)[true-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[true-City Cargo Bike]:6 18 (6.0:87.0)[false-Walker]:7 12 (7.0:37.0)[true-Walker]:11 8 (11.0:41.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-Van]:3 5 (3.0:71.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[true-Van]:20 5 (20.0:45.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:33 3 (33.0:89.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-Van]:30 19 (30.0:35.0)[false-Van]:35 24 (35.0:37.0)[false-City Cargo Bike]:34 2 (34.0:33.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-Walker]:32 7 (32.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:10::R:Van:5:9:24:25::R:Walker:26::R:City Cargo Bike:12::R:Van:4:2:13:17:14:15::R:Van:8::R:City Cargo Bike:19::R:City Cargo Bike:22::R:City Cargo Bike:27::R:City Cargo Bike:23::R:Walker:6::R:Walker:7::R:City Cargo Bike:11::R:City Cargo Bike:36::R:City Cargo Bike:31::R:City Cargo Bike:28::R:City Cargo Bike:21::R:Van:16:3::R:Van:18:20:37:33:38:30:35:34:29::R:City Cargo Bike:32:,67658.17007784889,21.0,59792.5890601955,292317.071712206,1540.0,290777.071712206,5808.994002025162,NaN,7900.461397627189,1616.0159205458244,33.0,14.0,0.0,52.0,62.0,8.0,0.0,30.0,18.0,16.0,0.0,66.0,54.0,9.0,0.0,37.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,142878.01469801535,0,0,4,0,2 12 (2.0:3.0)[false-City Cargo Bike]:3 5 (3.0:71.0)[false-City Cargo Bike]:4 8 (4.0:1.0)[false-City Cargo Bike]:5 12 (5.0:11.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:10 23 (10.0:55.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-City Cargo Bike]:8 11 (8.0:87.0)[false-City Cargo Bike]:9 19 (9.0:35.0)[false-City Cargo Bike]:13 1 (13.0:11.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-Walker]:11 8 (11.0:41.0)[false-City Cargo Bike]:12 25 (12.0:93.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[true-City Cargo Bike]:24 21 (24.0:19.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:34 2 (34.0:33.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-City Cargo Bike]:36 13 (36.0:21.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:29::R:City Cargo Bike:19::R:City Cargo Bike:25::R:City Cargo Bike:38::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:13:17::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:32::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:34::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:37:,142878.01469801535,37.0,0.0,287606.0293960307,1850.0,285756.0293960307,3780.8433823234354,NaN,7773.135929622452,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
0:0:4:1,101871.69108165972,0,0,4,1,12 25 (12.0:93.0)[true-Van]:3 5 (3.0:71.0)[false-Van]:2 12 (2.0:3.0)[true-Van]:10 23 (10.0:55.0)[false-City Cargo Bike]:5 12 (5.0:11.0)[true-Van]:9 19 (9.0:35.0)[false-Van]:34 2 (34.0:33.0)[true-City Cargo Bike]:7 12 (7.0:37.0)[false-City Cargo Bike]:28 12 (28.0:93.0)[false-Walker]:24 21 (24.0:19.0)[false-City Cargo Bike]:32 7 (32.0:61.0)[false-City Cargo Bike]:25 8 (25.0:71.0)[false-City Cargo Bike]:8 11 (8.0:87.0)[false-City Cargo Bike]:6 18 (6.0:87.0)[false-City Cargo Bike]:14 5 (14.0:75.0)[false-City Cargo Bike]:15 17 (15.0:75.0)[false-City Cargo Bike]:18 13 (18.0:63.0)[false-City Cargo Bike]:21 26 (21.0:89.0)[false-City Cargo Bike]:19 19 (19.0:47.0)[false-City Cargo Bike]:11 8 (11.0:41.0)[true-City Cargo Bike]:20 5 (20.0:45.0)[false-City Cargo Bike]:22 9 (22.0:45.0)[false-City Cargo Bike]:16 13 (16.0:97.0)[false-City Cargo Bike]:23 20 (23.0:95.0)[false-City Cargo Bike]:30 19 (30.0:35.0)[false-City Cargo Bike]:35 24 (35.0:37.0)[false-City Cargo Bike]:31 25 (31.0:33.0)[false-City Cargo Bike]:29 4 (29.0:59.0)[false-City Cargo Bike]:26 12 (26.0:27.0)[false-City Cargo Bike]:17 9 (17.0:15.0)[false-City Cargo Bike]:33 3 (33.0:89.0)[false-City Cargo Bike]:27 13 (27.0:17.0)[false-Van]:36 13 (36.0:21.0)[false-Van]:13 1 (13.0:11.0)[false-Van]:4 8 (4.0:1.0)[false-City Cargo Bike]:38 14 (38.0:61.0)[false-City Cargo Bike]:37 14 (37.0:67.0)[false-Van]:,SOL:R:Van::R:Van:12:3::R:Van:2:10::R:Van:5:9::R:City Cargo Bike:34::R:City Cargo Bike:7::R:Walker:28::R:City Cargo Bike:24::R:City Cargo Bike:32::R:City Cargo Bike:25::R:City Cargo Bike:8::R:City Cargo Bike:6::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:19::R:City Cargo Bike:11::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:16::R:City Cargo Bike:23::R:City Cargo Bike:30::R:City Cargo Bike:35::R:City Cargo Bike:31::R:City Cargo Bike:29::R:City Cargo Bike:26::R:City Cargo Bike:17::R:City Cargo Bike:33::R:Van:27:36:13:4:38:37:,101871.69108165972,30.0,50175.61346729343,336049.9771782824,1850.0,334199.9771782824,6409.992206409697,NaN,9082.431815629254,1356.0976612782008,17.0,3.0,0.0,80.0,32.0,3.0,0.0,65.0,10.0,4.0,0.0,86.0,33.0,2.0,0.0,64.0
0:0:4:2,-1.0,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
