Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,41709.90968663721,0,0,2,0,33 22 (33.0:26.0)[true-Van]:30 22 (30.0:10.0)[false-Walker]:20 22 (20.0:45.0)[false-Walker]:32 2 (32.0:51.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-Walker]:6 7 (6.0:59.0)[true-City Cargo Bike]:16 11 (16.0:71.0)[true-Van]:3 17 (3.0:70.0)[false-Van]:21 10 (21.0:66.0)[false-Van]:4 6 (4.0:81.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[false-Van]:13 66 (13.0:1.0)[false-Walker]:31 25 (31.0:6.0)[false-Walker]:7 5 (7.0:45.0)[false-Van]:8 15 (8.0:50.0)[true-Van]:9 16 (9.0:80.0)[false-Walker]:25 21 (25.0:75.0)[false-Van]:27 21 (27.0:90.0)[false-Walker]:15 16 (15.0:35.0)[false-Walker]:10 17 (10.0:75.0)[false-Walker]:17 7 (17.0:1.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[false-Walker]:29 21 (29.0:31.0)[false-Van]:24 7 (24.0:85.0)[false-Walker]:23 16 (23.0:81.0)[false-Walker]:19 17 (19.0:45.0)[false-Walker]:28 11 (28.0:15.0)[true-City Cargo Bike]:26 11 (26.0:15.0)[false-Walker]:18 17 (18.0:25.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:33:30:20:32:2::R:Walker:22::R:City Cargo Bike:6::R:Van:16:3:21:4:5:14::R:Walker:13::R:Walker:31::R:Van:7::R:Van:8:9:25:27:15::R:Walker:10::R:City Cargo Bike:17:11::R:Walker:12::R:Van:29:24:23:19::R:City Cargo Bike:28::R:Walker:26::R:City Cargo Bike:18:,41709.90968663721,16.0,43957.80459768535,198930.11132725634,1220.0,197710.11132725634,4931.535261768553,NaN,6216.565978976761,1373.681393677667,38.0,38.0,0.0,25.0,66.0,19.0,0.0,16.0,21.0,55.0,0.0,24.0,62.0,30.0,0.0,8.0
0:0:2:1,64269.24164098214,0,0,2,1,29 21 (29.0:31.0)[true-Van]:2 26 (2.0:45.0)[false-Van]:3 17 (3.0:70.0)[true-Walker]:4 6 (4.0:81.0)[true-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:6 7 (6.0:59.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-Walker]:7 5 (7.0:45.0)[false-City Cargo Bike]:10 17 (10.0:75.0)[false-City Cargo Bike]:33 22 (33.0:26.0)[true-Van]:22 25 (22.0:11.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[false-City Cargo Bike]:15 16 (15.0:35.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[true-Van]:30 22 (30.0:10.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-Walker]:8 15 (8.0:50.0)[false-Van]:14 25 (14.0:50.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[true-Van]:19 17 (19.0:45.0)[true-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:16 11 (16.0:71.0)[true-Van]:23 16 (23.0:81.0)[false-Walker]:24 7 (24.0:85.0)[false-City Cargo Bike]:27 21 (27.0:90.0)[false-City Cargo Bike]:25 21 (25.0:75.0)[false-Van]:18 17 (18.0:25.0)[false-Van]:28 11 (28.0:15.0)[true-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:29:2::R:Walker:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:9::R:City Cargo Bike:6::R:Walker:26::R:City Cargo Bike:7::R:City Cargo Bike:10::R:Van:33:22:11::R:City Cargo Bike:13::R:City Cargo Bike:12::R:City Cargo Bike:15::R:Van:31:30:21:8:14::R:Van:20::R:City Cargo Bike:19::R:City Cargo Bike:17::R:Van:16:23:24:27:25:18::R:City Cargo Bike:28::R:City Cargo Bike:32:,64269.24164098214,21.0,47789.550168238995,254261.31371938565,1470.0,252791.31371938565,4478.629881727732,NaN,7945.666053730802,1493.4234427574686,29.0,10.0,0.0,62.0,53.0,6.0,0.0,41.0,15.0,12.0,0.0,74.0,57.0,5.0,0.0,38.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,63038.12827026647,0,0,3,0,33 22 (33.0:26.0)[true-Van]:30 22 (30.0:10.0)[false-Walker]:31 25 (31.0:6.0)[false-Walker]:20 22 (20.0:45.0)[false-Walker]:23 16 (23.0:81.0)[true-Van]:25 21 (25.0:75.0)[false-Van]:2 26 (2.0:45.0)[false-City Cargo Bike]:6 7 (6.0:59.0)[true-Walker]:9 16 (9.0:80.0)[false-City Cargo Bike]:16 11 (16.0:71.0)[false-Walker]:32 2 (32.0:51.0)[false-City Cargo Bike]:3 17 (3.0:70.0)[false-Walker]:4 6 (4.0:81.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[true-Van]:24 7 (24.0:85.0)[false-City Cargo Bike]:27 21 (27.0:90.0)[false-City Cargo Bike]:7 5 (7.0:45.0)[false-Walker]:8 15 (8.0:50.0)[true-City Cargo Bike]:21 10 (21.0:66.0)[false-City Cargo Bike]:10 17 (10.0:75.0)[true-Van]:11 1 (11.0:25.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[true-Walker]:13 66 (13.0:1.0)[false-Van]:17 7 (17.0:1.0)[false-City Cargo Bike]:19 17 (19.0:45.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[false-City Cargo Bike]:15 16 (15.0:35.0)[false-City Cargo Bike]:18 17 (18.0:25.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-City Cargo Bike]:29 21 (29.0:31.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:33:30:31:20::R:Van:23:25:2::R:Walker:6::R:City Cargo Bike:9::R:Walker:16::R:City Cargo Bike:32::R:Walker:3::R:City Cargo Bike:4::R:Van:5:24:27:7::R:City Cargo Bike:8::R:City Cargo Bike:21::R:Van:10:11::R:Walker:12::R:Van:13:17:19::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:22::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:29:,63038.12827026647,22.0,44365.08538892216,242945.47855173057,1520.0,241425.47855173057,4545.215853195175,NaN,7592.04620474158,1386.4089184038176,27.0,18.0,0.0,55.0,50.0,13.0,0.0,38.0,14.0,23.0,0.0,63.0,57.0,10.0,0.0,32.0
0:0:3:1,66426.91280298299,0,0,3,1,29 21 (29.0:31.0)[true-Van]:2 26 (2.0:45.0)[false-Van]:3 17 (3.0:70.0)[true-Walker]:4 6 (4.0:81.0)[true-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:6 7 (6.0:59.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-Walker]:7 5 (7.0:45.0)[false-City Cargo Bike]:10 17 (10.0:75.0)[false-City Cargo Bike]:33 22 (33.0:26.0)[true-Van]:22 25 (22.0:11.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[false-City Cargo Bike]:15 16 (15.0:35.0)[false-City Cargo Bike]:30 22 (30.0:10.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[true-Van]:21 10 (21.0:66.0)[false-Walker]:8 15 (8.0:50.0)[false-Van]:14 25 (14.0:50.0)[true-Walker]:20 22 (20.0:45.0)[true-Van]:19 17 (19.0:45.0)[true-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:16 11 (16.0:71.0)[true-Van]:23 16 (23.0:81.0)[false-Walker]:24 7 (24.0:85.0)[false-City Cargo Bike]:27 21 (27.0:90.0)[false-City Cargo Bike]:25 21 (25.0:75.0)[false-Van]:18 17 (18.0:25.0)[false-Van]:28 11 (28.0:15.0)[true-City Cargo Bike]:,SOL:R:Van::R:Van:29:2::R:Walker:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:9::R:City Cargo Bike:6::R:Walker:26::R:City Cargo Bike:7::R:City Cargo Bike:10::R:Van:33:22:11::R:City Cargo Bike:13::R:City Cargo Bike:12::R:City Cargo Bike:15::R:City Cargo Bike:30::R:Van:31:21:8::R:Walker:14::R:Van:20::R:City Cargo Bike:19::R:City Cargo Bike:32:17::R:Van:16:23:24:27:25:18::R:City Cargo Bike:28:,66426.91280298299,22.0,46081.387884012016,254185.43410439725,1520.0,252665.43410439725,4579.9549169048805,NaN,7943.294815762414,1440.0433713753755,27.0,14.0,0.0,59.0,47.0,9.0,0.0,44.0,14.0,15.0,0.0,71.0,48.0,10.0,0.0,42.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:1,101729.26927874993,0,0,4,1,33 22 (33.0:26.0)[true-Van]:30 22 (30.0:10.0)[false-Walker]:7 5 (7.0:45.0)[false-Van]:6 7 (6.0:59.0)[true-Walker]:22 25 (22.0:11.0)[true-Van]:8 15 (8.0:50.0)[false-Van]:19 17 (19.0:45.0)[true-Walker]:20 22 (20.0:45.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-Van]:15 16 (15.0:35.0)[true-Van]:14 25 (14.0:50.0)[true-City Cargo Bike]:16 11 (16.0:71.0)[false-Walker]:3 17 (3.0:70.0)[false-Walker]:4 6 (4.0:81.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:10 17 (10.0:75.0)[false-City Cargo Bike]:18 17 (18.0:25.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-City Cargo Bike]:23 16 (23.0:81.0)[false-City Cargo Bike]:24 7 (24.0:85.0)[false-City Cargo Bike]:25 21 (25.0:75.0)[false-City Cargo Bike]:27 21 (27.0:90.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-City Cargo Bike]:29 21 (29.0:31.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:33:30:7::R:Walker:6::R:Van:22:8::R:Walker:19::R:City Cargo Bike:20::R:City Cargo Bike:12::R:City Cargo Bike:26::R:City Cargo Bike:11::R:Van:2::R:Van:15::R:City Cargo Bike:14::R:Walker:16::R:Walker:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:18::R:City Cargo Bike:13::R:City Cargo Bike:17:32::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:31:,101729.26927874993,29.0,30580.384636422386,284767.538612198,1800.0,282967.538612198,4651.817756252545,NaN,8898.985581631188,955.6370198881996,17.0,14.0,0.0,69.0,22.0,13.0,0.0,66.0,6.0,13.0,0.0,81.0,24.0,10.0,0.0,66.0
0:0:4:2,-1.0,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:0,11675.393195263596,0,1,0,0,33 22 (33.0:26.0)[true-Van]:30 22 (30.0:10.0)[false-Walker]:20 22 (20.0:45.0)[false-Walker]:32 2 (32.0:51.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-City Cargo Bike]:6 7 (6.0:59.0)[true-Van]:16 11 (16.0:71.0)[false-Walker]:3 17 (3.0:70.0)[false-Walker]:4 6 (4.0:81.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-Walker]:26 11 (26.0:15.0)[false-Walker]:7 5 (7.0:45.0)[false-Van]:8 15 (8.0:50.0)[false-Van]:9 16 (9.0:80.0)[false-Walker]:27 21 (27.0:90.0)[false-Walker]:25 21 (25.0:75.0)[false-Van]:10 17 (10.0:75.0)[false-Walker]:17 7 (17.0:1.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-Van]:29 21 (29.0:31.0)[false-Van]:14 25 (14.0:50.0)[false-Van]:12 21 (12.0:9.0)[false-Van]:15 16 (15.0:35.0)[false-Van]:13 66 (13.0:1.0)[false-Walker]:23 16 (23.0:81.0)[false-Van]:24 7 (24.0:85.0)[false-Van]:19 17 (19.0:45.0)[false-Van]:22 25 (22.0:11.0)[false-Van]:28 11 (28.0:15.0)[false-Van]:18 17 (18.0:25.0)[false-Van]:,SOL:R:Van::R:Van:33:30:20:32:2::R:Van:6:16:3:4:5:31:26:7::R:Van:8:9:27:25:10:17:11::R:Van:21:29:14:12:15::R:Walker:13::R:Van:23:24:19:22:28:18:,11675.393195263596,7.0,39013.96819562669,125557.10369915658,770.0,124787.10369915658,7118.034314298364,NaN,3923.659490598643,1219.186506113334,86.0,14.0,0.0,0.0,97.0,3.0,0.0,0.0,67.0,33.0,0.0,0.0,88.0,12.0,0.0,0.0
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:1:0,20400.304807723598,0,1,1,0,33 22 (33.0:26.0)[true-Van]:30 22 (30.0:10.0)[false-Walker]:32 2 (32.0:51.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-Walker]:2 26 (2.0:45.0)[false-City Cargo Bike]:6 7 (6.0:59.0)[true-Van]:16 11 (16.0:71.0)[false-Walker]:3 17 (3.0:70.0)[false-Walker]:4 6 (4.0:81.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-Walker]:26 11 (26.0:15.0)[false-Walker]:7 5 (7.0:45.0)[false-Walker]:13 66 (13.0:1.0)[false-Van]:17 7 (17.0:1.0)[false-City Cargo Bike]:8 15 (8.0:50.0)[false-Van]:9 16 (9.0:80.0)[true-Van]:25 21 (25.0:75.0)[false-Van]:27 21 (27.0:90.0)[false-Walker]:10 17 (10.0:75.0)[false-Walker]:11 1 (11.0:25.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[true-Van]:21 10 (21.0:66.0)[false-Van]:29 21 (29.0:31.0)[false-Van]:24 7 (24.0:85.0)[false-Walker]:23 16 (23.0:81.0)[false-Walker]:19 17 (19.0:45.0)[false-Walker]:28 11 (28.0:15.0)[true-Walker]:14 25 (14.0:50.0)[false-Walker]:18 17 (18.0:25.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[false-Walker]:15 16 (15.0:35.0)[false-Walker]:,SOL:R:Van::R:Van:33:30:32:22:2::R:Van:6:16:3:4:5:31:26:7::R:Van:13:17:8::R:Van:9:25:27:10:11::R:Van:12:21:29:24:23:19::R:Walker:28::R:Walker:14::R:City Cargo Bike:18::R:Walker:20::R:Walker:15:,20400.304807723598,11.0,41903.724156624914,150720.29242267198,970.0,149750.29242267198,7436.345627640974,NaN,4710.009138208499,1309.4913798945286,55.0,36.0,0.0,9.0,84.0,13.0,0.0,3.0,41.0,48.0,0.0,10.0,83.0,14.0,0.0,3.0
