Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,15283.78517552185,0,0,2,0,3 21 (3.0:50.0)[true-Van]:4 6 (4.0:49.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[false-Van]:8 16 (8.0:84.0)[false-Van]:28 20 (28.0:57.0)[true-Van]:25 24 (25.0:61.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:18 19 (18.0:91.0)[true-Van]:20 24 (20.0:93.0)[true-Van]:13 21 (13.0:98.0)[true-City Cargo Bike]:2 19 (2.0:96.0)[false-Van]:7 12 (7.0:58.0)[true-Van]:22 12 (22.0:98.0)[false-Van]:32 9 (32.0:98.0)[false-Walker]:31 14 (31.0:85.0)[false-City Cargo Bike]:27 2 (27.0:80.0)[false-City Cargo Bike]:15 3 (15.0:61.0)[false-Van]:29 15 (29.0:23.0)[true-Van]:26 24 (26.0:9.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:23 4 (23.0:5.0)[false-Walker]:16 22 (16.0:1.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:,SOL:R:Van::R:Van:3:4:5:6:30:21:24:8::R:Van:28:25:9:10:11:19:14::R:Van:18::R:Van:20::R:City Cargo Bike:13::R:Van:2::R:Van:7:22:32:31:27:15::R:Van:29:26:12:23:16:17:,15283.78517552185,9.0,65363.1231080225,201521.69043190213,1010.0,200511.69043190213,7100.194946705713,NaN,6500.699691351681,2108.487842194274,89.0,0.0,0.0,11.0,97.0,0.0,0.0,3.0,86.0,0.0,0.0,14.0,95.0,0.0,0.0,5.0
0:0:2:1,55575.10401798821,0,0,2,1,14 16 (14.0:84.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:5 19 (5.0:13.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:8 16 (8.0:84.0)[false-Van]:13 21 (13.0:98.0)[true-Walker]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:7 12 (7.0:58.0)[false-Van]:32 9 (32.0:98.0)[false-City Cargo Bike]:16 22 (16.0:1.0)[true-Van]:2 19 (2.0:96.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:18 19 (18.0:91.0)[false-Van]:4 6 (4.0:49.0)[true-Van]:3 21 (3.0:50.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:27 2 (27.0:80.0)[true-Walker]:22 12 (22.0:98.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:19 1 (19.0:19.0)[false-City Cargo Bike]:26 24 (26.0:9.0)[true-Van]:28 20 (28.0:57.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:14::R:City Cargo Bike:31::R:City Cargo Bike:20::R:Van:5:9:6:8::R:Walker:13::R:Van:10:11:12:7:32::R:Van:16:2:17:18::R:Van:4:3:15::R:Walker:27::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:21::R:City Cargo Bike:24::R:City Cargo Bike:29::R:City Cargo Bike:30:23:19::R:Van:26:28:,55575.10401798821,17.0,67854.63580607754,288772.261131778,1200.0,287572.261131778,7240.530514314947,NaN,9315.234230057355,2188.859219550888,29.0,12.0,0.0,59.0,58.0,6.0,0.0,35.0,24.0,9.0,0.0,66.0,63.0,6.0,0.0,31.0
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,33180.79719304543,0,0,3,0,5 19 (5.0:13.0)[true-Van]:21 8 (21.0:50.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:7 12 (7.0:58.0)[true-Walker]:31 14 (31.0:85.0)[false-Van]:27 2 (27.0:80.0)[false-Van]:8 16 (8.0:84.0)[true-Van]:24 8 (24.0:42.0)[true-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:3 21 (3.0:50.0)[true-City Cargo Bike]:29 15 (29.0:23.0)[true-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:26 24 (26.0:9.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:4 6 (4.0:49.0)[true-Walker]:19 1 (19.0:19.0)[false-City Cargo Bike]:15 3 (15.0:61.0)[false-Walker]:28 20 (28.0:57.0)[false-Van]:22 12 (22.0:98.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[false-Van]:20 24 (20.0:93.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-Walker]:9 6 (9.0:14.0)[true-Van]:12 14 (12.0:5.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-Van]:16 22 (16.0:1.0)[false-City Cargo Bike]:10 16 (10.0:2.0)[false-City Cargo Bike]:13 21 (13.0:98.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:5:21:6:14::R:Walker:7::R:Van:31:27::R:Van:8::R:City Cargo Bike:24::R:Van:2::R:City Cargo Bike:3::R:Van:29:30:23:26:17::R:Walker:4::R:City Cargo Bike:19:15::R:Van:28:22:32:25:20::R:Walker:18::R:Van:9:12:11:16:10:13:,33180.79719304543,14.0,66346.20904845367,240121.73791207044,1260.0,238861.73791207044,6977.31385679226,NaN,7745.8625132925945,2140.2002918856024,57.0,21.0,0.0,21.0,77.0,10.0,0.0,13.0,40.0,26.0,0.0,34.0,83.0,9.0,0.0,8.0
0:0:3:1,55624.39611252953,0,0,3,1,3 21 (3.0:50.0)[true-Van]:4 6 (4.0:49.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:8 16 (8.0:84.0)[false-Van]:28 20 (28.0:57.0)[true-Van]:7 12 (7.0:58.0)[true-City Cargo Bike]:31 14 (31.0:85.0)[false-Van]:2 19 (2.0:96.0)[false-City Cargo Bike]:26 24 (26.0:9.0)[true-City Cargo Bike]:16 22 (16.0:1.0)[false-City Cargo Bike]:10 16 (10.0:2.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[true-Van]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-City Cargo Bike]:14 16 (14.0:84.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[true-City Cargo Bike]:27 2 (27.0:80.0)[false-Walker]:32 9 (32.0:98.0)[true-Van]:13 21 (13.0:98.0)[false-Walker]:20 24 (20.0:93.0)[true-Walker]:15 3 (15.0:61.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-City Cargo Bike]:17 18 (17.0:88.0)[true-Van]:24 8 (24.0:42.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:29 15 (29.0:23.0)[false-Walker]:25 24 (25.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:5:6:30:21:8::R:Van:28::R:City Cargo Bike:7::R:Van:31:2::R:City Cargo Bike:26::R:City Cargo Bike:16::R:City Cargo Bike:10::R:Van:23:11:12:14::R:City Cargo Bike:22::R:Walker:27::R:Van:32:13::R:Walker:20::R:City Cargo Bike:15::R:City Cargo Bike:18::R:Van:17:24:9:19:29:25:,55624.39611252953,16.0,67753.46365511237,288697.79772835126,1290.0,287407.79772835126,6468.845453230396,NaN,9312.832184785524,2185.5956017778185,44.0,13.0,0.0,44.0,71.0,6.0,0.0,23.0,24.0,10.0,0.0,66.0,67.0,6.0,0.0,26.0
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,135775.68276470283,0,0,4,0,2 19 (2.0:96.0)[false-City Cargo Bike]:4 6 (4.0:49.0)[false-City Cargo Bike]:27 2 (27.0:80.0)[false-Van]:3 21 (3.0:50.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-City Cargo Bike]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[false-City Cargo Bike]:15 3 (15.0:61.0)[false-Walker]:6 7 (6.0:29.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[false-City Cargo Bike]:14 16 (14.0:84.0)[false-City Cargo Bike]:17 18 (17.0:88.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:7 12 (7.0:58.0)[false-City Cargo Bike]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[false-City Cargo Bike]:10 16 (10.0:2.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:16 22 (16.0:1.0)[false-City Cargo Bike]:13 21 (13.0:98.0)[false-City Cargo Bike]:26 24 (26.0:9.0)[true-City Cargo Bike]:18 19 (18.0:91.0)[false-City Cargo Bike]:19 1 (19.0:19.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:4:30:19::R:Van:27:8::R:City Cargo Bike:3::R:City Cargo Bike:21::R:City Cargo Bike:32::R:City Cargo Bike:29::R:City Cargo Bike:5::R:City Cargo Bike:20::R:City Cargo Bike:25::R:Walker:15::R:City Cargo Bike:6::R:City Cargo Bike:24::R:City Cargo Bike:14::R:City Cargo Bike:17::R:City Cargo Bike:22::R:City Cargo Bike:7::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:23::R:City Cargo Bike:16::R:City Cargo Bike:13::R:City Cargo Bike:26::R:City Cargo Bike:18::R:City Cargo Bike:31::R:City Cargo Bike:28:,135775.68276470283,28.0,4047.5668017867024,283545.0392140511,1470.0,282075.0392140511,4555.134900169995,2416.5647211023565,9146.614168195196,130.5666710253775,4.0,4.0,0.0,93.0,6.0,3.0,0.0,90.0,1.0,2.0,0.0,97.0,4.0,1.0,0.0,95.0
0:0:4:1,65788.85905663845,0,0,4,1,2 19 (2.0:96.0)[true-Van]:4 6 (4.0:49.0)[true-City Cargo Bike]:15 3 (15.0:61.0)[false-City Cargo Bike]:3 21 (3.0:50.0)[true-Van]:21 8 (21.0:50.0)[true-Walker]:30 2 (30.0:20.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-City Cargo Bike]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[false-City Cargo Bike]:6 7 (6.0:29.0)[false-City Cargo Bike]:27 2 (27.0:80.0)[false-Van]:24 8 (24.0:42.0)[false-City Cargo Bike]:14 16 (14.0:84.0)[false-City Cargo Bike]:17 18 (17.0:88.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:7 12 (7.0:58.0)[true-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:16 22 (16.0:1.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-Van]:8 16 (8.0:84.0)[false-Van]:26 24 (26.0:9.0)[false-Van]:28 20 (28.0:57.0)[false-Van]:13 21 (13.0:98.0)[false-Van]:19 1 (19.0:19.0)[true-Van]:18 19 (18.0:91.0)[false-Van]:,SOL:R:Van::R:Van:2::R:City Cargo Bike:4:15::R:Van:3::R:Walker:21::R:City Cargo Bike:30::R:City Cargo Bike:29::R:City Cargo Bike:5::R:City Cargo Bike:20::R:City Cargo Bike:25::R:City Cargo Bike:6:27::R:City Cargo Bike:24::R:City Cargo Bike:14::R:City Cargo Bike:17::R:City Cargo Bike:22::R:City Cargo Bike:32::R:Van:7::R:Van:9:10:11:16:12:23:31:8::R:Van:26:28:13::R:Van:19:18:,65788.85905663845,20.0,65101.406380149354,302331.37470166525,1490.0,300841.37470166525,7288.468728079246,NaN,9752.624990376298,2100.045367101592,35.0,5.0,0.0,60.0,52.0,3.0,0.0,45.0,20.0,6.0,0.0,74.0,58.0,2.0,0.0,40.0
0:0:4:2,-1.0,0,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:0,7860.906178164247,0,1,0,0,3 21 (3.0:50.0)[false-Van]:4 6 (4.0:49.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-Van]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:13 21 (13.0:98.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:22 12 (22.0:98.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:16 22 (16.0:1.0)[false-Van]:27 2 (27.0:80.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-Walker]:20 24 (20.0:93.0)[false-Walker]:2 19 (2.0:96.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:24 8 (24.0:42.0)[false-Van]:23 4 (23.0:5.0)[false-Walker]:7 12 (7.0:58.0)[false-Van]:25 24 (25.0:61.0)[false-Van]:18 19 (18.0:91.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:,SOL:R:Van:3:4:5:6:30:21:28:8::R:Van:9:10:11:19:12:31:13:14::R:Van:22:15:16:27:32:20:2::R:Van:26:24:23:7:25:18::R:Van:29:17:,7860.906178164247,5.0,39304.53089082124,118513.59267246371,600.0,117913.59267246371,8903.490574228155,1380.924728990416,3823.0191184665714,1267.888093252298,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:1:0,10072.066732081601,0,1,1,0,5 19 (5.0:13.0)[true-Van]:21 8 (21.0:50.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:4 6 (4.0:49.0)[false-Van]:8 16 (8.0:84.0)[false-Walker]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:16 22 (16.0:1.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:7 12 (7.0:58.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:32 9 (32.0:98.0)[true-Van]:24 8 (24.0:42.0)[false-Van]:3 21 (3.0:50.0)[false-Van]:31 14 (31.0:85.0)[false-Van]:22 12 (22.0:98.0)[false-City Cargo Bike]:19 1 (19.0:19.0)[false-Van]:18 19 (18.0:91.0)[false-Walker]:28 20 (28.0:57.0)[false-Van]:29 15 (29.0:23.0)[false-Van]:30 2 (30.0:20.0)[false-Van]:27 2 (27.0:80.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-Walker]:13 21 (13.0:98.0)[false-Van]:2 19 (2.0:96.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:23 4 (23.0:5.0)[false-Walker]:25 24 (25.0:61.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:,SOL:R:Van::R:Van:5:21:6:4:8::R:Van:9:10:11:16:12:15:7:14::R:Van:32:24:3:31:22:19:18::R:Van:28:29:30:27:20:13::R:Walker:2::R:Van:26:23:25:17:,10072.066732081601,7.0,42557.426486901124,131563.44233010613,770.0,130793.44233010613,11319.647946241457,NaN,4243.982010648585,1372.820209254875,86.0,14.0,0.0,0.0,97.0,3.0,0.0,0.0,85.0,15.0,0.0,0.0,95.0,5.0,0.0,0.0
