Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:2:0,35167.932710159934,0,0,2,0,3 23 (3.0:28.0)[true-Van]:29 15 (29.0:58.0)[false-Van]:22 10 (22.0:68.0)[false-Van]:4 14 (4.0:77.0)[false-Walker]:10 18 (10.0:82.0)[false-Van]:7 18 (7.0:42.0)[false-Van]:8 19 (8.0:8.0)[false-Van]:14 23 (14.0:7.0)[false-Van]:9 10 (9.0:7.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-Van]:27 2 (27.0:17.0)[false-Van]:33 3 (33.0:7.0)[false-Van]:11 20 (11.0:48.0)[false-Van]:18 24 (18.0:73.0)[false-Van]:30 8 (30.0:82.0)[false-Van]:17 10 (17.0:72.0)[false-Van]:15 9 (15.0:67.0)[false-Walker]:28 23 (28.0:38.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-Van]:12 5 (12.0:53.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[true-Walker]:13 9 (13.0:39.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[true-Walker]:31 20 (31.0:42.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:29:22:4:10:7::R:Van:8:14:9:21:27:33:11::R:Van:18:30:17:15:28:23:12::R:City Cargo Bike:32::R:City Cargo Bike:5::R:Walker:2::R:City Cargo Bike:13::R:City Cargo Bike:6::R:City Cargo Bike:19::R:Walker:26::R:City Cargo Bike:31::R:City Cargo Bike:20::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:16:,35167.932710159934,16.0,18427.40428110193,119327.1165511849,1080.0,118247.1165511849,4877.725860297094,NaN,3728.972392224528,575.8563837844354,25.0,13.0,0.0,63.0,63.0,6.0,0.0,31.0,10.0,19.0,0.0,70.0,63.0,4.0,0.0,33.0
0:0:2:1,37317.96596853726,0,0,2,1,14 23 (14.0:7.0)[true-Van]:8 19 (8.0:8.0)[false-Walker]:9 10 (9.0:7.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[true-Walker]:26 14 (26.0:39.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[true-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[true-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[true-Van]:25 13 (25.0:32.0)[false-Walker]:29 15 (29.0:58.0)[false-Van]:32 24 (32.0:68.0)[false-Van]:30 8 (30.0:82.0)[false-Van]:13 9 (13.0:39.0)[false-Van]:7 18 (7.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:14:8:9:5:3::R:Walker:4::R:City Cargo Bike:26::R:City Cargo Bike:2:12::R:City Cargo Bike:11::R:City Cargo Bike:16::R:City Cargo Bike:22::R:City Cargo Bike:18::R:City Cargo Bike:31::R:Van:10:17:15:20:19:23:6::R:City Cargo Bike:24::R:City Cargo Bike:21::R:City Cargo Bike:33:27::R:Van:28:25:29:32:30:13::R:City Cargo Bike:7:,37317.96596853726,16.0,20941.82713973888,130164.68250039563,1080.0,129084.68250039563,4497.2931855908855,NaN,4067.6463281373635,654.43209811684,25.0,6.0,0.0,69.0,56.0,3.0,0.0,41.0,11.0,10.0,0.0,78.0,61.0,3.0,0.0,36.0
0:0:2:2,62361.75769997048,0,0,2,2,14 23 (14.0:7.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[true-Van]:7 18 (7.0:42.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-Van]:12 5 (12.0:53.0)[false-City Cargo Bike]:8 19 (8.0:8.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-Van]:20 14 (20.0:58.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:14::R:City Cargo Bike:26::R:City Cargo Bike:4::R:Van:6:7:13:12:8:9:11::R:City Cargo Bike:5::R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:29::R:City Cargo Bike:22::R:City Cargo Bike:31::R:City Cargo Bike:10::R:City Cargo Bike:17::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:18::R:Van:19:20:23:24:27:21:33:25::R:City Cargo Bike:32:,62361.75769997048,20.0,20861.61536153497,180103.7153399319,1140.0,178963.7153399319,4737.881340600284,NaN,5628.241104372872,651.9254800479678,10.0,0.0,0.0,90.0,47.0,0.0,0.0,53.0,7.0,0.0,0.0,93.0,39.0,0.0,0.0,61.0
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:1,46840.580592664155,0,0,3,1,14 23 (14.0:7.0)[true-Van]:26 14 (26.0:39.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[true-Walker]:8 19 (8.0:8.0)[false-Van]:9 10 (9.0:7.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-Van]:6 8 (6.0:32.0)[true-Walker]:11 20 (11.0:48.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[true-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:14:26:28:7::R:City Cargo Bike:3::R:City Cargo Bike:27:33::R:Walker:12::R:Van:8:9:29:32:13::R:Walker:6::R:City Cargo Bike:11::R:City Cargo Bike:16::R:City Cargo Bike:23::R:City Cargo Bike:20::R:City Cargo Bike:19::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:21::R:City Cargo Bike:15::R:City Cargo Bike:31::R:City Cargo Bike:22::R:City Cargo Bike:17::R:Van:2:4:10:18:30:5:,46840.580592664155,20.0,16193.562545314326,137064.4238031456,1280.0,135784.4238031456,4800.920952000945,NaN,4283.2632438483,506.0488295410727,20.0,10.0,0.0,70.0,47.0,6.0,0.0,47.0,7.0,6.0,0.0,87.0,53.0,3.0,0.0,44.0
0:0:3:2,62733.50623424941,0,0,3,2,3 23 (3.0:28.0)[true-Van]:29 15 (29.0:58.0)[false-Van]:4 14 (4.0:77.0)[false-Walker]:23 19 (23.0:47.0)[false-Van]:7 18 (7.0:42.0)[false-Van]:14 23 (14.0:7.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-Van]:6 8 (6.0:32.0)[false-Walker]:8 19 (8.0:8.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-Van]:11 20 (11.0:48.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[true-City Cargo Bike]:2 5 (2.0:77.0)[true-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-Van]:22 10 (22.0:68.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[true-Walker]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[true-Walker]:31 20 (31.0:42.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:29:4:23:7::R:City Cargo Bike:14::R:City Cargo Bike:26::R:Van:5:6:8:9:20:11::R:City Cargo Bike:13::R:City Cargo Bike:2::R:City Cargo Bike:30::R:City Cargo Bike:10::R:Van:15:22:16::R:Walker:17::R:City Cargo Bike:18::R:City Cargo Bike:28::R:City Cargo Bike:19::R:City Cargo Bike:21::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:27:33::R:Walker:12::R:City Cargo Bike:31::R:City Cargo Bike:32:,62733.50623424941,21.0,20435.342729352145,179928.9035648144,1330.0,178598.9035648144,5001.564509411069,NaN,5622.77823640045,638.6044602922545,19.0,10.0,0.0,71.0,44.0,6.0,0.0,50.0,7.0,9.0,0.0,85.0,47.0,3.0,0.0,50.0
0:0:3:3,88439.14010322509,0,0,3,3,14 23 (14.0:7.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[true-Van]:7 18 (7.0:42.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Van]:22 10 (22.0:68.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:17 10 (17.0:72.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-Van]:33 3 (33.0:7.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:14::R:City Cargo Bike:26::R:City Cargo Bike:12:33::R:City Cargo Bike:4::R:Van:6:13:3:22:27::R:City Cargo Bike:7::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:5::R:City Cargo Bike:2::R:City Cargo Bike:30::R:City Cargo Bike:32::R:City Cargo Bike:10::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:28::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:11::R:City Cargo Bike:29::R:City Cargo Bike:31:,88439.14010322509,27.0,19676.136225622777,229456.23439306943,1420.0,228036.23439306943,4647.179863055082,1569.1207315302402,7170.50732478342,614.8792570507118,4.0,0.0,0.0,96.0,16.0,0.0,0.0,84.0,4.0,0.0,0.0,96.0,12.0,0.0,0.0,88.0
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:1,68846.02904002536,0,0,4,1,14 23 (14.0:7.0)[true-Van]:26 14 (26.0:39.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-City Cargo Bike]:4 14 (4.0:77.0)[true-Walker]:2 5 (2.0:77.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[true-Walker]:17 10 (17.0:72.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[true-City Cargo Bike]:8 19 (8.0:8.0)[false-Walker]:21 8 (21.0:23.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-Van]:32 24 (32.0:68.0)[false-Van]:30 8 (30.0:82.0)[false-Van]:13 9 (13.0:39.0)[false-Van]:,SOL:R:Van::R:Van:14:26:3::R:Walker:4::R:City Cargo Bike:2:12::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:22::R:City Cargo Bike:18::R:City Cargo Bike:31::R:City Cargo Bike:16::R:Walker:10::R:City Cargo Bike:17::R:City Cargo Bike:15::R:City Cargo Bike:20::R:City Cargo Bike:19::R:City Cargo Bike:23::R:City Cargo Bike:6::R:City Cargo Bike:24::R:Walker:8::R:City Cargo Bike:21::R:City Cargo Bike:25::R:City Cargo Bike:28::R:City Cargo Bike:33:27::R:Van:29:32:30:13:,68846.02904002536,26.0,14734.979005609961,177513.0034946366,1510.0,176003.0034946366,4534.843358729726,NaN,5547.2813592073935,460.4680939253113,12.0,12.0,0.0,77.0,22.0,9.0,0.0,69.0,4.0,18.0,0.0,78.0,26.0,11.0,0.0,63.0
