Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:3:2,319419.7647132788,0,0,3,2,17 23 (17.0:1.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:59 26 (59.0:93.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:18 4 (18.0:94.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-City Cargo Bike]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:22 1 (22.0:94.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[false-City Cargo Bike]:58 16 (58.0:51.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:47 21 (47.0:56.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:City Cargo Bike:2::R:City Cargo Bike:19:23::R:City Cargo Bike:3::R:City Cargo Bike:48::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:39:8::R:City Cargo Bike:59::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:44::R:City Cargo Bike:12:14::R:City Cargo Bike:46::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:43::R:City Cargo Bike:25::R:City Cargo Bike:42:55::R:City Cargo Bike:27::R:City Cargo Bike:40::R:City Cargo Bike:28::R:City Cargo Bike:34::R:City Cargo Bike:35:22:54::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:50::R:City Cargo Bike:33::R:City Cargo Bike:41::R:City Cargo Bike:15:6::R:City Cargo Bike:45::R:City Cargo Bike:13:32::R:City Cargo Bike:52::R:City Cargo Bike:30::R:City Cargo Bike:49::R:City Cargo Bike:62:29::R:City Cargo Bike:53:56::R:City Cargo Bike:7::R:City Cargo Bike:57::R:City Cargo Bike:58::R:City Cargo Bike:60::R:City Cargo Bike:24::R:City Cargo Bike:16::R:City Cargo Bike:47::R:City Cargo Bike:61:26::R:City Cargo Bike:38::R:City Cargo Bike:21::R:City Cargo Bike:31::R:City Cargo Bike:51:,319419.7647132788,51.0,0.0,641389.5294265576,2550.0,638839.5294265576,8652.728118066221,NaN,10514.582449615698,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:3:3,327879.34252094594,0,0,3,3,3 18 (3.0:33.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-Walker]:10 9 (10.0:73.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:59 26 (59.0:93.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-Walker]:18 4 (18.0:94.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:22 1 (22.0:94.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[false-City Cargo Bike]:43 23 (43.0:73.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-Van]:58 16 (58.0:51.0)[false-Van]:47 21 (47.0:56.0)[false-Van]:60 21 (60.0:70.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:32:6::R:City Cargo Bike:10::R:City Cargo Bike:54:62::R:City Cargo Bike:41::R:City Cargo Bike:39::R:City Cargo Bike:59::R:City Cargo Bike:5::R:City Cargo Bike:2::R:City Cargo Bike:53::R:City Cargo Bike:7::R:City Cargo Bike:29:8::R:City Cargo Bike:36::R:City Cargo Bike:23:13::R:City Cargo Bike:34::R:City Cargo Bike:31::R:City Cargo Bike:21::R:City Cargo Bike:27::R:City Cargo Bike:57::R:City Cargo Bike:15::R:City Cargo Bike:17::R:Walker:9::R:City Cargo Bike:18::R:City Cargo Bike:49::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:4::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:30::R:City Cargo Bike:24::R:City Cargo Bike:11::R:City Cargo Bike:14:35:26::R:City Cargo Bike:20::R:City Cargo Bike:28::R:City Cargo Bike:61:55:56::R:City Cargo Bike:37::R:City Cargo Bike:12::R:City Cargo Bike:50::R:City Cargo Bike:40::R:City Cargo Bike:45::R:City Cargo Bike:42::R:City Cargo Bike:33::R:City Cargo Bike:43::R:City Cargo Bike:46::R:City Cargo Bike:48::R:City Cargo Bike:38::R:City Cargo Bike:51::R:City Cargo Bike:52::R:Van:44:58:47:60:,327879.34252094594,51.0,43558.07324133726,771629.6754693687,2620.0,769009.6754693687,5221.898178585673,NaN,12649.666810973258,714.0667744481518,2.0,2.0,0.0,96.0,7.0,2.0,0.0,92.0,3.0,0.0,0.0,97.0,10.0,1.0,0.0,89.0,init
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:2,332270.4043798629,0,0,4,2,2 26 (2.0:64.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-City Cargo Bike]:22 1 (22.0:94.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:18 4 (18.0:94.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:58 16 (58.0:51.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:43 23 (43.0:73.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[false-City Cargo Bike]:47 21 (47.0:56.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:59 26 (59.0:93.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:5::R:City Cargo Bike:34::R:City Cargo Bike:11::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:36::R:City Cargo Bike:40::R:City Cargo Bike:42::R:City Cargo Bike:37::R:City Cargo Bike:54:15::R:City Cargo Bike:49::R:City Cargo Bike:30::R:City Cargo Bike:8::R:City Cargo Bike:16::R:City Cargo Bike:45::R:City Cargo Bike:17::R:City Cargo Bike:24::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:22:23::R:City Cargo Bike:7::R:City Cargo Bike:6::R:City Cargo Bike:18:56::R:City Cargo Bike:31::R:City Cargo Bike:39:35::R:City Cargo Bike:38::R:City Cargo Bike:58::R:City Cargo Bike:25::R:City Cargo Bike:14::R:City Cargo Bike:51::R:City Cargo Bike:33::R:City Cargo Bike:41::R:City Cargo Bike:9::R:City Cargo Bike:27::R:City Cargo Bike:61:55:13::R:City Cargo Bike:43::R:City Cargo Bike:46::R:City Cargo Bike:48::R:City Cargo Bike:47::R:City Cargo Bike:50::R:City Cargo Bike:32:62::R:City Cargo Bike:28::R:City Cargo Bike:26:29::R:City Cargo Bike:53::R:City Cargo Bike:44::R:City Cargo Bike:52::R:City Cargo Bike:4::R:City Cargo Bike:57::R:City Cargo Bike:21::R:City Cargo Bike:59::R:City Cargo Bike:60:,332270.4043798629,54.0,0.0,667240.8087597258,2700.0,664540.8087597258,8696.621165869019,NaN,10938.373914093865,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,328921.03099097096,0,0,4,3,3 18 (3.0:33.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:43 23 (43.0:73.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:18 4 (18.0:94.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:22 1 (22.0:94.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-City Cargo Bike]:47 21 (47.0:56.0)[false-Van]:59 26 (59.0:93.0)[false-Van]:57 23 (57.0:33.0)[false-Van]:61 2 (61.0:54.0)[false-Van]:58 16 (58.0:51.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:6:15::R:City Cargo Bike:25::R:City Cargo Bike:54::R:City Cargo Bike:45::R:City Cargo Bike:17::R:City Cargo Bike:46::R:City Cargo Bike:8::R:City Cargo Bike:12::R:City Cargo Bike:26::R:City Cargo Bike:43::R:City Cargo Bike:9::R:City Cargo Bike:31::R:City Cargo Bike:10::R:City Cargo Bike:53::R:City Cargo Bike:48::R:City Cargo Bike:11::R:City Cargo Bike:2::R:City Cargo Bike:13:39::R:City Cargo Bike:16::R:City Cargo Bike:36::R:City Cargo Bike:42::R:City Cargo Bike:38::R:City Cargo Bike:18::R:City Cargo Bike:37::R:City Cargo Bike:28::R:City Cargo Bike:22::R:City Cargo Bike:24::R:City Cargo Bike:50::R:City Cargo Bike:56:55::R:City Cargo Bike:52::R:City Cargo Bike:40::R:City Cargo Bike:14:29::R:City Cargo Bike:34::R:City Cargo Bike:27::R:City Cargo Bike:19:32:35::R:City Cargo Bike:62::R:City Cargo Bike:7::R:City Cargo Bike:21::R:City Cargo Bike:49::R:City Cargo Bike:30::R:City Cargo Bike:41::R:City Cargo Bike:60::R:City Cargo Bike:23::R:City Cargo Bike:20::R:City Cargo Bike:44::R:City Cargo Bike:33::R:City Cargo Bike:51::R:City Cargo Bike:5::R:Van:47:59:57:61:58:,328921.03099097096,52.0,38235.15579257924,759923.467042648,2670.0,757253.467042648,5221.898178585673,NaN,12457.761754797508,626.8058326652334,2.0,0.0,0.0,98.0,8.0,0.0,0.0,92.0,2.0,0.0,0.0,98.0,12.0,0.0,0.0,88.0,init
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
