Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:4:1,278346.5444829705,0,0,4,1,5 17 (5.0:70.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:5::R:City Cargo Bike:48::R:City Cargo Bike:7::R:City Cargo Bike:33::R:City Cargo Bike:3::R:City Cargo Bike:37::R:City Cargo Bike:49::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:27::R:City Cargo Bike:54::R:City Cargo Bike:12:51::R:City Cargo Bike:55::R:City Cargo Bike:18::R:City Cargo Bike:22::R:City Cargo Bike:4::R:City Cargo Bike:23::R:City Cargo Bike:28::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:52::R:City Cargo Bike:19::R:City Cargo Bike:59::R:City Cargo Bike:13::R:City Cargo Bike:32::R:City Cargo Bike:34::R:City Cargo Bike:36::R:City Cargo Bike:35::R:City Cargo Bike:53::R:City Cargo Bike:43:46::R:City Cargo Bike:17::R:City Cargo Bike:41::R:City Cargo Bike:45::R:City Cargo Bike:15::R:City Cargo Bike:2::R:City Cargo Bike:60:40::R:City Cargo Bike:38::R:City Cargo Bike:47::R:City Cargo Bike:50::R:City Cargo Bike:56::R:City Cargo Bike:44::R:City Cargo Bike:39::R:City Cargo Bike:57::R:City Cargo Bike:10::R:City Cargo Bike:16::R:City Cargo Bike:11::R:City Cargo Bike:58::R:City Cargo Bike:24::R:City Cargo Bike:31::R:City Cargo Bike:21::R:City Cargo Bike:20:6::R:City Cargo Bike:14::R:City Cargo Bike:61::R:City Cargo Bike:29::R:City Cargo Bike:62::R:City Cargo Bike:30:42:63:,278346.5444829705,57.0,0.0,559543.088965941,2850.0,556693.088965941,6184.468020532236,NaN,9024.888531708726,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:2,283547.8641100002,0,0,4,2,28 21 (28.0:19.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:28::R:City Cargo Bike:34::R:City Cargo Bike:2::R:City Cargo Bike:4::R:City Cargo Bike:3::R:City Cargo Bike:36::R:City Cargo Bike:33::R:City Cargo Bike:49::R:City Cargo Bike:55::R:City Cargo Bike:43::R:City Cargo Bike:6:30:8:40::R:City Cargo Bike:15::R:City Cargo Bike:10::R:City Cargo Bike:9::R:City Cargo Bike:63:12::R:City Cargo Bike:57::R:City Cargo Bike:46::R:City Cargo Bike:23::R:City Cargo Bike:61::R:City Cargo Bike:50::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:14::R:City Cargo Bike:17::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:5::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:29::R:City Cargo Bike:32::R:City Cargo Bike:37::R:City Cargo Bike:13::R:City Cargo Bike:38::R:City Cargo Bike:41:42:51::R:City Cargo Bike:26::R:City Cargo Bike:56::R:City Cargo Bike:11::R:City Cargo Bike:47::R:City Cargo Bike:35::R:City Cargo Bike:48::R:City Cargo Bike:53::R:City Cargo Bike:45::R:City Cargo Bike:54::R:City Cargo Bike:39::R:City Cargo Bike:20::R:City Cargo Bike:44::R:City Cargo Bike:7::R:City Cargo Bike:58::R:City Cargo Bike:18::R:City Cargo Bike:59::R:City Cargo Bike:52::R:City Cargo Bike:62::R:City Cargo Bike:31::R:City Cargo Bike:60::R:City Cargo Bike:27:,283547.8641100002,57.0,0.0,569945.7282200004,2850.0,567095.7282200004,6788.43360030764,NaN,9192.673035806458,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:0,-1.0,0,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:1,-1.0,0,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:2,-1.0,0,1,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:3,-1.0,0,1,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:4,-1.0,0,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:0,-1.0,0,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:1,274370.78951119096,0,1,4,1,36 22 (36.0:21.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:36::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:32::R:City Cargo Bike:45::R:City Cargo Bike:9::R:City Cargo Bike:16::R:City Cargo Bike:35::R:City Cargo Bike:11::R:City Cargo Bike:24::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:25::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:2::R:City Cargo Bike:62::R:City Cargo Bike:33::R:City Cargo Bike:20::R:City Cargo Bike:63:51::R:City Cargo Bike:57::R:City Cargo Bike:17::R:City Cargo Bike:26::R:City Cargo Bike:59::R:City Cargo Bike:28::R:City Cargo Bike:5::R:City Cargo Bike:39::R:City Cargo Bike:48::R:City Cargo Bike:30::R:City Cargo Bike:34::R:City Cargo Bike:29::R:City Cargo Bike:27::R:City Cargo Bike:4::R:City Cargo Bike:38::R:City Cargo Bike:31::R:City Cargo Bike:40:22:42::R:City Cargo Bike:21::R:City Cargo Bike:41:46::R:City Cargo Bike:37::R:City Cargo Bike:49::R:City Cargo Bike:47::R:City Cargo Bike:12:43::R:City Cargo Bike:52:8::R:City Cargo Bike:53::R:City Cargo Bike:58::R:City Cargo Bike:54::R:City Cargo Bike:55::R:City Cargo Bike:56::R:City Cargo Bike:44::R:City Cargo Bike:10::R:City Cargo Bike:60::R:City Cargo Bike:23::R:City Cargo Bike:61::R:City Cargo Bike:50::R:City Cargo Bike:3:,274370.78951119096,57.0,0.0,551591.5790223819,2850.0,548741.5790223819,7673.437010711148,NaN,8896.638371328741,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
