Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:3:2,201709.38902820685,0,0,3,2,45 2 (45.0:68.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:45:41::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:46::R:City Cargo Bike:23:10::R:City Cargo Bike:21::R:City Cargo Bike:11::R:City Cargo Bike:28::R:City Cargo Bike:14::R:City Cargo Bike:34::R:City Cargo Bike:7::R:City Cargo Bike:42::R:City Cargo Bike:35::R:City Cargo Bike:16:8::R:City Cargo Bike:15::R:City Cargo Bike:3::R:City Cargo Bike:31::R:City Cargo Bike:17::R:City Cargo Bike:25:20::R:City Cargo Bike:32::R:City Cargo Bike:24:26::R:City Cargo Bike:22::R:City Cargo Bike:27::R:City Cargo Bike:4::R:City Cargo Bike:18::R:City Cargo Bike:48::R:City Cargo Bike:9::R:City Cargo Bike:38::R:City Cargo Bike:29::R:City Cargo Bike:30:19::R:City Cargo Bike:33::R:City Cargo Bike:12::R:City Cargo Bike:37:2::R:City Cargo Bike:39::R:City Cargo Bike:44::R:City Cargo Bike:40::R:City Cargo Bike:43::R:City Cargo Bike:53::R:City Cargo Bike:47::R:City Cargo Bike:36::R:City Cargo Bike:49::R:City Cargo Bike:13::R:City Cargo Bike:50:51::R:City Cargo Bike:52:,201709.38902820685,44.0,0.0,405618.7780564137,2200.0,403418.7780564137,7840.817360951118,2361.0414549623792,7800.361116469494,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:3:3,205228.1037671924,0,0,3,3,4 14 (4.0:3.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-Walker]:5 2 (5.0:42.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-Van]:18 23 (18.0:39.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:City Cargo Bike:14::R:City Cargo Bike:25::R:Walker:35::R:City Cargo Bike:5:2::R:City Cargo Bike:3::R:City Cargo Bike:8:30::R:City Cargo Bike:7::R:City Cargo Bike:24:45::R:City Cargo Bike:43::R:City Cargo Bike:48::R:City Cargo Bike:19:37::R:City Cargo Bike:11::R:Van:32:18:36:47:50:51::R:City Cargo Bike:6::R:City Cargo Bike:15::R:City Cargo Bike:41::R:City Cargo Bike:28::R:City Cargo Bike:16::R:City Cargo Bike:21::R:City Cargo Bike:26::R:City Cargo Bike:9::R:City Cargo Bike:44::R:City Cargo Bike:20::R:City Cargo Bike:46::R:City Cargo Bike:12::R:City Cargo Bike:29::R:City Cargo Bike:10:23::R:City Cargo Bike:17::R:City Cargo Bike:13::R:City Cargo Bike:38::R:City Cargo Bike:40:42::R:City Cargo Bike:22::R:City Cargo Bike:27::R:City Cargo Bike:53::R:City Cargo Bike:34::R:City Cargo Bike:39::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:49::R:City Cargo Bike:52:,205228.1037671924,42.0,43035.60569516705,524518.7823418193,2170.0,522348.7823418192,5705.836768530297,NaN,10086.899660419602,827.6078018301355,2.0,2.0,0.0,95.0,12.0,2.0,0.0,87.0,4.0,2.0,0.0,94.0,13.0,2.0,0.0,84.0,init
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:2,204607.89188745702,0,0,4,2,6 17 (6.0:3.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:44::R:City Cargo Bike:34::R:City Cargo Bike:5:8::R:City Cargo Bike:17::R:City Cargo Bike:45:19::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:20:23::R:City Cargo Bike:24:50::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:3::R:City Cargo Bike:14::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:48::R:City Cargo Bike:36::R:City Cargo Bike:9::R:City Cargo Bike:31::R:City Cargo Bike:46::R:City Cargo Bike:37:2::R:City Cargo Bike:32::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:16:10::R:City Cargo Bike:33::R:City Cargo Bike:38::R:City Cargo Bike:40::R:City Cargo Bike:39::R:City Cargo Bike:4::R:City Cargo Bike:41::R:City Cargo Bike:43::R:City Cargo Bike:51:42::R:City Cargo Bike:11::R:City Cargo Bike:18::R:City Cargo Bike:49::R:City Cargo Bike:35::R:City Cargo Bike:15::R:City Cargo Bike:52::R:City Cargo Bike:13::R:City Cargo Bike:12::R:City Cargo Bike:47::R:City Cargo Bike:53:,204607.89188745702,46.0,0.0,411515.78377491405,2300.0,409215.78377491405,7500.0150723390425,NaN,7913.7650725945,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,211710.76812480955,0,0,4,3,3 12 (3.0:79.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-Van]:38 18 (38.0:77.0)[false-Van]:51 3 (51.0:95.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:44::R:City Cargo Bike:2::R:City Cargo Bike:53::R:City Cargo Bike:14::R:City Cargo Bike:26:5::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:22::R:City Cargo Bike:6::R:City Cargo Bike:31::R:City Cargo Bike:28::R:City Cargo Bike:11::R:City Cargo Bike:50::R:City Cargo Bike:48::R:City Cargo Bike:21::R:City Cargo Bike:32::R:City Cargo Bike:36::R:City Cargo Bike:30:33::R:City Cargo Bike:8::R:City Cargo Bike:4::R:City Cargo Bike:15::R:City Cargo Bike:29::R:City Cargo Bike:12::R:City Cargo Bike:24::R:City Cargo Bike:46::R:City Cargo Bike:9::R:City Cargo Bike:13::R:City Cargo Bike:43::R:City Cargo Bike:47::R:City Cargo Bike:49::R:City Cargo Bike:27::R:City Cargo Bike:19:20::R:City Cargo Bike:18::R:City Cargo Bike:23:25::R:City Cargo Bike:37::R:City Cargo Bike:17::R:City Cargo Bike:39::R:City Cargo Bike:16::R:City Cargo Bike:34::R:City Cargo Bike:42:40::R:City Cargo Bike:35::R:City Cargo Bike:41:45::R:Van:52:38:51:,211710.76812480955,45.0,43035.60569516705,537634.1110570534,2320.0,535314.1110570534,4134.939957861713,NaN,10339.11752032795,827.6078018301355,2.0,0.0,0.0,98.0,6.0,0.0,0.0,94.0,4.0,0.0,0.0,96.0,4.0,0.0,0.0,96.0,init
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
