Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:4:2,175794.412775784,0,0,4,2,2 20 (2.0:1.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:3 14 (3.0:97.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:43:8::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:11::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:23:4::R:City Cargo Bike:42::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:6::R:City Cargo Bike:27::R:City Cargo Bike:21::R:City Cargo Bike:30:32::R:City Cargo Bike:10::R:City Cargo Bike:20::R:City Cargo Bike:36::R:City Cargo Bike:35::R:City Cargo Bike:18::R:City Cargo Bike:37::R:City Cargo Bike:12::R:City Cargo Bike:38::R:City Cargo Bike:22::R:City Cargo Bike:40::R:City Cargo Bike:15::R:City Cargo Bike:3::R:City Cargo Bike:17::R:City Cargo Bike:41::R:City Cargo Bike:25::R:City Cargo Bike:44::R:City Cargo Bike:45:33::R:City Cargo Bike:39::R:City Cargo Bike:9::R:City Cargo Bike:46::R:City Cargo Bike:47::R:City Cargo Bike:24::R:City Cargo Bike:48:,175794.412775784,44.0,0.0,353788.825551568,2200.0,351588.825551568,5690.608732261056,NaN,7527.421820246128,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,176036.5185454357,0,0,4,3,2 20 (2.0:1.0)[false-City Cargo Bike]:3 14 (3.0:97.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-Van]:48 16 (48.0:75.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:34::R:City Cargo Bike:9::R:City Cargo Bike:42::R:City Cargo Bike:6::R:City Cargo Bike:19::R:City Cargo Bike:39::R:City Cargo Bike:17::R:City Cargo Bike:11::R:City Cargo Bike:15::R:City Cargo Bike:32::R:City Cargo Bike:31::R:City Cargo Bike:35:30::R:City Cargo Bike:37::R:City Cargo Bike:12::R:City Cargo Bike:23::R:City Cargo Bike:7::R:City Cargo Bike:14::R:City Cargo Bike:18::R:City Cargo Bike:45::R:City Cargo Bike:10::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:13::R:City Cargo Bike:5::R:City Cargo Bike:40::R:City Cargo Bike:46::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:4::R:City Cargo Bike:36::R:City Cargo Bike:38::R:City Cargo Bike:16::R:City Cargo Bike:33::R:City Cargo Bike:44::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:8::R:City Cargo Bike:41::R:Van:29:48:43:47:,176036.5185454357,44.0,35140.39593796058,445708.066529569,2270.0,443438.066529569,3094.2459861302746,NaN,9483.150351692957,747.6679986800124,2.0,0.0,0.0,98.0,9.0,0.0,0.0,91.0,4.0,0.0,0.0,96.0,8.0,0.0,0.0,92.0,init
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:0,-1.0,0,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:1,-1.0,0,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:2,152266.91939465894,0,1,3,2,40 16 (40.0:47.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:3 14 (3.0:97.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:40::R:City Cargo Bike:44::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:30::R:City Cargo Bike:42::R:City Cargo Bike:33:32::R:City Cargo Bike:29::R:City Cargo Bike:24::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:27::R:City Cargo Bike:2::R:City Cargo Bike:12::R:City Cargo Bike:22::R:City Cargo Bike:26::R:City Cargo Bike:41::R:City Cargo Bike:46::R:City Cargo Bike:9::R:City Cargo Bike:16::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:15::R:City Cargo Bike:20::R:City Cargo Bike:19::R:City Cargo Bike:35::R:City Cargo Bike:5::R:City Cargo Bike:3::R:City Cargo Bike:17::R:City Cargo Bike:21::R:City Cargo Bike:14::R:City Cargo Bike:25::R:City Cargo Bike:4:23::R:City Cargo Bike:36::R:City Cargo Bike:8::R:City Cargo Bike:38::R:City Cargo Bike:37::R:Van:34:39:45:28:31:43:48:47:,152266.91939465894,39.0,35140.39593796058,397918.8682280154,2020.0,395898.8682280154,8601.836344395577,NaN,8466.358898468412,747.6679986800124,3.0,0.0,0.0,97.0,17.0,0.0,0.0,83.0,5.0,0.0,0.0,95.0,16.0,0.0,0.0,84.0,init
0:1:3:3,159081.88090552168,0,1,3,3,40 16 (40.0:47.0)[false-City Cargo Bike]:3 14 (3.0:97.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:40::R:City Cargo Bike:3::R:City Cargo Bike:32::R:City Cargo Bike:44::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:2::R:City Cargo Bike:8::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:35::R:City Cargo Bike:27::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:41::R:City Cargo Bike:46::R:City Cargo Bike:9::R:City Cargo Bike:16::R:City Cargo Bike:42::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:15::R:City Cargo Bike:20::R:City Cargo Bike:12::R:City Cargo Bike:5::R:City Cargo Bike:14::R:City Cargo Bike:17::R:City Cargo Bike:36::R:City Cargo Bike:21::R:City Cargo Bike:30::R:City Cargo Bike:29::R:City Cargo Bike:33::R:City Cargo Bike:22::R:City Cargo Bike:26::R:City Cargo Bike:38::R:City Cargo Bike:4::R:City Cargo Bike:37::R:City Cargo Bike:23::R:Van:34:39:45:28:31:43:48:47:,159081.88090552168,41.0,35140.39593796058,411648.79124974087,2120.0,409528.79124974087,8601.836344395577,NaN,8758.484920207253,747.6679986800124,2.0,0.0,0.0,98.0,17.0,0.0,0.0,83.0,4.0,0.0,0.0,96.0,16.0,0.0,0.0,84.0,init
0:1:3:4,-1.0,0,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:0,-1.0,0,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:1,-1.0,0,1,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
