Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:4:2,178824.98126340559,0,0,4,2,5 20 (5.0:97.0)[false-City Cargo Bike]:17 23 (17.0:96.0)[false-City Cargo Bike]:13 7 (13.0:74.0)[false-City Cargo Bike]:34 11 (34.0:98.0)[false-City Cargo Bike]:43 3 (43.0:90.0)[false-City Cargo Bike]:27 6 (27.0:27.0)[false-City Cargo Bike]:44 18 (44.0:33.0)[false-City Cargo Bike]:9 14 (9.0:91.0)[false-City Cargo Bike]:38 22 (38.0:2.0)[false-City Cargo Bike]:10 2 (10.0:49.0)[false-City Cargo Bike]:6 6 (6.0:71.0)[false-City Cargo Bike]:12 5 (12.0:11.0)[false-City Cargo Bike]:15 14 (15.0:13.0)[false-City Cargo Bike]:23 20 (23.0:75.0)[false-City Cargo Bike]:16 17 (16.0:66.0)[false-City Cargo Bike]:4 12 (4.0:81.0)[false-City Cargo Bike]:14 22 (14.0:56.0)[false-City Cargo Bike]:21 24 (21.0:64.0)[false-City Cargo Bike]:37 17 (37.0:96.0)[false-City Cargo Bike]:31 11 (31.0:3.0)[false-City Cargo Bike]:29 21 (29.0:46.0)[false-City Cargo Bike]:39 17 (39.0:32.0)[false-City Cargo Bike]:28 13 (28.0:15.0)[false-City Cargo Bike]:42 5 (42.0:96.0)[false-City Cargo Bike]:3 2 (3.0:52.0)[false-City Cargo Bike]:18 15 (18.0:36.0)[false-City Cargo Bike]:2 19 (2.0:11.0)[false-City Cargo Bike]:26 10 (26.0:60.0)[false-City Cargo Bike]:32 16 (32.0:1.0)[false-City Cargo Bike]:20 2 (20.0:6.0)[false-City Cargo Bike]:8 8 (8.0:48.0)[false-City Cargo Bike]:11 8 (11.0:85.0)[false-City Cargo Bike]:19 21 (19.0:32.0)[false-City Cargo Bike]:7 17 (7.0:6.0)[false-City Cargo Bike]:24 6 (24.0:40.0)[false-City Cargo Bike]:25 21 (25.0:1.0)[false-City Cargo Bike]:22 10 (22.0:87.0)[false-City Cargo Bike]:41 23 (41.0:9.0)[false-City Cargo Bike]:30 24 (30.0:28.0)[false-City Cargo Bike]:35 11 (35.0:6.0)[false-City Cargo Bike]:33 8 (33.0:53.0)[false-City Cargo Bike]:36 22 (36.0:7.0)[false-City Cargo Bike]:40 8 (40.0:95.0)[false-City Cargo Bike]:45 12 (45.0:6.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:5::R:City Cargo Bike:17::R:City Cargo Bike:13::R:City Cargo Bike:34::R:City Cargo Bike:43:27::R:City Cargo Bike:44::R:City Cargo Bike:9::R:City Cargo Bike:38::R:City Cargo Bike:10:6::R:City Cargo Bike:12::R:City Cargo Bike:15::R:City Cargo Bike:23::R:City Cargo Bike:16::R:City Cargo Bike:4::R:City Cargo Bike:14::R:City Cargo Bike:21::R:City Cargo Bike:37::R:City Cargo Bike:31::R:City Cargo Bike:29::R:City Cargo Bike:39::R:City Cargo Bike:28::R:City Cargo Bike:42:3::R:City Cargo Bike:18::R:City Cargo Bike:2::R:City Cargo Bike:26::R:City Cargo Bike:32::R:City Cargo Bike:20:8::R:City Cargo Bike:11::R:City Cargo Bike:19::R:City Cargo Bike:7::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:22::R:City Cargo Bike:41::R:City Cargo Bike:30::R:City Cargo Bike:35::R:City Cargo Bike:33::R:City Cargo Bike:36::R:City Cargo Bike:40::R:City Cargo Bike:45:,178824.98126340559,41.0,0.0,359699.96252681117,2050.0,357649.96252681117,7025.13363570427,NaN,8174.9991483366175,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:0,-1.0,0,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:1,-1.0,0,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:2,166116.1425025232,0,1,3,2,3 2 (3.0:52.0)[false-Walker]:33 8 (33.0:53.0)[false-City Cargo Bike]:24 6 (24.0:40.0)[false-City Cargo Bike]:10 2 (10.0:49.0)[false-City Cargo Bike]:44 18 (44.0:33.0)[false-City Cargo Bike]:13 7 (13.0:74.0)[false-City Cargo Bike]:18 15 (18.0:36.0)[false-City Cargo Bike]:5 20 (5.0:97.0)[false-City Cargo Bike]:14 22 (14.0:56.0)[false-City Cargo Bike]:2 19 (2.0:11.0)[false-City Cargo Bike]:28 13 (28.0:15.0)[false-City Cargo Bike]:27 6 (27.0:27.0)[false-City Cargo Bike]:23 20 (23.0:75.0)[false-City Cargo Bike]:17 23 (17.0:96.0)[false-City Cargo Bike]:26 10 (26.0:60.0)[false-City Cargo Bike]:35 11 (35.0:6.0)[false-City Cargo Bike]:15 14 (15.0:13.0)[false-City Cargo Bike]:9 14 (9.0:91.0)[false-City Cargo Bike]:22 10 (22.0:87.0)[false-City Cargo Bike]:36 22 (36.0:7.0)[false-City Cargo Bike]:12 5 (12.0:11.0)[false-City Cargo Bike]:38 22 (38.0:2.0)[false-City Cargo Bike]:31 11 (31.0:3.0)[false-City Cargo Bike]:4 12 (4.0:81.0)[false-City Cargo Bike]:25 21 (25.0:1.0)[false-City Cargo Bike]:32 16 (32.0:1.0)[false-City Cargo Bike]:20 2 (20.0:6.0)[false-City Cargo Bike]:19 21 (19.0:32.0)[false-City Cargo Bike]:41 23 (41.0:9.0)[false-City Cargo Bike]:29 21 (29.0:46.0)[false-City Cargo Bike]:30 24 (30.0:28.0)[false-City Cargo Bike]:7 17 (7.0:6.0)[false-City Cargo Bike]:45 12 (45.0:6.0)[false-City Cargo Bike]:34 11 (34.0:98.0)[false-Van]:11 8 (11.0:85.0)[false-Walker]:6 6 (6.0:71.0)[false-City Cargo Bike]:21 24 (21.0:64.0)[false-City Cargo Bike]:39 17 (39.0:32.0)[false-City Cargo Bike]:16 17 (16.0:66.0)[false-City Cargo Bike]:8 8 (8.0:48.0)[false-Van]:37 17 (37.0:96.0)[false-City Cargo Bike]:43 3 (43.0:90.0)[false-City Cargo Bike]:40 8 (40.0:95.0)[false-City Cargo Bike]:42 5 (42.0:96.0)[false-City Cargo Bike]:,SOL:R:Walker:3::R:City Cargo Bike:33::R:City Cargo Bike:24:10::R:City Cargo Bike:44::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:5::R:City Cargo Bike:14::R:City Cargo Bike:2::R:City Cargo Bike:28::R:City Cargo Bike:27::R:City Cargo Bike:23::R:City Cargo Bike:17::R:City Cargo Bike:26::R:City Cargo Bike:35::R:City Cargo Bike:15::R:City Cargo Bike:9::R:City Cargo Bike:22::R:City Cargo Bike:36::R:City Cargo Bike:12::R:City Cargo Bike:38::R:City Cargo Bike:31::R:City Cargo Bike:4::R:City Cargo Bike:25::R:City Cargo Bike:32::R:City Cargo Bike:20::R:City Cargo Bike:19::R:City Cargo Bike:41::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:7::R:City Cargo Bike:45::R:Van:34:11:6:21:39:16:8::R:City Cargo Bike:37::R:City Cargo Bike:43::R:City Cargo Bike:40::R:City Cargo Bike:42:,166116.1425025232,37.0,10191.685750211014,360650.66795559495,1920.0,358730.66795559495,8053.735861306515,2280.7632655975035,8196.606089899886,231.62922159570488,3.0,3.0,0.0,95.0,16.0,2.0,0.0,82.0,1.0,1.0,0.0,97.0,15.0,0.0,0.0,84.0,init
0:1:3:3,-1.0,0,1,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:4,-1.0,0,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:0,-1.0,0,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:1,-1.0,0,1,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:2,172271.34469736335,0,1,4,2,19 21 (19.0:32.0)[false-City Cargo Bike]:5 20 (5.0:97.0)[false-City Cargo Bike]:6 6 (6.0:71.0)[false-City Cargo Bike]:3 2 (3.0:52.0)[false-City Cargo Bike]:40 8 (40.0:95.0)[false-City Cargo Bike]:10 2 (10.0:49.0)[false-City Cargo Bike]:44 18 (44.0:33.0)[false-City Cargo Bike]:43 3 (43.0:90.0)[false-City Cargo Bike]:13 7 (13.0:74.0)[false-City Cargo Bike]:4 12 (4.0:81.0)[false-City Cargo Bike]:39 17 (39.0:32.0)[false-City Cargo Bike]:14 22 (14.0:56.0)[false-City Cargo Bike]:21 24 (21.0:64.0)[false-City Cargo Bike]:17 23 (17.0:96.0)[false-City Cargo Bike]:20 2 (20.0:6.0)[false-City Cargo Bike]:7 17 (7.0:6.0)[false-City Cargo Bike]:25 21 (25.0:1.0)[false-City Cargo Bike]:15 14 (15.0:13.0)[false-City Cargo Bike]:34 11 (34.0:98.0)[false-City Cargo Bike]:24 6 (24.0:40.0)[false-City Cargo Bike]:32 16 (32.0:1.0)[false-City Cargo Bike]:26 10 (26.0:60.0)[false-City Cargo Bike]:16 17 (16.0:66.0)[false-City Cargo Bike]:18 15 (18.0:36.0)[false-City Cargo Bike]:9 14 (9.0:91.0)[false-City Cargo Bike]:22 10 (22.0:87.0)[false-City Cargo Bike]:23 20 (23.0:75.0)[false-City Cargo Bike]:8 8 (8.0:48.0)[false-City Cargo Bike]:37 17 (37.0:96.0)[false-City Cargo Bike]:31 11 (31.0:3.0)[false-City Cargo Bike]:27 6 (27.0:27.0)[false-City Cargo Bike]:28 13 (28.0:15.0)[false-City Cargo Bike]:29 21 (29.0:46.0)[false-City Cargo Bike]:30 24 (30.0:28.0)[false-City Cargo Bike]:42 5 (42.0:96.0)[false-City Cargo Bike]:12 5 (12.0:11.0)[false-City Cargo Bike]:11 8 (11.0:85.0)[false-City Cargo Bike]:41 23 (41.0:9.0)[false-City Cargo Bike]:33 8 (33.0:53.0)[false-City Cargo Bike]:35 11 (35.0:6.0)[false-City Cargo Bike]:36 22 (36.0:7.0)[false-City Cargo Bike]:2 19 (2.0:11.0)[false-City Cargo Bike]:45 12 (45.0:6.0)[false-City Cargo Bike]:38 22 (38.0:2.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:19::R:City Cargo Bike:5::R:City Cargo Bike:6:3::R:City Cargo Bike:40:10::R:City Cargo Bike:44::R:City Cargo Bike:43:13::R:City Cargo Bike:4::R:City Cargo Bike:39::R:City Cargo Bike:14::R:City Cargo Bike:21::R:City Cargo Bike:17::R:City Cargo Bike:20::R:City Cargo Bike:7::R:City Cargo Bike:25::R:City Cargo Bike:15::R:City Cargo Bike:34::R:City Cargo Bike:24::R:City Cargo Bike:32::R:City Cargo Bike:26::R:City Cargo Bike:16::R:City Cargo Bike:18::R:City Cargo Bike:9::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:8::R:City Cargo Bike:37::R:City Cargo Bike:31::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:42:12::R:City Cargo Bike:11::R:City Cargo Bike:41::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:2::R:City Cargo Bike:45::R:City Cargo Bike:38:,172271.34469736335,41.0,0.0,346592.6893947267,2050.0,344542.6893947267,8303.632603126609,NaN,7877.10657715288,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:1:4:3,-1.0,0,1,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:4,-1.0,0,1,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:0,-1.0,0,2,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:1,-1.0,0,2,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:2,-1.0,0,2,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:3,-1.0,0,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:4,-1.0,0,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:0,-1.0,0,2,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:1,-1.0,0,2,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:2,-1.0,0,2,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:3,-1.0,0,2,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:4,-1.0,0,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:0,-1.0,0,2,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:1,-1.0,0,2,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:2,-1.0,0,2,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:3,-1.0,0,2,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:4,-1.0,0,2,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:0,-1.0,0,2,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:1,-1.0,0,2,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:2,-1.0,0,2,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:3,-1.0,0,2,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:4,-1.0,0,2,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:4:0,-1.0,0,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:4:1,-1.0,0,2,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
