Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:4:2,241383.60508894123,0,0,4,2,3 17 (3.0:15.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-Van]:55 22 (55.0:5.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:12::R:City Cargo Bike:5:7::R:City Cargo Bike:6::R:City Cargo Bike:39::R:City Cargo Bike:40:36::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:50::R:City Cargo Bike:35::R:City Cargo Bike:14::R:City Cargo Bike:57::R:City Cargo Bike:16::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:30::R:City Cargo Bike:52::R:City Cargo Bike:44::R:City Cargo Bike:15::R:City Cargo Bike:13:28::R:City Cargo Bike:58::R:City Cargo Bike:24::R:City Cargo Bike:49::R:City Cargo Bike:19::R:City Cargo Bike:48::R:City Cargo Bike:51::R:City Cargo Bike:20::R:City Cargo Bike:37::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:32::R:City Cargo Bike:56::R:City Cargo Bike:10::R:City Cargo Bike:34::R:City Cargo Bike:38::R:City Cargo Bike:53::R:City Cargo Bike:17::R:City Cargo Bike:11::R:City Cargo Bike:33::R:City Cargo Bike:2::R:City Cargo Bike:26::R:City Cargo Bike:45::R:City Cargo Bike:18::R:City Cargo Bike:61::R:City Cargo Bike:29::R:City Cargo Bike:54::R:City Cargo Bike:27::R:City Cargo Bike:21::R:City Cargo Bike:4::R:City Cargo Bike:22::R:City Cargo Bike:59::R:City Cargo Bike:31::R:Van:43:47:46:60:55:,241383.60508894123,54.0,39167.3780774202,587372.393179175,2770.0,584602.393179175,3570.9791927367437,NaN,9789.539886319582,652.78963462367,2.0,0.0,0.0,98.0,8.0,0.0,0.0,92.0,3.0,0.0,0.0,97.0,7.0,0.0,0.0,93.0,init
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:0,-1.0,0,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:1,-1.0,0,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:2,213550.85490451995,0,1,3,2,53 16 (53.0:97.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-Van]:14 14 (14.0:69.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-Van]:55 22 (55.0:5.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:53::R:City Cargo Bike:31::R:City Cargo Bike:6::R:City Cargo Bike:43::R:City Cargo Bike:37::R:City Cargo Bike:15::R:City Cargo Bike:51::R:City Cargo Bike:59::R:City Cargo Bike:58::R:City Cargo Bike:8::R:City Cargo Bike:22::R:City Cargo Bike:9::R:City Cargo Bike:44::R:City Cargo Bike:17::R:Van:61:14:19:33:3:4:13::R:City Cargo Bike:50::R:City Cargo Bike:28:7::R:City Cargo Bike:36::R:City Cargo Bike:52::R:City Cargo Bike:20::R:City Cargo Bike:32::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:34::R:City Cargo Bike:29::R:City Cargo Bike:21::R:City Cargo Bike:56::R:City Cargo Bike:11::R:City Cargo Bike:35::R:City Cargo Bike:23::R:City Cargo Bike:10::R:City Cargo Bike:48::R:City Cargo Bike:27::R:City Cargo Bike:38::R:City Cargo Bike:42::R:City Cargo Bike:40:57::R:City Cargo Bike:45::R:City Cargo Bike:12::R:City Cargo Bike:18::R:City Cargo Bike:2::R:City Cargo Bike:16::R:City Cargo Bike:49::R:City Cargo Bike:39::R:City Cargo Bike:5::R:City Cargo Bike:30::R:City Cargo Bike:41::R:Van:54:55:60:47:46:,213550.85490451995,49.0,45770.528954573085,548695.0850909299,2590.0,546105.0850909299,9350.597022532142,NaN,9144.91808484883,762.8421492428847,4.0,0.0,0.0,96.0,20.0,0.0,0.0,80.0,4.0,0.0,0.0,96.0,19.0,0.0,0.0,81.0,init
0:1:3:3,-1.0,0,1,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:4,-1.0,0,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:0,-1.0,0,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:1,-1.0,0,1,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:2,261438.0876637319,0,1,4,2,2 23 (2.0:93.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:20::R:City Cargo Bike:52::R:City Cargo Bike:24::R:City Cargo Bike:29::R:City Cargo Bike:15::R:City Cargo Bike:13::R:City Cargo Bike:22::R:City Cargo Bike:18::R:City Cargo Bike:3::R:City Cargo Bike:12::R:City Cargo Bike:19::R:City Cargo Bike:14::R:City Cargo Bike:21::R:City Cargo Bike:9::R:City Cargo Bike:46::R:City Cargo Bike:25::R:City Cargo Bike:11::R:City Cargo Bike:26::R:City Cargo Bike:30::R:City Cargo Bike:32::R:City Cargo Bike:58::R:City Cargo Bike:17::R:City Cargo Bike:53::R:City Cargo Bike:16::R:City Cargo Bike:36::R:City Cargo Bike:51::R:City Cargo Bike:37::R:City Cargo Bike:48::R:City Cargo Bike:6::R:City Cargo Bike:54::R:City Cargo Bike:38::R:City Cargo Bike:10::R:City Cargo Bike:31::R:City Cargo Bike:47:40::R:City Cargo Bike:56::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:50::R:City Cargo Bike:55::R:City Cargo Bike:27::R:City Cargo Bike:34:7::R:City Cargo Bike:41::R:City Cargo Bike:45::R:City Cargo Bike:49::R:City Cargo Bike:4::R:City Cargo Bike:59::R:City Cargo Bike:28:57::R:City Cargo Bike:60::R:City Cargo Bike:8::R:City Cargo Bike:39::R:City Cargo Bike:35::R:City Cargo Bike:5::R:City Cargo Bike:33::R:City Cargo Bike:23::R:City Cargo Bike:61:,261438.0876637319,58.0,0.0,525776.1753274638,2900.0,522876.1753274638,6608.794391477388,NaN,8762.93625545773,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:1:4:3,-1.0,0,1,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:4,-1.0,0,1,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:0,-1.0,0,2,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:1,-1.0,0,2,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:2,-1.0,0,2,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:3,-1.0,0,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:4,-1.0,0,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:0,-1.0,0,2,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:1,-1.0,0,2,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:2,-1.0,0,2,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:3,-1.0,0,2,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:4,-1.0,0,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:0,-1.0,0,2,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
