Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:3:2,303404.5707941252,0,0,3,2,4 6 (4.0:36.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-Walker]:31 2 (31.0:51.0)[false-Walker]:28 13 (28.0:79.0)[false-Walker]:57 23 (57.0:4.0)[false-Walker]:64 24 (64.0:37.0)[false-Walker]:,SOL:R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:62::R:City Cargo Bike:68::R:City Cargo Bike:39::R:City Cargo Bike:3:26::R:City Cargo Bike:6::R:City Cargo Bike:55:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:13::R:City Cargo Bike:23::R:City Cargo Bike:22::R:City Cargo Bike:40::R:City Cargo Bike:14::R:City Cargo Bike:18::R:City Cargo Bike:21:11:12::R:City Cargo Bike:29::R:City Cargo Bike:67::R:City Cargo Bike:7:15::R:City Cargo Bike:2:59::R:City Cargo Bike:32::R:City Cargo Bike:38::R:City Cargo Bike:60:27::R:City Cargo Bike:45::R:City Cargo Bike:61::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:17::R:City Cargo Bike:48::R:City Cargo Bike:16:50::R:City Cargo Bike:41:42::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:65::R:City Cargo Bike:69::R:City Cargo Bike:46::R:City Cargo Bike:47::R:City Cargo Bike:33::R:City Cargo Bike:52::R:City Cargo Bike:30::R:City Cargo Bike:49::R:City Cargo Bike:51::R:City Cargo Bike:58::R:City Cargo Bike:53::R:City Cargo Bike:24::R:City Cargo Bike:54::R:City Cargo Bike:56::R:City Cargo Bike:66::R:City Cargo Bike:25::R:City Cargo Bike:34::R:Walker:63::R:Walker:31::R:Walker:28::R:Walker:57::R:Walker:64:,303404.5707941252,59.0,0.0,609759.1415882504,2950.0,606809.1415882504,7887.542870471058,2867.6901869900535,8967.046199827211,0.0,0.0,8.0,0.0,92.0,0.0,7.0,0.0,93.0,0.0,10.0,0.0,90.0,0.0,10.0,0.0,90.0,init
0:0:3:3,289674.32795006706,0,0,3,3,11 1 (11.0:11.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-Van]:57 23 (57.0:4.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-Van]:,SOL:R:City Cargo Bike:11:2::R:City Cargo Bike:44::R:City Cargo Bike:30:55::R:City Cargo Bike:4:8::R:City Cargo Bike:47::R:City Cargo Bike:65::R:City Cargo Bike:28::R:City Cargo Bike:16:42::R:City Cargo Bike:13::R:City Cargo Bike:62::R:City Cargo Bike:49::R:City Cargo Bike:45::R:City Cargo Bike:12:20::R:City Cargo Bike:48::R:City Cargo Bike:17::R:City Cargo Bike:68::R:City Cargo Bike:58::R:City Cargo Bike:61::R:City Cargo Bike:19::R:City Cargo Bike:53::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:10::R:City Cargo Bike:46::R:City Cargo Bike:14::R:City Cargo Bike:23::R:City Cargo Bike:51::R:City Cargo Bike:59::R:City Cargo Bike:56::R:City Cargo Bike:36::R:City Cargo Bike:5::R:City Cargo Bike:34::R:City Cargo Bike:25::R:City Cargo Bike:3:7::R:City Cargo Bike:37::R:City Cargo Bike:35:31::R:City Cargo Bike:64::R:City Cargo Bike:6::R:City Cargo Bike:52::R:City Cargo Bike:29::R:City Cargo Bike:9::R:City Cargo Bike:50::R:City Cargo Bike:18::R:City Cargo Bike:32::R:City Cargo Bike:24::R:City Cargo Bike:66::R:City Cargo Bike:26:27::R:City Cargo Bike:38::R:City Cargo Bike:54::R:City Cargo Bike:67::R:City Cargo Bike:39::R:City Cargo Bike:43::R:City Cargo Bike:33::R:City Cargo Bike:15:41::R:Van:40:57:60:63:69:,289674.32795006706,55.0,40785.90179842241,688212.0005760324,2820.0,685392.0005760324,3876.3958411373374,2487.4522780695343,10120.764714353418,599.7926735062119,2.0,0.0,0.0,98.0,7.0,0.0,0.0,93.0,3.0,0.0,0.0,97.0,12.0,0.0,0.0,88.0,init
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:2,303404.5707941252,0,0,4,2,39 21 (39.0:11.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-City Cargo Bike]:57 23 (57.0:4.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:39::R:City Cargo Bike:3:5::R:City Cargo Bike:26::R:City Cargo Bike:6::R:City Cargo Bike:55:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:13::R:City Cargo Bike:23::R:City Cargo Bike:22::R:City Cargo Bike:40::R:City Cargo Bike:14::R:City Cargo Bike:18::R:City Cargo Bike:21:11:12::R:City Cargo Bike:38::R:City Cargo Bike:29::R:City Cargo Bike:67::R:City Cargo Bike:7:15::R:City Cargo Bike:2:59::R:City Cargo Bike:32::R:City Cargo Bike:60:27::R:City Cargo Bike:45::R:City Cargo Bike:61::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:4::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:17::R:City Cargo Bike:48::R:City Cargo Bike:16:50::R:City Cargo Bike:41:42::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:65::R:City Cargo Bike:69::R:City Cargo Bike:46::R:City Cargo Bike:47::R:City Cargo Bike:33::R:City Cargo Bike:52::R:City Cargo Bike:30::R:City Cargo Bike:49::R:City Cargo Bike:51::R:City Cargo Bike:58::R:City Cargo Bike:53::R:City Cargo Bike:24::R:City Cargo Bike:54::R:City Cargo Bike:56::R:City Cargo Bike:66::R:City Cargo Bike:25::R:City Cargo Bike:34::R:City Cargo Bike:68::R:City Cargo Bike:62::R:City Cargo Bike:63::R:City Cargo Bike:64::R:City Cargo Bike:57::R:City Cargo Bike:31::R:City Cargo Bike:28:,303404.5707941252,60.0,0.0,609809.1415882504,3000.0,606809.1415882504,6337.693960652681,NaN,8967.781493944858,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:0:4:3,294377.6253215015,0,0,4,3,3 1 (3.0:84.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-Van]:57 23 (57.0:4.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-Van]:53 30 (53.0:33.0)[false-Van]:69 18 (69.0:18.0)[false-Van]:,SOL:R:City Cargo Bike:3::R:City Cargo Bike:6::R:City Cargo Bike:2::R:City Cargo Bike:9::R:City Cargo Bike:55::R:City Cargo Bike:22::R:City Cargo Bike:58::R:City Cargo Bike:13::R:City Cargo Bike:56::R:City Cargo Bike:32:8::R:City Cargo Bike:4::R:City Cargo Bike:5:12::R:City Cargo Bike:46::R:City Cargo Bike:20:30::R:City Cargo Bike:16::R:City Cargo Bike:10::R:City Cargo Bike:37::R:City Cargo Bike:64::R:City Cargo Bike:19::R:City Cargo Bike:11::R:City Cargo Bike:23::R:City Cargo Bike:29::R:City Cargo Bike:15::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:28::R:City Cargo Bike:49::R:Van:60:57:35:42:24::R:City Cargo Bike:45::R:City Cargo Bike:54::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:52::R:City Cargo Bike:66::R:City Cargo Bike:50::R:City Cargo Bike:65::R:City Cargo Bike:14::R:City Cargo Bike:41::R:City Cargo Bike:51::R:City Cargo Bike:31:26::R:City Cargo Bike:25::R:City Cargo Bike:59::R:City Cargo Bike:47::R:City Cargo Bike:34::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:36::R:City Cargo Bike:33::R:City Cargo Bike:61::R:City Cargo Bike:48::R:City Cargo Bike:7:27::R:City Cargo Bike:68::R:City Cargo Bike:67::R:City Cargo Bike:40::R:City Cargo Bike:62::R:Van:63:53:69:,294377.6253215015,57.0,54464.96623236116,733354.1628471422,2990.0,730364.1628471422,7690.836757285687,2533.5368029625056,10784.620041869739,800.9553857700171,4.0,0.0,0.0,96.0,12.0,0.0,0.0,88.0,4.0,0.0,0.0,96.0,18.0,0.0,0.0,82.0,init
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,-1.0,0,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
