Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:0,16242.961812467953,0,1,0,0,25 18 (25.0:94.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:2 1 (2.0:29.0)[false-Van]:3 23 (3.0:4.0)[false-Walker]:13 2 (13.0:25.0)[false-Van]:4 23 (4.0:25.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:31 26 (31.0:57.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[false-Van]:34 8 (34.0:16.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-Van]:23 12 (23.0:19.0)[false-Van]:29 3 (29.0:1.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-Van]:14 26 (14.0:63.0)[false-Van]:6 7 (6.0:13.0)[false-Walker]:18 14 (18.0:54.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-Walker]:20 10 (20.0:46.0)[false-Van]:30 18 (30.0:96.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:36 66 (36.0:83.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-Van]:12 16 (12.0:40.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-Walker]:19 8 (19.0:66.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:25::R:Van:35:2:3:13:4:7:8::R:Van:11:31:22:9:34:5::R:Van:23:29:10:14:6:18:17::R:Van:16:24:21:27:20:30:15::R:City Cargo Bike:36::R:Van:33:12:32:28:37:19:26:,16242.961812467953,8.0,47666.67059189368,157169.26716385948,750.0,156419.26716385948,10280.266681879542,NaN,4365.812976773875,1324.0741831081577,63.0,0.0,0.0,38.0,94.0,0.0,0.0,6.0,59.0,0.0,0.0,41.0,85.0,0.0,0.0,15.0,init
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:0,-1.0,0,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:1,-1.0,0,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:0,-1.0,0,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:1,-1.0,0,1,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:0,-1.0,0,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:1,-1.0,0,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:2,-1.0,0,1,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:3,-1.0,0,1,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:3:4,-1.0,0,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:0,-1.0,0,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:1,158818.17853482522,0,1,4,1,32 21 (32.0:47.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:32::R:City Cargo Bike:17::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:4::R:City Cargo Bike:10::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:12::R:City Cargo Bike:11::R:City Cargo Bike:27::R:City Cargo Bike:13:5::R:City Cargo Bike:34::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:16::R:City Cargo Bike:30::R:City Cargo Bike:3::R:City Cargo Bike:22::R:City Cargo Bike:31::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:20::R:City Cargo Bike:36::R:City Cargo Bike:29:21:2::R:City Cargo Bike:19::R:City Cargo Bike:23::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:37:,158818.17853482522,34.0,0.0,319336.35706965043,1700.0,317636.35706965043,8519.460758527408,NaN,8870.454363045845,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,init
0:1:4:2,-1.0,0,1,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:3,-1.0,0,1,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:1:4:4,-1.0,0,1,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:0,16173.459024925913,0,2,0,0,33 21 (33.0:68.0)[false-Van]:3 23 (3.0:4.0)[false-Van]:31 26 (31.0:57.0)[false-Walker]:19 8 (19.0:66.0)[false-Van]:2 1 (2.0:29.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:8 12 (8.0:84.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:20 10 (20.0:46.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:9 20 (9.0:34.0)[false-Van]:7 18 (7.0:62.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-Van]:14 26 (14.0:63.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:32 21 (32.0:47.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:37 21 (37.0:84.0)[false-Walker]:4 23 (4.0:25.0)[false-Van]:26 4 (26.0:82.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-Walker]:36 66 (36.0:83.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:23 12 (23.0:19.0)[false-Walker]:29 3 (29.0:1.0)[false-Van]:18 14 (18.0:54.0)[false-Van]:30 18 (30.0:96.0)[false-Van]:28 8 (28.0:100.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:,SOL:R:Van:33:3:31:19:2:24:8::R:Van:21:13:20:35:22:9:7::R:City Cargo Bike:25::R:Van:11:14:16:10:17::R:Van:32:34:12:37:4:26:5::R:City Cargo Bike:36::R:Van:27:6:23:29:18:30:28:15:,16173.459024925913,7.0,47319.156654183476,156076.72535072884,700.0,155376.72535072884,12228.855309616758,1434.0277631980491,4335.4645930758015,1314.4210181717633,71.0,0.0,0.0,29.0,94.0,0.0,0.0,6.0,59.0,0.0,0.0,41.0,85.0,0.0,0.0,15.0,init
0:2:0:1,-1.0,0,2,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:2,-1.0,0,2,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:3,-1.0,0,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:0:4,-1.0,0,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:0,-1.0,0,2,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:1,-1.0,0,2,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:2,-1.0,0,2,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:3,-1.0,0,2,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:1:4,-1.0,0,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:0,-1.0,0,2,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:1,-1.0,0,2,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:2,-1.0,0,2,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:3,-1.0,0,2,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:2:4,-1.0,0,2,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:0,-1.0,0,2,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:1,-1.0,0,2,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:2,-1.0,0,2,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:3,-1.0,0,2,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:3:4,-1.0,0,2,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:2:4:0,-1.0,0,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
