Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:2:0,20267.77841,0,0,0,2,0,11 23 (11.0:36.0)[false-City Cargo Bike]:42 25 (42.0:10.0)[true-Van]:41 24 (41.0:6.0)[false-Van]:4 3 (4.0:35.0)[false-Van-30]:7 21 (7.0:63.0)[false-City Cargo Bike]:8 6 (8.0:97.0)[false-Van]:10 10 (10.0:5.0)[false-Van]:9 22 (9.0:3.0)[false-City Cargo Bike]:12 2 (12.0:64.0)[true-Van]:2 2 (2.0:37.0)[false-Van]:36 7 (36.0:8.0)[false-Van]:52 3 (52.0:10.0)[false-Van-30]:55 12 (55.0:10.0)[false-Van]:54 8 (54.0:6.0)[false-Van]:15 23 (15.0:86.0)[false-Van]:16 8 (16.0:68.0)[false-Van]:28 7 (28.0:26.0)[false-City Cargo Bike]:6 13 (6.0:21.0)[false-Van]:51 17 (51.0:78.0)[false-Van]:21 18 (21.0:104.0)[false-Van]:25 1 (25.0:26.0)[false-Van]:22 15 (22.0:38.0)[false-Van]:24 17 (24.0:22.0)[false-Van]:13 15 (13.0:6.0)[false-Van]:19 6 (19.0:8.0)[true-City Cargo Bike]:23 10 (23.0:80.0)[false-Van]:27 18 (27.0:10.0)[false-Van]:29 12 (29.0:4.0)[false-Van]:30 9 (30.0:4.0)[false-City Cargo Bike]:35 9 (35.0:10.0)[false-Van]:31 26 (31.0:78.0)[false-Van]:17 5 (17.0:28.0)[false-Van]:14 10 (14.0:24.0)[false-City Cargo Bike]:33 12 (33.0:98.0)[false-Van]:34 17 (34.0:24.0)[false-Van]:3 1 (3.0:77.0)[false-Van]:53 1 (53.0:78.0)[false-Van-30]:32 60 (32.0:64.0)[false-City Cargo Bike]:5 9 (5.0:1.0)[false-City Cargo Bike]:37 13 (37.0:8.0)[false-Van]:38 24 (38.0:84.0)[false-Van]:48 11 (48.0:100.0)[false-Van]:44 20 (44.0:102.0)[false-Van]:39 10 (39.0:8.0)[false-Van]:40 17 (40.0:86.0)[false-Van]:49 2 (49.0:28.0)[false-Van]:26 1 (26.0:4.0)[false-City Cargo Bike]:20 15 (20.0:10.0)[true-City Cargo Bike]:50 11 (50.0:30.0)[false-Van]:56 9 (56.0:40.0)[false-Van]:43 1 (43.0:80.0)[false-Van]:47 9 (47.0:22.0)[false-Van]:45 14 (45.0:36.0)[false-Van-30]:57 13 (57.0:10.0)[false-Van]:46 6 (46.0:44.0)[false-Van]:18 14 (18.0:10.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:11::R:Van:42:41:4:7:8:10::R:City Cargo Bike:9::R:Van:12:2:36:52:55:54:15:16:28:6::R:Van:51:21:25:22:24:13::R:City Cargo Bike:19::R:Van:23:27:29:30:35:31:17:14::R:Van:33:34:3:53:32:5::R:Van:37:38:48:44:39:40:49:26::R:City Cargo Bike:20::R:Van:50:56:43:47:45:57:46:18:,20267.77841,12,59452.36405,196201.7034,1090,195111.7034,12724.78492,NaN,3503.601846,1061.649358,58,0,0,42,93,0,0,7,59,0,0,41,91,0,0,9,NNSwap:simple
0:0:0:2:1,28564.82183,0,0,0,2,1,2 2 (2.0:37.0)[true-City Cargo Bike]:3 1 (3.0:77.0)[false-Van]:4 3 (4.0:35.0)[false-Van]:11 23 (11.0:36.0)[false-Van]:24 17 (24.0:22.0)[false-City Cargo Bike]:42 25 (42.0:10.0)[false-City Cargo Bike]:43 1 (43.0:80.0)[false-Van]:7 21 (7.0:63.0)[false-City Cargo Bike]:10 10 (10.0:5.0)[false-Van]:13 15 (13.0:6.0)[false-City Cargo Bike]:12 2 (12.0:64.0)[true-Van]:51 17 (51.0:78.0)[false-City Cargo Bike]:53 1 (53.0:78.0)[false-City Cargo Bike]:32 60 (32.0:64.0)[false-City Cargo Bike]:5 9 (5.0:1.0)[false-City Cargo Bike]:20 15 (20.0:10.0)[true-City Cargo Bike]:19 6 (19.0:8.0)[false-City Cargo Bike]:37 13 (37.0:8.0)[true-Van-30]:36 7 (36.0:8.0)[false-Van]:47 9 (47.0:22.0)[false-Van]:6 13 (6.0:21.0)[false-Van-30]:41 24 (41.0:6.0)[false-Van]:46 6 (46.0:44.0)[false-Van]:45 14 (45.0:36.0)[false-Van]:52 3 (52.0:10.0)[false-Van-30]:55 12 (55.0:10.0)[false-Van]:15 23 (15.0:86.0)[false-Van]:16 8 (16.0:68.0)[false-City Cargo Bike]:17 5 (17.0:28.0)[false-Van]:34 17 (34.0:24.0)[false-Van]:21 18 (21.0:104.0)[false-Van]:22 15 (22.0:38.0)[false-Van]:54 8 (54.0:6.0)[false-Van-30]:23 10 (23.0:80.0)[false-Van]:29 12 (29.0:4.0)[false-Van]:27 18 (27.0:10.0)[false-Van]:30 9 (30.0:4.0)[false-City Cargo Bike]:26 1 (26.0:4.0)[false-City Cargo Bike]:28 7 (28.0:26.0)[false-City Cargo Bike]:25 1 (25.0:26.0)[false-Van]:35 9 (35.0:10.0)[false-Van]:31 26 (31.0:78.0)[false-Van]:33 12 (33.0:98.0)[false-Van]:38 24 (38.0:84.0)[false-Van]:48 11 (48.0:100.0)[false-Van]:8 6 (8.0:97.0)[false-Van]:14 10 (14.0:24.0)[false-Van]:9 22 (9.0:3.0)[false-City Cargo Bike]:39 10 (39.0:8.0)[false-Van]:40 17 (40.0:86.0)[false-Van]:50 11 (50.0:30.0)[false-Van]:49 2 (49.0:28.0)[false-Van]:56 9 (56.0:40.0)[false-Van]:57 13 (57.0:10.0)[false-Van]:44 20 (44.0:102.0)[false-Van]:18 14 (18.0:10.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2:3:4::R:Van:11:24:42:43:7:10::R:City Cargo Bike:13::R:Van:12:51:53:32:5::R:City Cargo Bike:20::R:City Cargo Bike:19::R:Van-30:37:36:47:6::R:Van:41:46:45:52:55:15:16:17::R:Van:34:21:22:54:23:29:27::R:City Cargo Bike:30:26::R:City Cargo Bike:28:25::R:Van:35:31:33:38:48:8:14::R:City Cargo Bike:9::R:Van:39:40:50:49:56:57:44:18:,28564.82183,15,63934.6645,227787.3324,1200,226587.3324,12677.08217,NaN,4067.630936,1141.690438,47,0,0,53,80,0,0,20,46,0,0,54,88,0,0,12,RndSwap:simple
0:0:0:2:2,-1,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:3,-1,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:4,-1,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:0,30770.29449,0,0,0,3,0,6 13 (6.0:21.0)[false-City Cargo Bike]:3 1 (3.0:77.0)[false-City Cargo Bike]:5 9 (5.0:1.0)[false-City Cargo Bike]:11 23 (11.0:36.0)[false-City Cargo Bike]:20 15 (20.0:10.0)[true-City Cargo Bike]:12 2 (12.0:64.0)[true-City Cargo Bike]:19 6 (19.0:8.0)[false-Van]:55 12 (55.0:10.0)[false-Van]:7 21 (7.0:63.0)[false-City Cargo Bike]:49 2 (49.0:28.0)[false-City Cargo Bike]:52 3 (52.0:10.0)[false-City Cargo Bike]:22 15 (22.0:38.0)[false-City Cargo Bike]:8 6 (8.0:97.0)[false-City Cargo Bike]:16 8 (16.0:68.0)[false-Van]:35 9 (35.0:10.0)[false-City Cargo Bike]:25 1 (25.0:26.0)[false-Van]:18 14 (18.0:10.0)[false-Van]:31 26 (31.0:78.0)[false-Van]:46 6 (46.0:44.0)[false-Van]:43 1 (43.0:80.0)[false-Van]:23 10 (23.0:80.0)[false-Van]:15 23 (15.0:86.0)[false-Van]:21 18 (21.0:104.0)[false-Van]:26 1 (26.0:4.0)[false-Van]:13 15 (13.0:6.0)[false-Van]:27 18 (27.0:10.0)[false-City Cargo Bike]:14 10 (14.0:24.0)[true-City Cargo Bike]:39 10 (39.0:8.0)[false-Van]:28 7 (28.0:26.0)[false-Van]:53 1 (53.0:78.0)[false-Van]:36 7 (36.0:8.0)[false-Van]:37 13 (37.0:8.0)[false-Van]:50 11 (50.0:30.0)[false-Van]:29 12 (29.0:4.0)[false-Van]:30 9 (30.0:4.0)[false-Van]:24 17 (24.0:22.0)[false-Van]:10 10 (10.0:5.0)[false-City Cargo Bike]:9 22 (9.0:3.0)[false-City Cargo Bike]:32 60 (32.0:64.0)[false-Van]:33 12 (33.0:98.0)[false-Van]:34 17 (34.0:24.0)[false-Van]:2 2 (2.0:37.0)[false-City Cargo Bike]:4 3 (4.0:35.0)[false-City Cargo Bike]:38 24 (38.0:84.0)[false-Van]:41 24 (41.0:6.0)[false-Van]:54 8 (54.0:6.0)[false-Van-30]:42 25 (42.0:10.0)[false-City Cargo Bike]:48 11 (48.0:100.0)[false-Van]:17 5 (17.0:28.0)[false-Van]:45 14 (45.0:36.0)[false-Van]:40 17 (40.0:86.0)[false-Van]:56 9 (56.0:40.0)[false-Van]:51 17 (51.0:78.0)[false-City Cargo Bike]:57 13 (57.0:10.0)[false-Van]:44 20 (44.0:102.0)[false-Van]:47 9 (47.0:22.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:6::R:City Cargo Bike:3:5::R:City Cargo Bike:11::R:City Cargo Bike:20::R:City Cargo Bike:12:19::R:Van:55:7:49:52:22:8:16:35:25:18::R:Van:31:46:43:23:15:21:26:13::R:City Cargo Bike:27::R:City Cargo Bike:14::R:Van:39:28:53:36:37:50:29:30:24:10::R:City Cargo Bike:9::R:Van:32:33:34:2:4::R:Van:38:41:54:42:48:17::R:Van:45:40:56:51:57:44:47:,30770.29449,15,75138.12733,258069.72,1170,256899.72,14604.20384,NaN,4608.387858,1341.752274,40,0,0,60,82,0,0,18,49,0,0,51,83,0,0,17,RndSwap:simple
0:0:0:3:1,30770.29449,0,0,0,3,1,6 13 (6.0:21.0)[false-City Cargo Bike]:3 1 (3.0:77.0)[false-City Cargo Bike]:5 9 (5.0:1.0)[false-City Cargo Bike]:11 23 (11.0:36.0)[false-City Cargo Bike]:20 15 (20.0:10.0)[true-City Cargo Bike]:12 2 (12.0:64.0)[true-City Cargo Bike]:49 2 (49.0:28.0)[false-City Cargo Bike]:19 6 (19.0:8.0)[false-Van]:55 12 (55.0:10.0)[false-Van]:7 21 (7.0:63.0)[false-City Cargo Bike]:52 3 (52.0:10.0)[false-City Cargo Bike]:22 15 (22.0:38.0)[false-City Cargo Bike]:8 6 (8.0:97.0)[false-City Cargo Bike]:16 8 (16.0:68.0)[false-Van]:35 9 (35.0:10.0)[false-City Cargo Bike]:25 1 (25.0:26.0)[false-Van]:18 14 (18.0:10.0)[false-Van]:31 26 (31.0:78.0)[false-Van]:46 6 (46.0:44.0)[false-Van]:43 1 (43.0:80.0)[false-Van]:23 10 (23.0:80.0)[false-Van]:15 23 (15.0:86.0)[false-Van]:21 18 (21.0:104.0)[false-Van]:26 1 (26.0:4.0)[false-Van]:13 15 (13.0:6.0)[false-Van]:27 18 (27.0:10.0)[false-City Cargo Bike]:14 10 (14.0:24.0)[true-City Cargo Bike]:39 10 (39.0:8.0)[false-Van]:28 7 (28.0:26.0)[false-Van]:53 1 (53.0:78.0)[false-Van]:36 7 (36.0:8.0)[false-Van]:37 13 (37.0:8.0)[false-Van]:50 11 (50.0:30.0)[false-Van]:29 12 (29.0:4.0)[false-Van]:30 9 (30.0:4.0)[false-Van]:24 17 (24.0:22.0)[false-Van]:10 10 (10.0:5.0)[false-City Cargo Bike]:9 22 (9.0:3.0)[false-City Cargo Bike]:32 60 (32.0:64.0)[false-Van]:33 12 (33.0:98.0)[false-Van]:34 17 (34.0:24.0)[false-Van]:2 2 (2.0:37.0)[false-City Cargo Bike]:4 3 (4.0:35.0)[false-City Cargo Bike]:38 24 (38.0:84.0)[false-Van]:41 24 (41.0:6.0)[false-Van]:54 8 (54.0:6.0)[false-Van-30]:42 25 (42.0:10.0)[false-City Cargo Bike]:48 11 (48.0:100.0)[false-Van]:17 5 (17.0:28.0)[false-Van]:45 14 (45.0:36.0)[false-Van]:40 17 (40.0:86.0)[false-Van]:56 9 (56.0:40.0)[false-Van]:51 17 (51.0:78.0)[false-City Cargo Bike]:57 13 (57.0:10.0)[false-Van]:44 20 (44.0:102.0)[false-Van]:47 9 (47.0:22.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:6::R:City Cargo Bike:3:5::R:City Cargo Bike:11::R:City Cargo Bike:20::R:City Cargo Bike:12:49:19::R:Van:55:7:52:22:8:16:35:25:18::R:Van:31:46:43:23:15:21:26:13::R:City Cargo Bike:27::R:City Cargo Bike:14::R:Van:39:28:53:36:37:50:29:30:24:10::R:City Cargo Bike:9::R:Van:32:33:34:2:4::R:Van:38:41:54:42:48:17::R:Van:45:40:56:51:57:44:47:,30770.29449,15,75138.12733,258069.72,1170,256899.72,14577.38536,NaN,4608.387858,1341.752274,40,0,0,60,80,0,0,20,49,0,0,51,83,0,0,17,NNSwap:simple
0:0:0:3:2,-1,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:3,-1,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:4,-1,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:0,-1,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:1,-1,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:2,-1,0,0,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:3,-1,0,0,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:4,-1,0,0,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:0,-1,0,0,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:1,-1,0,0,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:2,-1,0,0,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:3,-1,0,0,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0:4,-1,0,0,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
